test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.9.16,fibonacci.py 20578,0.077556,1169,1686763086.817659,-,-,489,13.93,3499,1903,1.21,423,0,6,99,90,95,265,0,177,0,3,0.02,1.42,2.45,5.26,23.30,0.00,52.73,0.00,1.32,24.53,13.93,23.00,24.60,69,70,88.97,300,300,111.73,91.52,11.29,11.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.81,0.01,0.06,0.00,0.00
2,Python 3.9.16,fibonacci.py 20578,0.068247,1143,1686763086.921820,-,-,477,13.96,3413,1900,1.28,342,0,9,13,50,69,168,0,158,0,15,0.04,0.98,1.62,3.59,16.86,0.00,58.68,0.00,4.57,22.55,11.36,19.42,32.71,70,70,90.85,300,300,113.32,98.98,9.14,9.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.67,0.01,0.05,0.00,0.00
3,Python 3.9.16,fibonacci.py 20578,0.068895,1137,1686763087.024398,-,-,486,14.38,3379,1898,1.31,296,0,1,12,30,70,188,0,154,0,8,0.00,0.59,1.21,4.22,17.62,0.00,57.88,0.00,4.21,21.11,13.91,18.35,32.26,71,73,92.89,300,300,114.67,98.26,5.62,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.66,0.00,0.05,0.00,0.00
4,Python 3.9.16,fibonacci.py 20578,0.069224,1150,1686763087.137749,-,-,512,13.90,3428,2035,1.20,355,0,1,1,30,63,216,0,176,0,8,0.00,0.29,0.90,2.66,21.51,0.00,63.93,0.00,3.19,20.91,7.50,22.62,35.06,70,71,99.68,300,300,122.18,101.32,10.28,10.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.77,0.01,0.06,0.00,0.00
5,Python 3.9.16,fibonacci.py 20578,0.065793,1112,1686763087.236307,-,-,526,14.67,3579,1900,1.21,309,0,0,18,62,90,193,0,132,0,8,0.00,1.07,3.50,4.22,18.08,0.00,53.34,0.00,5.30,24.56,12.04,17.77,30.97,74,74,91.20,300,300,114.96,98.45,8.74,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.75,0.01,0.05,0.00,0.00
6,Python 3.9.16,fibonacci.py 20578,0.069195,1048,1686763087.338705,-,-,475,14.06,3371,1899,1.25,305,0,3,9,33,44,208,0,170,0,6,0.01,0.61,1.11,2.75,19.68,0.00,61.73,0.00,0.21,20.92,12.20,22.65,30.18,72,74,89.60,300,300,112.55,98.45,9.77,9.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.65,0.01,0.05,0.00,0.00
7,Python 3.9.16,fibonacci.py 20578,0.158351,1214,1686763087.562106,-,-,234,16.02,1442,1920,1.18,501,0,0,19,28,26,203,0,342,0,39,0.00,1.08,0.31,0.77,10.79,0.00,55.34,0.00,16.88,20.77,1.18,17.58,44.46,61,63,97.25,300,300,129.53,99.99,3.95,3.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.34,0.01,0.08,0.00,0.00
8,Python 3.9.16,fibonacci.py 20578,0.079516,1113,1686763087.680231,-,-,1316,39.47,3332,1897,0.77,749,0,16,3575,1302,119,61,0,36,0,0,0.02,27.19,11.89,1.31,1.54,0.00,19.10,0.00,0.00,44.39,0.27,0.10,15.77,71,73,89.29,300,250,233.51,99.31,10.85,10.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,1.41,0.01,0.12,0.00,0.00
9,Python 3.9.16,fibonacci.py 20578,0.069094,1105,1686763087.789233,-,-,481,14.05,3415,1900,1.25,318,0,0,9,51,99,203,0,126,0,13,0.00,0.16,2.21,5.90,18.09,0.00,57.42,0.00,2.25,22.44,14.99,19.52,28.99,75,75,91.18,300,300,112.23,97.74,8.41,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.68,0.01,0.05,0.00,0.00
10,Python 3.9.16,fibonacci.py 20578,0.067402,1061,1686763087.889089,-,-,484,13.94,3467,1900,1.25,315,0,0,11,49,74,188,0,132,0,0,0.00,1.39,1.41,3.79,17.63,0.00,62.02,0.00,0.00,21.78,11.65,20.90,31.73,75,75,87.53,300,250,111.51,98.16,11.05,10.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.68,0.01,0.05,0.00,0.00
