version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-6 6.5.0,nbody_2_original.c 50000000,30.0873,1136.5,1692865491.46741,0,0,516,12.59,4097.9,1896,2.04,14647,0,28.9,251.9,300.6,177.8,407.2,4.4,2311.3,38.3,5551.1,0,0.04,0.04,0.02,0.1,0,2.8,0.07,84.28,13.01,0.02,0.15,74.23,90.4,91.6,99.11,300,300,100.81,99.63,0.6,0.59,0,0,0,0,0,0,0,0,0,497.84,422.38,0.12,15.96,0,0
g++-7 7.5.0,nbody_2_original.c 50000000,30.7119,1114.6,1692865919.463,0,0,508.7,12.61,4036,1896,2.03,28138.6,0,28.5,303,307.9,176.7,762.8,1.8,3830.1,1224.7,14237.6,0,0.06,0.03,0.01,0.2,0,3.74,2.17,81.11,13.23,0.02,0.3,73.86,93.8,94.8,99,300,300,100.84,99.48,0.61,0.6,0,0,0,0,0,0,0,0,0,515.26,438.03,0.13,16.27,0,0
g++-8 ,nbody_2_original.c 50000000,31.4914,1124.2,1692866355.38129,0,0,495.3,12.62,3925.8,1896,1.95,28359.4,0,53.7,378.5,404,360.9,738.5,2.8,4139.9,1171,14230.7,0,0.07,0.04,0.02,0.2,0,3.9,1.81,81.27,13.26,0.02,0.28,73.83,88.6,88.9,99.03,300,300,100.98,99.49,0.59,0.58,0,0,0,0,0,0,0,0,0,472.9,393.84,0.13,16.66,0,0
g++-9 9.5.0,nbody_2_original.c 50000000,32.3854,1163.2,1692866800.19193,0,0,481.3,12.62,3814.9,1896,2.11,28223.1,0,51.5,323.5,323.1,174.2,744.8,1.9,3990.3,1077,14107.3,0,0.06,0.03,0.01,0.21,0,3.72,1.63,81.65,13.26,0.02,0.32,73.79,87,87.9,98.97,300,300,101.01,99.54,0.57,0.56,0,0,0,0,0,0,0,0,0,472.48,391.26,0.12,17.11,0,0
g++-10 10.5.0,nbody_2_original.c 50000000,32.1232,1141.7,1692867242.48807,0,0,479.9,12.63,3800.5,1896,2.13,20005.8,0,129.5,272.9,301.7,175.4,534.5,2,3108.1,429.5,8767.1,0,0.04,0.03,0.02,0.13,0,3.2,0.83,83.07,13.11,0.02,0.2,74.05,86.9,87.1,99.02,300,300,101.12,99.66,0.58,0.57,0,0,0,0,0,0,0,0,0,456.99,376.38,0.12,16.99,0,0
g++-11 11.4.0,nbody_2_original.c 50000000,32.8026,1173.6,1692867691.71855,0,0,478.1,12.62,3789.5,1896,2.08,30399.3,0,44.8,295.9,369,282.5,891.4,4.1,4191.4,1572.4,14910.8,0,0.06,0.04,0.02,0.22,0,3.85,2.81,80.32,13.29,0.02,0.34,73.73,86.5,87.5,99.03,300,300,101.02,99.48,0.56,0.55,0,0,0,0,0,0,0,0,0,464.53,382.25,0.12,17.32,0,0
g++-12 12.3.0,nbody_2_original.c 50000000,32.8655,1165.7,1692868141.84921,0,0,476.9,12.61,3782,1896,2.08,28780.1,0,54.8,198,226.9,156.6,778.7,2.6,4003.4,1456.8,14126.4,0,0.04,0.03,0.01,0.2,0,3.74,2.5,80.8,13.21,0.01,0.31,73.85,86.1,87,99.01,300,300,100.98,99.52,0.56,0.55,0,0,0,0,0,0,0,0,0,463.29,380.95,0.12,17.35,0,0
g++-13 13.1.0,nbody_2_original.c 50000000,23.2864,1148.6,1692868496.05251,0,0,485.3,12.61,3848.5,1896,2.31,21990,0,31.9,284.5,352.8,219.8,534.8,1.9,3065.2,722.5,11279.8,0,0.05,0.04,0.02,0.22,0,3.97,1.63,81.4,13.19,0.02,0.34,73.84,88.9,89.2,98.95,305,300,100.76,99.51,0.64,0.63,0,0,0,0,0,0,0,0,0,345.72,287.2,0.1,12.37,0,0
