version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees_compatible_all.py 21,183.459214,1560,1690304471.313451,-,-,451,13.05,3455,1896,2.24,771241,0,1096,7068,5572,12399,340125,111,327769,0,0,0.00,0.06,0.06,0.18,11.89,0.01,74.72,0.00,0.00,15.08,0.19,6.78,64.91,72,72,99.77,450,300,103.89,99.36,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2451.89,2058.47,0.25,78.52,0.00,0.00
Python 2.7.18,binarytrees_compatible_all.py 21,172.279438,1503,1690305348.327447,-,-,465,13.03,3569,1896,2.15,785768,0,1079,8466,7881,18235,319619,91,344449,0,0,0.00,0.07,0.07,0.28,10.92,0.01,75.59,0.00,0.00,15.32,0.26,6.73,64.66,72,73,99.69,300,300,103.74,99.21,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2509.65,2136.41,0.25,75.57,0.00,0.00
Python 3.0.1,binarytrees_compatible_all.py 21,213.267826,1455,1690306270.460926,-,-,449,13.05,3444,1896,2.18,883385,0,1338,6365,5687,8203,397438,84,373660,0,0,0.00,0.05,0.06,0.10,11.97,0.01,74.76,0.00,0.00,14.99,0.11,6.77,65.07,71,71,99.67,300,300,103.86,99.43,0.19,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2847.51,2389.26,0.25,86.82,0.00,0.00
Python 3.4.10,binarytrees_compatible_all.py 21,202.861389,1432,1690307265.259144,-,-,441,13.06,3380,1896,2.25,833915,0,1001,8676,3843,5902,378473,96,351030,0,0,0.00,0.05,0.05,0.08,12.03,0.01,74.74,0.00,0.00,14.81,0.07,6.83,65.23,75,75,99.71,300,300,103.56,99.57,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2602.70,2169.47,0.23,79.44,0.00,0.00
Python 3.5.10,binarytrees_compatible_all.py 21,218.555820,1442,1690308243.417050,-,-,441,13.06,3379,1896,2.17,901851,0,1565,8301,4057,8435,406126,101,381411,0,0,0.00,0.06,0.04,0.10,11.88,0.01,74.88,0.00,0.00,14.81,0.10,6.81,65.22,76,76,99.70,300,300,103.55,99.57,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2794.76,2324.44,0.23,89.02,0.00,0.00
Python 3.6.15,binarytrees_compatible_all.py 21,216.215403,1574,1690309246.736195,-,-,443,13.04,3397,1896,2.12,889775,0,1476,7038,3982,6908,403406,120,375500,0,0,0.00,0.04,0.04,0.08,12.09,0.01,74.71,0.00,0.00,14.83,0.09,6.85,65.19,71,71,99.71,300,300,103.57,99.58,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2759.36,2295.88,0.22,83.67,0.00,0.00
Python 3.7.16,binarytrees_compatible_all.py 21,221.110539,1590,1690310259.183418,-,-,440,13.05,3372,1896,2.12,911615,0,624,7784,4627,8033,411121,87,386397,0,0,0.00,0.05,0.04,0.10,11.87,0.01,74.89,0.00,0.00,14.82,0.09,6.76,65.28,72,72,99.69,300,300,103.59,99.59,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2811.34,2337.58,0.22,85.23,0.00,0.00
Python 3.8.16,binarytrees_compatible_all.py 21,204.492068,1485,1690311256.067178,-,-,444,13.06,3395,1896,2.19,842211,0,682,6098,5137,8402,380731,92,355737,0,0,0.00,0.05,0.05,0.11,12.17,0.01,74.57,0.00,0.00,14.99,0.13,6.90,64.91,72,72,99.64,300,300,104.00,99.58,0.19,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2620.32,2185.30,0.21,75.19,0.00,0.00
Python 3.9.16,binarytrees_compatible_all.py 21,195.466257,1513,1690312218.962506,-,-,444,13.05,3402,1896,2.22,805010,0,531,6802,4339,7237,364048,90,339080,0,0,0.00,0.05,0.05,0.10,12.13,0.01,74.63,0.00,0.00,14.86,0.09,6.87,65.13,73,73,99.70,300,300,103.61,99.58,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2512.20,2096.39,0.21,71.04,0.00,0.00
Python 3.10.11,binarytrees_compatible_all.py 21,212.621928,1637,1690313180.264272,-,-,444,13.07,3397,1896,2.14,876794,0,697,6952,5558,8644,396225,101,369996,0,0,0.00,0.07,0.06,0.11,12.19,0.01,74.52,0.00,0.00,15.03,0.13,6.84,64.94,72,74,99.87,300,300,104.00,99.58,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2715.56,2265.15,0.23,76.41,0.00,0.00
