test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.38,5.31,2.20,0.00,0.29,2.16,3895149366 ns,15898610541,4.053 GHz,35414281257,2.25,3922.60 msec,1.007,15905949500,4.055 GHz,18,7380614733,91039037,3922.72 msec,1.007,869 C,1950533930,322893,0.02%,0,4012995695,4146,4129,15,386261,47683,12.345,9454656865,162139,0.00%,21432,3734,17.42%,430970,9475432986,656,0.00%,6387,4969,77.80%,4,0
2,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.04,0.01,0.37,5.37,2.21,0.00,0.21,2.15,3878265663 ns,15822042420,4.047 GHz,34985547746,2.23,3909.58 msec,1.008,15334222481,3.922 GHz,17,7120307242,90221739,3909.69 msec,1.008,803 C,1928063433,150891,0.01%,0,4013964258,4180,4170,8,200781,41238,20.539,9437807789,119885,0.00%,9066,1024,11.29%,350167,9496424764,0,0.00%,2955,3508,118.71%,0,0
3,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.36,5.38,2.21,0.00,0.14,2.15,3873223309 ns,15423803985,3.951 GHz,35332250688,2.26,3903.37 msec,1.008,15449033153,3.958 GHz,21,7144299765,90547486,3903.51 msec,1.008,795 C,1930194803,30708,0.00%,0,4021120268,4196,4186,8,198307,32677,16.478,9469779718,127020,0.00%,6948,493,7.10%,338567,9523609630,193,0.00%,3732,4721,126.50%,0,0
4,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.37,5.32,2.19,0.01,0.26,2.15,3882767674 ns,15862426914,4.050 GHz,35764496681,2.27,3916.84 msec,1.009,15882564878,4.055 GHz,19,7143704689,90491921,3916.92 msec,1.009,766 C,1930558433,239008,0.01%,0,4004641937,4197,4184,11,672149,157228,23.392,9423817723,210832,0.00%,39213,7157,18.25%,556568,9482118492,324,0.00%,3852,6310,163.81%,0,0
5,19.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.37,5.36,2.22,0.00,0.19,2.15,3884888958 ns,15854517559,4.054 GHz,36083859712,2.29,3910.73 msec,1.007,15881131922,4.061 GHz,23,7177778599,90476709,3910.85 msec,1.007,681 C,1928581152,121663,0.01%,0,4013727480,4177,4167,8,438754,51672,11.777,9433147909,160941,0.00%,19871,1086,5.47%,461141,9509899234,973,0.00%,3922,3740,95.36%,0,0
6,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.37,5.37,2.19,0.00,0.15,2.15,3872835930 ns,15462730855,3.962 GHz,35162410043,2.25,3903.16 msec,1.008,15373559015,3.939 GHz,17,7141524541,90469349,3903.29 msec,1.008,660 C,1929557500,33077,0.00%,0,4015719731,4176,4166,8,207285,35365,17.061,9465353388,119635,0.00%,10331,2475,23.96%,365135,9534016292,69,0.00%,3035,3992,131.53%,0,0
7,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.36,5.37,2.23,0.00,0.12,2.16,3880958387 ns,15886575855,4.071 GHz,35899734293,2.28,3901.90 msec,1.005,15809161560,4.052 GHz,14,7145677504,90505879,3902.03 msec,1.005,635 C,1924931890,66009,0.00%,0,3999339852,3832,3822,8,625356,107152,17.135,9420813193,204360,0.00%,45421,3182,7.01%,573937,9492137964,324,0.00%,7590,5901,77.75%,0,0
8,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.03,0.01,0.36,5.37,2.19,0.01,0.19,2.15,3886246118 ns,15866114756,4.051 GHz,36011367596,2.29,3916.15 msec,1.008,15793535640,4.033 GHz,20,7329654717,90418997,3916.20 msec,1.008,603 C,1909342870,142567,0.01%,0,3956681408,4194,4185,8,423371,48994,11.572,9427482799,147059,0.00%,16769,654,3.90%,400806,9490666760,61,0.00%,3999,4228,105.73%,0,0
9,19.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.38,5.31,2.20,0.00,0.29,2.16,3903983481 ns,15977709142,4.055 GHz,35615218758,2.25,3940.45 msec,1.009,16012769277,4.064 GHz,15,7423102208,93319219,3940.58 msec,1.009,561 C,1975088302,357405,0.02%,0,4115558926,4100,4090,8,285436,53901,18.884,9314470542,171883,0.00%,29238,1286,4.40%,403656,9468516284,46,0.00%,5894,3539,60.04%,0,0
10,19.0.2,nbody.java 50000000,1.00,0.44,0.59,0.04,0.01,0.38,5.36,2.22,0.01,0.16,2.15,3875982929 ns,15407533722,3.943 GHz,35152288137,2.25,3907.46 msec,1.008,15473924002,3.960 GHz,16,7191220066,90553655,3907.59 msec,1.008,548 C,1928350049,31070,0.00%,0,4022021990,4138,4128,8,228655,40164,17.565,9457347334,121507,0.00%,8581,393,4.58%,368994,9514172395,85,0.00%,5095,2752,54.01%,0,0
