test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,14.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.41,2.28,0.00,0.12,2.16,4023910907 ns,16337102316,4.049 GHz,37750492233,2.33,4035.15 msec,1.003,16349010536,4.052 GHz,10,7578622695,95899813,4035.27 msec,1.003,764 C,2463222017,114684,0.00%,0,3995510679,3793,3783,8,308184,39345,12.767,9390885318,154113,0.00%,23108,4083,17.67%,437190,9427018423,100,0.00%,4936,4460,90.36%,3,2
2,14.0.2,nbody.java 50000000,1.00,0.44,0.58,0.03,0.01,0.37,5.42,2.29,0.01,0.11,2.16,4019338192 ns,16369729115,4.052 GHz,37660768396,2.32,4039.40 msec,1.005,16369373614,4.052 GHz,13,7588906650,96071409,4039.53 msec,1.005,722 C,2488440043,90352,0.00%,0,4115625085,3790,3780,8,250608,53100,21.188,9411716698,149249,0.00%,15236,601,3.94%,394358,9439575966,77,0.00%,2668,4538,170.09%,0,0
3,14.0.2,nbody.java 50000000,1.00,0.44,0.59,0.04,0.02,0.38,5.41,2.29,0.00,0.12,2.16,4030387122 ns,16369805194,4.042 GHz,37744466732,2.32,4050.01 msec,1.005,16412078378,4.052 GHz,13,7611285810,96350118,4050.15 msec,1.005,659 C,2486572153,93966,0.00%,0,4117913853,3797,3787,8,241897,20820,8.607,9379146136,136277,0.00%,20074,1419,7.07%,448042,9294682914,162,0.00%,3880,3713,95.70%,0,0
4,14.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.39,5.38,2.26,0.01,0.15,2.16,4004262606 ns,16297859462,4.048 GHz,37691700740,2.32,4026.15 msec,1.005,16309223425,4.051 GHz,15,7378252403,93472907,4026.30 msec,1.006,642 C,2419689455,145884,0.01%,0,4011403568,3795,3783,10,225133,39186,17.406,9381409241,131008,0.00%,11123,1726,15.52%,355014,9454526794,270,0.00%,1802,3671,203.72%,0,0
5,14.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.42,2.27,0.01,0.16,2.16,4000061956 ns,16325262877,4.063 GHz,36913801078,2.29,4017.98 msec,1.004,15888367408,3.954 GHz,19,7372698999,93389482,4018.13 msec,1.005,617 C,2411518620,63165,0.00%,0,4007916658,3781,3771,8,537253,99050,18.436,9412018142,179185,0.00%,27557,4160,15.10%,506968,9458138090,54,0.00%,3953,4824,122.03%,0,0
6,14.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.41,2.28,0.00,0.11,2.16,4003610984 ns,16282014301,4.046 GHz,37987504968,2.34,4023.85 msec,1.005,16300287938,4.051 GHz,13,7371035024,93421138,4023.97 msec,1.005,592 C,2424113740,35099,0.00%,0,4018676266,3769,3759,8,193093,42378,21.947,9373651793,140755,0.00%,17331,1595,9.20%,387497,9418697040,92,0.00%,3288,2664,81.02%,0,0
7,14.0.2,nbody.java 50000000,1.00,0.43,0.59,0.03,0.01,0.37,5.41,2.27,0.01,0.15,2.15,4023728062 ns,16334328906,4.040 GHz,37957650346,2.34,4043.07 msec,1.005,16362780622,4.047 GHz,12,7591274972,96082762,4043.21 msec,1.005,546 C,2469606804,138476,0.01%,0,4064271188,3788,3778,8,602615,83310,13.825,9281467154,209997,0.00%,42054,5270,12.53%,645459,9402534793,2210,0.00%,5114,6273,122.66%,0,0
8,14.0.2,nbody.java 50000000,1.00,0.43,0.58,0.04,0.01,0.38,5.42,2.30,0.00,0.05,2.16,4007674528 ns,16277845514,4.043 GHz,37905678637,2.34,4026.20 msec,1.005,16289733447,4.046 GHz,18,7374961262,93466599,4026.35 msec,1.005,505 C,2420482197,35427,0.00%,0,4015036377,3772,3760,10,420149,44183,10.516,9393181504,184274,0.00%,23124,2329,10.07%,517444,9411030441,247,0.00%,5436,7814,143.75%,0,0
9,14.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.37,5.41,2.27,0.01,0.03,2.16,4034383971 ns,16361154760,4.036 GHz,38137389995,2.34,4053.43 msec,1.005,16392685519,4.044 GHz,15,7606568684,96301607,4053.56 msec,1.005,537 C,2487521645,73529,0.00%,0,4064597142,3788,3778,8,329175,50038,15.201,9309406209,153962,0.00%,22956,995,4.33%,406462,9416279914,23,0.00%,3515,4573,130.10%,0,0
10,14.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.02,0.37,5.41,2.29,0.01,0.12,2.16,4034811546 ns,16347705550,4.032 GHz,37605438643,2.32,4054.05 msec,1.005,16379211536,4.040 GHz,14,7603901371,96326484,4054.16 msec,1.005,518 C,2470614307,106284,0.00%,0,4125174758,3788,3778,8,282142,34719,12.306,9368441401,154523,0.00%,28413,647,2.28%,472153,9365046925,61,0.00%,4153,4181,100.67%,0,0
