test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-11,binaryTrees_2.c 21,42.144260,3821,1688302326.076551,-,-,207,13.28,1561,1896,2.62,28614,0,72,540,753,620,1991,8,8588,55,10966,0.00,0.07,0.05,0.03,0.39,0.00,6.81,0.06,79.29,13.70,0.04,0.57,72.42,54,54,98.57,400,400,105.64,99.69,1.29,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.46,80.66,0.50,16.65,0.00,0.00
2,g++-11 11.4.0,binaryTrees_2.c 21,42.173194,3499,1688302368.375958,-,-,210,13.51,1552,1896,2.61,30371,0,107,1148,1126,710,2365,14,9160,76,10394,0.00,0.09,0.08,0.04,0.41,0.00,7.04,0.04,78.75,14.08,0.05,0.59,71.77,52,52,98.75,400,300,107.54,99.70,1.20,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.72,81.27,0.46,16.69,0.00,0.00
3,g++-11 11.4.0,binaryTrees_2.c 21,42.127060,4251,1688302410.616120,-,-,209,13.31,1570,1896,2.62,28229,0,81,786,958,661,2053,12,8469,82,10468,0.00,0.07,0.08,0.03,0.37,0.00,6.77,0.03,79.30,13.98,0.04,0.56,72.11,53,53,98.88,400,300,106.45,99.69,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.22,81.21,0.33,16.45,0.00,0.00
4,g++-11 11.4.0,binaryTrees_2.c 21,41.660496,3484,1688302452.396024,-,-,209,13.24,1576,1896,2.63,27915,0,105,802,883,569,1867,9,8160,59,10227,0.00,0.09,0.08,0.03,0.33,0.00,6.80,0.04,79.36,13.91,0.04,0.49,72.31,52,52,98.93,400,300,105.69,99.69,1.03,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.16,80.00,0.34,16.35,0.00,0.00
5,g++-11 11.4.0,binaryTrees_2.c 21,41.955199,3937,1688302494.459854,-,-,213,13.77,1547,1896,2.59,32593,0,148,838,901,630,1945,14,8592,79,10838,0.00,0.07,0.06,0.04,0.35,0.00,6.88,0.03,78.77,13.88,0.05,0.52,71.78,53,52,98.90,400,300,108.09,99.70,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.07,80.99,0.35,16.60,0.00,0.00
6,g++-11 11.4.0,binaryTrees_2.c 21,41.450829,3183,1688302536.026359,-,-,211,13.19,1597,1896,2.62,28211,0,169,1162,923,544,1674,7,8110,55,10794,0.00,0.08,0.06,0.03,0.33,0.00,6.84,0.05,79.40,13.52,0.04,0.50,72.75,55,55,98.85,400,300,104.48,99.73,1.03,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.65,79.47,0.33,16.27,0.00,0.00
7,g++-11 11.4.0,binaryTrees_2.c 21,41.895395,3970,1688302578.029937,-,-,207,13.09,1577,1896,2.64,26984,0,56,488,647,520,1540,8,7289,55,10378,0.00,0.05,0.04,0.03,0.29,0.00,6.03,0.03,80.40,13.58,0.04,0.46,72.83,54,54,98.84,400,300,104.51,99.70,1.02,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.46,81.86,0.33,16.31,0.00,0.00
8,g++-11 11.4.0,binaryTrees_2.c 21,41.500897,3482,1688302619.699781,-,-,210,13.30,1577,1896,2.64,27848,0,92,850,963,606,1646,3,8264,89,10898,0.00,0.08,0.08,0.04,0.29,0.00,6.84,0.04,79.30,14.02,0.06,0.46,72.17,53,53,99.02,400,300,106.43,99.70,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.42,79.96,0.30,16.19,0.00,0.00
9,g++-11 11.4.0,binaryTrees_2.c 21,41.581381,3909,1688302661.388199,-,-,210,13.18,1593,1896,2.62,28853,0,142,697,824,669,1902,21,8557,38,10901,0.00,0.07,0.06,0.03,0.36,0.01,7.08,0.03,79.16,13.73,0.04,0.57,72.47,54,55,98.81,400,300,105.07,99.73,1.06,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.74,79.61,0.34,16.31,0.00,0.00
10,g++-11 11.4.0,binaryTrees_2.c 21,41.734670,3536,1688302703.241932,-,-,209,13.25,1579,1896,2.63,28537,0,171,1308,973,627,1777,20,7927,34,10230,0.00,0.11,0.06,0.04,0.32,0.00,6.58,0.04,79.57,13.55,0.04,0.46,72.70,55,55,98.92,400,300,104.82,99.71,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.32,81.97,0.31,16.25,0.00,0.00
