test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v0.8.28,nbody_6_original.js 50000000,0.026667,1081,1692969593.607802,-,-,598,15.15,3944,1897,1.25,223,0,1,45,17,35,93,0,53,0,0,0.01,12.51,2.31,2.47,23.99,0.00,42.94,0.00,0.00,38.13,1.66,28.05,17.01,65,67,93.75,300,300,114.67,96.13,6.58,5.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.40,0.00,0.02,0.00,0.00
2,v0.8.28,nbody_6_original.js 50000000,0.026778,1033,1692969593.676068,-,-,674,16.79,4013,1898,1.17,240,0,1,17,21,41,81,0,46,0,0,0.01,2.95,2.49,6.96,23.24,0.00,46.96,0.00,0.00,27.55,7.29,18.39,29.99,66,66,56.02,300,300,132.03,96.69,45.52,44.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.45,0.01,0.04,0.00,0.00
3,v0.8.28,nbody_6_original.js 50000000,0.025685,1043,1692969593.729972,-,-,657,16.41,3994,1900,1.26,235,0,0,21,35,26,76,0,59,0,0,0.00,0.84,2.60,8.15,21.67,0.00,49.97,0.00,0.00,23.43,7.90,29.68,22.58,68,70,81.76,300,300,126.40,97.24,14.74,14.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.42,0.00,0.02,0.00,0.00
4,v0.8.28,nbody_6_original.js 50000000,0.026999,1145,1692969593.787569,-,-,660,16.55,3998,1892,1.19,237,0,0,21,19,23,59,0,59,0,0,0.00,6.32,7.24,3.37,23.24,0.00,42.51,0.00,0.00,32.90,3.16,26.12,21.28,67,70,70.37,300,300,123.29,97.24,27.63,27.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44,0.01,0.03,0.00,0.00
5,v0.8.28,nbody_6_original.js 50000000,0.025169,1038,1692969593.852164,-,-,568,14.06,4028,1903,1.34,226,0,0,5,38,17,71,0,43,0,0,0.00,0.97,4.19,1.79,26.78,0.00,52.18,0.00,0.00,24.75,1.15,26.35,33.70,71,71,83.44,300,300,109.38,97.71,15.57,15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.38,0.00,0.02,0.00,0.00
6,v0.8.28,nbody_6_original.js 50000000,0.028335,2029,1692969593.911963,-,-,626,15.75,4028,1870,1.22,220,0,0,14,34,22,70,0,43,0,0,0.00,1.27,2.65,1.39,27.23,0.00,50.05,0.00,0.00,22.95,0.92,35.43,24.94,65,66,74.11,300,300,117.62,95.83,21.84,21.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.43,0.00,0.03,0.00,0.00
7,v0.8.28,nbody_6_original.js 50000000,0.027623,3223,1692969593.971539,-,-,605,16.01,4038,1773,1.28,217,0,0,11,30,17,64,0,42,0,0,0.00,1.49,2.44,2.44,21.11,0.00,50.43,0.00,0.00,23.36,4.30,25.32,31.02,69,69,76.02,300,300,112.91,96.06,19.27,18.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.40,0.01,0.02,0.00,0.00
8,v0.8.28,nbody_6_original.js 50000000,0.026422,1086,1692969594.024735,-,-,675,17.04,3963,1895,1.22,226,0,1,20,16,17,66,0,53,0,0,0.01,9.50,2.09,2.47,19.98,0.00,48.60,0.00,0.00,29.70,2.89,23.99,26.37,71,71,68.13,300,300,132.30,97.76,29.34,28.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44,0.01,0.03,0.00,0.00
9,v0.8.28,nbody_6_original.js 50000000,0.025601,1367,1692969594.086921,-,-,634,15.73,4048,1887,1.30,217,0,0,8,15,9,53,0,39,0,0,0.00,2.12,2.24,0.87,24.27,0.00,53.93,0.00,0.00,25.44,0.61,33.84,24.38,69,69,89.84,300,300,122.76,96.80,6.88,6.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.41,0.00,0.03,0.00,0.00
10,v0.8.28,nbody_6_original.js 50000000,0.025709,1048,1692969594.139888,-,-,642,15.88,4038,1899,1.28,223,0,0,13,7,13,54,0,46,0,0,0.00,6.54,2.23,1.56,16.67,0.00,56.72,0.00,0.00,31.00,0.79,19.37,32.95,70,70,85.57,300,300,125.94,97.16,16.56,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.43,0.00,0.03,0.00,0.00
