version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v0.8.28,nbody_6_original.js 50000000,0.0264988,1409.3,1692969594.139888,0.00,0.00,633.90,15.94,4009.20,1881.40,1.25,226.40,0.00,0.30,17.50,23.20,22.00,68.70,0.00,48.30,0.00,0.00,0.00,4.45,3.05,3.15,22.82,0.00,49.43,0.00,0.00,27.92,3.07,26.65,26.42,68.10,68.90,77.90,300.00,300.00,121.73,96.86,20.39,19.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.42,0.00,0.03,0.00,0.00
v0.10.48,nbody_6_original.js 50000000,0.0271968,1715.3,1692969715.040905,0.00,0.00,664.90,16.73,3993.70,1886.90,1.18,247.30,0.00,4.60,34.20,37.70,28.20,67.10,0.00,52.30,0.00,0.20,0.02,6.36,3.13,3.62,20.75,0.00,48.41,0.00,0.06,31.04,4.24,23.98,24.01,67.60,69.20,76.24,300.00,300.00,125.27,95.65,20.37,19.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44,0.01,0.03,0.00,0.00
v0.12.18,nbody_6_original.js 50000000,0.0499301,1039.7,1692969836.133829,0.00,0.00,588.00,14.58,4030.70,1898.50,1.16,276.90,0.00,2.60,22.70,24.50,12.90,44.30,0.00,103.50,0.00,2.50,0.01,2.57,1.75,1.46,9.74,0.00,68.13,0.00,1.61,20.15,0.98,9.86,54.43,68.10,68.80,80.75,300.00,300.00,112.53,98.39,18.46,18.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.75,0.01,0.05,0.00,0.00
v1.8.4,nbody_6_original.js 50000000,0.0504578,1076,1692969957.789504,0.00,0.00,607.20,15.11,4008.70,1901.10,1.13,279.70,0.00,0.40,58.80,36.10,17.30,39.50,0.00,107.00,0.00,7.60,0.00,5.77,2.15,1.21,8.81,0.00,60.94,0.00,5.94,24.77,0.80,7.78,51.54,66.10,66.60,82.11,300.00,300.00,116.19,98.47,17.64,17.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.76,0.01,0.05,0.00,0.00
v2.5.0,nbody_6_original.js 50000000,0.046617,1046.3,1692970078.936604,0.00,0.00,572.00,14.14,4040.10,1898.00,1.18,268.90,0.00,0.30,28.50,24.10,14.60,37.20,0.00,94.10,0.00,0.80,0.00,2.77,1.13,2.04,9.51,0.00,69.69,0.00,0.55,19.86,2.16,8.04,55.80,66.40,67.50,81.98,300.00,300.00,109.88,98.46,17.05,16.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.68,0.01,0.04,0.00,0.00
v3.3.1,nbody_6_original.js 50000000,0.0475642,1074.6,1692970200.288751,0.00,0.00,564.20,13.93,4047.90,1897.30,1.17,265.40,0.00,0.10,26.20,17.20,15.30,37.00,0.00,95.50,0.00,2.40,0.00,2.21,0.79,2.11,9.57,0.00,69.38,0.00,1.78,18.95,1.85,7.65,57.62,65.50,65.70,82.49,300.00,300.00,108.76,98.33,16.75,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.68,0.01,0.04,0.00,0.00
v4.9.1,nbody_6_original.js 50000000,0.0557086,1052.8,1692970321.360084,0.00,0.00,571.90,14.13,4042.80,1898.30,1.18,290.90,0.00,0.90,25.70,17.90,15.10,35.50,0.00,109.50,0.00,1.20,0.01,2.98,1.02,1.40,7.55,0.00,71.82,0.00,0.94,20.96,0.98,6.93,57.00,65.90,66.40,82.85,300.00,300.00,110.72,98.51,16.76,16.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.82,0.01,0.05,0.00,0.00
v5.12.0,nbody_6_original.js 50000000,0.0297889,1045.8,1692970442.179877,0.00,0.00,565.60,13.96,4043.30,1899.40,1.10,223.90,0.00,0.30,10.20,12.70,11.40,33.40,0.00,66.00,0.00,0.00,0.00,1.60,1.48,2.27,13.10,0.00,67.43,0.00,0.00,19.83,2.12,14.53,49.55,62.60,63.50,75.22,300.00,300.00,109.28,98.02,23.42,22.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.43,0.01,0.03,0.00,0.00
v6.17.1,nbody_6_original.js 50000000,14.8701,1092.8,1692970712.261295,0.00,0.00,510.70,12.67,4033.40,1896.00,3.07,18123.50,0.00,173.30,333.60,217.90,124.00,613.40,1.00,2638.50,832.60,9545.80,0.00,0.07,0.04,0.02,0.34,0.00,4.98,3.78,77.98,13.52,0.03,0.49,73.29,90.80,91.10,98.89,300.00,300.00,101.31,99.20,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.22,233.68,0.09,8.93,0.00,0.00
v7.10.1,nbody_6_original.js 50000000,150.753,1274.4,1692972340.702741,0.00,0.00,425.50,12.63,3368.60,1896.00,2.51,75809.70,0.00,377.60,1916.10,1105.90,514.50,1777.40,16.30,10669.70,591.00,30610.20,0.00,0.06,0.02,0.01,0.09,0.00,2.45,0.37,84.34,12.98,0.01,0.14,74.24,76.50,77.20,99.35,300.00,300.00,101.00,99.74,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1888.58,1484.64,0.21,154.44,0.00,0.00
