test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.9 4.9.3,binaryTrees_2.c 21,18.395804,1685,1692782746.171090,-,-,465,12.78,3641,1896,2.56,9918,0,32,140,171,75,294,8,1954,20,3885,0.00,0.08,0.05,0.02,0.12,0.01,3.45,0.08,83.35,13.27,0.01,0.16,73.78,61,61,98.59,300,300,102.03,99.55,1.41,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,269.70,222.73,0.25,13.64,0.00,0.00
2,g++-4.9 4.9.3,binaryTrees_2.c 21,18.363616,1624,1692782764.579672,-,-,463,12.73,3633,1896,2.57,9984,0,17,148,131,117,331,0,2172,37,3694,0.00,0.10,0.02,0.02,0.14,0.00,4.04,0.12,82.77,13.30,0.01,0.23,73.72,64,64,98.35,300,300,101.98,99.52,1.51,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273.86,226.41,0.28,13.64,0.00,0.00
3,g++-4.9 4.9.3,binaryTrees_2.c 21,18.423788,1617,1692782783.041281,-,-,463,12.69,3646,1896,2.57,9868,0,12,91,148,76,241,0,2205,29,3390,0.00,0.05,0.03,0.01,0.11,0.00,4.15,0.11,82.77,13.13,0.01,0.16,74.01,68,68,98.39,300,300,101.34,99.52,1.38,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.55,222.86,0.25,13.61,0.00,0.00
4,g++-4.9 4.9.3,binaryTrees_2.c 21,18.514807,1584,1692782801.594381,-,-,461,12.71,3630,1896,2.56,20440,0,20,87,132,109,668,0,3197,901,10658,0.00,0.05,0.02,0.01,0.36,0.00,4.91,3.13,78.71,13.43,0.01,0.52,73.33,66,66,98.33,300,300,101.87,99.27,1.46,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.56,233.48,0.27,13.73,0.00,0.00
5,g++-4.9 4.9.3,binaryTrees_2.c 21,18.471405,1665,1692782820.105724,-,-,461,12.73,3619,1896,2.57,19809,0,13,92,177,111,715,2,3361,952,9774,0.00,0.02,0.02,0.01,0.35,0.00,5.42,3.66,77.69,13.39,0.01,0.52,73.35,67,67,98.23,300,300,101.92,99.27,1.55,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.88,228.87,0.28,13.72,0.00,0.00
6,g++-4.9 4.9.3,binaryTrees_2.c 21,18.755247,1689,1692782838.899697,-,-,456,12.71,3587,1896,2.56,29747,0,14,176,204,139,1040,0,4675,2147,15324,0.00,0.07,0.03,0.02,0.50,0.00,6.68,6.22,73.64,13.78,0.02,0.68,72.81,67,68,98.45,300,300,101.70,98.87,1.41,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.72,219.92,0.27,13.87,0.00,0.00
7,g++-4.9 4.9.3,binaryTrees_2.c 21,18.725226,1588,1692782857.662187,-,-,456,12.67,3600,1896,2.56,20360,0,16,131,126,117,621,0,3463,738,10265,0.00,0.07,0.02,0.02,0.28,0.00,5.53,3.05,78.25,13.34,0.02,0.36,73.60,70,70,98.27,300,300,101.20,99.19,1.51,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.19,227.36,0.28,13.86,0.00,0.00
8,g++-4.9 4.9.3,binaryTrees_2.c 21,18.546850,1643,1692782876.247807,-,-,459,12.73,3607,1896,2.57,24234,0,15,141,196,375,704,0,4035,1397,12499,0.00,0.11,0.01,0.04,0.36,0.00,6.08,4.84,75.72,13.67,0.03,0.49,73.07,67,67,98.27,300,300,101.95,99.17,1.49,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.35,227.94,0.28,13.75,0.00,0.00
9,g++-4.9 4.9.3,binaryTrees_2.c 21,18.778535,1613,1692782895.061032,-,-,457,12.76,3582,1896,2.55,20460,0,33,539,623,328,694,0,3779,888,9702,0.00,0.12,0.06,0.04,0.33,0.00,6.13,3.68,76.77,13.41,0.03,0.46,73.33,71,71,98.35,300,300,101.37,99.20,1.45,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.26,222.23,0.27,13.89,0.00,0.00
10,g++-4.9 4.9.3,binaryTrees_2.c 21,18.687344,1646,1692782913.787254,-,-,458,12.74,3596,1896,2.55,20967,0,13,286,237,110,562,0,3632,939,10335,0.00,0.14,0.03,0.01,0.30,0.00,5.79,3.87,77.00,13.55,0.02,0.41,73.28,68,68,98.26,300,300,101.51,99.21,1.49,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.17,227.48,0.28,13.82,0.00,0.00
