version,appplication,no_measurement,timestamp,pid,command,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
Python 3.7.16,binarytrees_compatible_all.py 21,0,1690310713,461307,python,31528,24728,5476,62.5,0.2,355,2,304,49,0,21.5,10.4,0.0,68.1,0.0,0.0,0.0,0.0,15795.0 MiB,5890.8 MiB,4241.2 MiB,5662.9 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.4 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,1,1690310714,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15795.0 MiB,5894.2 MiB,4245.6 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10757.8 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,2,1690310716,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,12.5,1.6,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,5893.2 MiB,4246.7 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.8 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,3,1690310717,461307,python,31528,24728,5476,93.8,0.2,355,2,304,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5892.4 MiB,4247.4 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10756.0 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,4,1690310718,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,12.5,1.6,0.0,85.2,0.8,0.0,0.0,0.0,15795.0 MiB,5892.2 MiB,4247.7 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.8 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,5,1690310719,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5892.2 MiB,4247.7 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.8 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,6,1690310720,461307,python,31528,24728,5476,93.8,0.2,355,2,304,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5891.5 MiB,4248.4 MiB,5655.2 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,7,1690310721,461307,python,31528,24728,5476,93.8,0.2,355,2,304,49,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5891.5 MiB,4248.4 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,8,1690310723,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5891.0 MiB,4248.9 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.6 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,9,1690310724,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5891.0 MiB,4248.9 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.6 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,10,1690310725,461307,python,31528,24728,5476,93.8,0.2,355,2,304,49,0,13.3,1.6,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5891.0 MiB,4248.9 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10754.6 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,11,1690310726,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5891.5 MiB,4248.4 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,12,1690310727,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,14.0,0.8,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5891.5 MiB,4248.4 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,13,1690310728,461307,python,31528,24728,5476,93.8,0.2,355,2,304,49,0,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5891.5 MiB,4248.4 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.1 MiB
Python 3.7.16,binarytrees_compatible_all.py 21,14,1690310730,461307,python,31528,24728,5476,100.0,0.2,355,2,304,49,0,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5891.7 MiB,4248.1 MiB,5655.1 MiB,4096.0 MiB,4079.5 MiB,16.5 MiB,10755.3 MiB
