test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.4.10,fibonacci_oldVersions.py 600000,17.040922,1673,1691309621.113715,-,-,840,21.63,3883,1896,1.45,1529576,0,612598,454972,99926,10828,23210,3916,33874,7685,104515,3.02,8.20,6.83,0.97,2.58,0.16,9.34,0.66,49.87,36.78,2.74,1.02,37.83,73,73,98.89,300,300,144.82,85.34,1.08,0.99,0.48,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343.25,293.18,0.11,10.40,0.00,0.00
2,Python 3.4.10,fibonacci_oldVersions.py 600000,18.227629,2307,1691309639.503844,-,-,610,15.59,3913,1896,1.27,1092603,0,470397,306186,106943,10208,17856,3531,29698,8357,126788,2.40,5.54,8.01,1.11,2.30,0.18,8.11,0.93,58.40,36.49,3.51,1.38,43.04,79,80,98.83,300,300,106.04,69.43,1.03,0.85,0.82,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.24,259.88,0.12,10.56,0.00,0.00
3,Python 3.4.10,fibonacci_oldVersions.py 600000,16.937007,1677,1691309656.638323,-,-,675,17.31,3899,1896,1.26,1192935,0,502531,342019,104866,9450,17128,3100,28514,5784,118861,2.55,6.08,8.36,1.04,2.43,0.15,9.13,0.54,55.12,37.25,4.03,1.32,40.10,82,83,98.84,300,300,115.79,73.60,1.06,0.94,0.39,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.44,260.20,0.12,10.15,0.00,0.00
4,Python 3.4.10,fibonacci_oldVersions.py 600000,17.046879,1735,1691309673.829123,-,-,650,16.71,3891,1896,1.27,1139093,0,498074,332822,99887,8102,15599,3157,27771,8342,125571,2.60,5.66,7.71,0.88,2.13,0.16,9.28,4.17,53.43,36.76,3.77,1.21,41.55,78,81,98.84,300,300,114.00,73.69,1.05,0.86,0.50,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.88,256.37,0.12,10.15,0.00,0.00
5,Python 3.4.10,fibonacci_oldVersions.py 600000,17.443088,1898,1691309691.425846,-,-,531,13.51,3933,1896,1.34,638196,0,268751,149289,108412,8806,18013,3446,29411,6896,128636,1.97,3.96,8.30,1.02,2.58,0.21,8.55,1.54,60.40,36.42,3.69,1.58,44.81,80,81,98.92,300,300,95.97,68.27,0.96,0.75,0.91,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.26,237.44,0.11,9.98,0.00,0.00
6,Python 3.4.10,fibonacci_oldVersions.py 600000,17.500171,1839,1691309709.075092,-,-,673,23.72,2837,1896,1.39,1240484,0,342008,455289,96466,10233,20229,2927,27542,7096,102786,2.36,6.76,6.85,0.84,2.17,0.13,7.71,1.20,51.04,34.78,0.98,0.93,39.59,75,76,98.88,300,300,151.13,84.93,1.03,0.92,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,251.77,199.09,0.11,10.31,0.00,0.00
7,Python 3.4.10,fibonacci_oldVersions.py 600000,20.052623,1977,1691309729.249119,-,-,574,20.37,2819,1896,1.31,1364262,0,400530,521664,96194,8791,17197,3469,32689,8240,105969,2.18,7.35,6.73,0.78,1.85,0.15,8.11,0.56,54.53,35.57,2.59,0.90,40.57,72,72,98.86,300,300,132.31,77.30,1.02,0.92,0.44,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.79,179.24,0.12,11.18,0.00,0.00
8,Python 3.4.10,fibonacci_oldVersions.py 600000,21.950239,1489,1691309751.342870,-,-,707,26.97,2623,1896,1.64,1370576,0,340631,525469,106527,20337,39767,4865,50825,6254,79587,1.72,9.28,5.99,1.63,4.25,0.18,12.88,0.54,38.72,36.39,4.28,1.84,30.53,71,72,98.66,300,300,177.10,95.34,1.22,1.20,0.28,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.40,194.41,0.15,11.89,0.00,0.00
9,Python 3.4.10,fibonacci_oldVersions.py 600000,18.226982,1455,1691309769.727365,-,-,567,20.17,2810,1896,1.32,1093110,0,311324,367094,92937,8074,12864,2564,22369,5022,113977,2.16,5.10,6.62,0.74,1.41,0.13,7.36,0.58,58.25,31.78,2.91,0.73,44.43,74,74,99.48,300,300,130.34,78.80,0.50,0.50,0.28,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.30,164.02,0.06,10.42,0.00,0.00
10,Python 3.4.10,fibonacci_oldVersions.py 600000,18.838121,1441,1691309788.720946,-,-,544,18.84,2887,1896,1.33,1031720,0,362014,398535,97885,7711,14180,2659,25463,7299,108159,2.22,6.29,6.65,0.74,1.73,0.13,8.14,0.55,57.27,34.14,2.69,1.02,43.31,74,75,98.76,300,300,123.88,77.27,1.14,1.00,0.30,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.09,168.25,0.12,10.62,0.00,0.00
