test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,1.8.0_382,binarytrees.java 21,4.605690,2021,1693298429.639566,-,-,1323,34.07,3884,1896,1.26,29398,0,6,221,167,67,318,2,944,12,1950,0.00,0.26,0.17,0.05,0.45,0.00,5.49,0.50,58.84,11.20,0.08,0.50,54.16,71,76,98.60,450,300,175.77,99.25,1.24,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.55,93.25,0.06,6.85,0.00,0.00
2,1.8.0_382,binarytrees.java 21,4.564297,2399,1693298434.236402,-,-,1325,34.11,3884,1896,1.25,27172,0,12,174,191,88,330,0,1089,7,1865,0.00,0.16,0.14,0.06,0.48,0.00,6.16,0.15,58.58,10.98,0.08,0.61,54.23,79,82,98.50,450,450,175.85,99.23,1.27,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.31,93.12,0.06,6.82,0.00,0.00
3,1.8.0_382,binarytrees.java 21,4.667256,2087,1693298438.933739,-,-,1321,34.03,3881,1896,1.25,32844,0,2,193,130,69,406,1,1169,81,2248,0.00,0.16,0.15,0.05,0.59,0.01,5.89,1.04,57.93,10.98,0.06,0.73,54.20,83,87,98.71,450,300,175.39,99.19,1.06,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.48,97.04,0.06,6.90,0.00,0.00
4,1.8.0_382,binarytrees.java 21,4.795513,1132,1693298443.756567,-,-,1282,33.33,3847,1896,1.25,37011,0,4,213,328,225,700,1,1769,373,3855,0.00,0.14,0.29,0.09,0.90,0.01,8.04,5.44,51.56,11.30,0.09,1.00,54.27,89,91,98.76,450,300,172.10,98.83,1.08,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.03,94.98,0.05,6.97,0.00,0.00
5,1.8.0_382,binarytrees.java 21,4.801710,1701,1693298448.589772,-,-,1282,33.43,3836,1896,1.25,36910,0,10,150,227,149,521,0,2068,462,4003,0.00,0.13,0.14,0.07,0.75,0.00,8.88,6.15,50.22,11.33,0.05,1.04,54.15,89,89,98.69,450,450,173.27,98.72,1.17,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.13,94.97,0.07,7.01,0.00,0.00
6,1.8.0_382,binarytrees.java 21,4.944510,1135,1693298453.567919,-,-,1233,32.67,3773,1896,1.25,39871,0,0,148,430,184,767,0,2313,654,4868,0.00,0.16,0.19,0.09,0.98,0.00,9.62,7.38,48.73,11.64,0.08,1.02,54.58,88,88,98.84,450,450,170.50,98.96,1.09,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.86,89.46,0.06,7.09,0.00,0.00
7,1.8.0_382,binarytrees.java 21,4.971943,2435,1693298458.571194,-,-,1227,32.73,3747,1896,1.25,39110,0,4,167,321,175,516,0,2159,626,4550,0.00,0.15,0.16,0.08,0.74,0.00,9.02,6.78,50.16,11.53,0.09,0.90,54.75,82,88,98.65,450,300,170.87,99.03,1.19,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.36,89.87,0.07,7.11,0.00,0.00
8,1.8.0_382,binarytrees.java 21,4.865567,1755,1693298463.472984,-,-,1253,33.07,3789,1896,1.25,36206,0,3,143,252,115,555,0,1789,177,3015,0.00,0.13,0.18,0.04,0.75,0.00,8.61,3.20,53.84,11.17,0.04,0.90,54.82,86,91,98.22,450,300,172.03,99.03,1.40,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.92,91.61,0.07,7.05,0.00,0.00
9,1.8.0_382,binarytrees.java 21,4.954076,2380,1693298468.453443,-,-,1258,33.63,3741,1896,1.25,39032,0,6,87,360,313,684,0,2342,529,4295,0.00,0.10,0.22,0.11,0.97,0.00,9.43,6.40,48.89,11.59,0.12,1.11,53.55,93,95,98.44,450,450,174.07,98.79,1.27,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.93,92.38,0.07,7.14,0.00,0.00
10,1.8.0_382,binarytrees.java 21,4.954923,2141,1693298473.438678,-,-,1233,33.21,3712,1896,1.25,37760,0,2,143,205,234,493,0,1811,292,3394,0.00,0.16,0.16,0.07,0.68,0.00,7.49,4.35,53.64,11.42,0.05,0.94,54.38,94,94,98.39,450,450,172.60,99.05,1.22,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.71,89.25,0.07,7.11,0.00,0.00
