test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,10,1695051382,2638292,node,11.98,659759104,23134208,9781248,106.2,0.1,2.0,6.0,0:11,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,12.9,0.8,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,2791.6 MiB,2106.5 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13004.3 MiB,,0,11.98
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,11,1695051383,2638292,node,13.15,659759104,23134208,9781248,100.0,0.1,2.0,6.0,0:13,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,12.1,1.5,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,2791.3 MiB,2106.8 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13004.1 MiB,,0,13.15
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,12,1695051384,2638292,node,14.34,659759104,23134208,9781248,100.0,0.1,2.0,6.0,0:14,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2790.8 MiB,2107.3 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13003.6 MiB,,0,14.34
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,13,1695051385,2638292,node,15.51,659759104,23134208,9781248,93.8,0.1,2.0,6.0,0:15,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,13.6,0.0,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,2789.9 MiB,2108.2 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13002.6 MiB,,0,15.51
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,14,1695051386,2638292,node,16.69,659759104,23134208,9781248,93.8,0.1,2.0,2.0,0:16,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2790.3 MiB,2107.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13003.1 MiB,,0,16.69
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,15,1695051387,2638292,node,17.88,659759104,23134208,9781248,100.0,0.1,2.0,6.0,0:17,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,12.1,1.5,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,2791.1 MiB,2106.9 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13003.9 MiB,,0,17.88
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,16,1695051389,2638292,node,19.06,659759104,23134208,9781248,100.0,0.1,2.0,6.0,0:19,0,7593984,18841600,0,3734528,0.0,23134208,321,2,281,38,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2791.1 MiB,2107.0 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13003.9 MiB,,0,19.06
1,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,17,1695051390,2638292,node,20.24,659759104,31514624,9781248,106.7,0.2,2.0,2.0,0:20,0,7593984,27230208,0,5831680,0.0,31514624,321,2,281,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2782.7 MiB,2115.4 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,12995.5 MiB,,0,20.24
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,0,1695051391,2638407,node,0.16,659759104,18849792,9834496,100.0,0.1,2.0,7.0,0:00,0,7593984,14647296,0,2683904,0.0,18849792,321,2,281,38,0,15.7,0.7,0.0,83.6,0.0,0.0,0.0,0.0,15794.9 MiB,2791.3 MiB,2098.7 MiB,10904.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13004.1 MiB,,0,00.16
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,1,1695051392,2638407,node,1.34,659759104,18849792,9834496,100.0,0.1,2.0,7.0,0:01,0,7593984,14647296,0,2683904,0.0,18849792,321,2,281,38,0,12.3,0.8,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,2790.3 MiB,2099.7 MiB,10904.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13003.1 MiB,,0,01.34
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,2,1695051393,2638407,node,2.52,659759104,18849792,9834496,100.0,0.1,2.0,7.0,0:02,0,7593984,14647296,0,2683904,0.0,18849792,321,2,281,38,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,2805.3 MiB,2092.6 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.1 MiB,,0,02.52
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,3,1695051394,2638407,node,3.7,659759104,23175168,9834496,93.8,0.1,2.0,7.0,0:03,0,7593984,18841600,0,3732480,0.0,23175168,321,2,281,38,0,13.7,0.0,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2801.2 MiB,2096.9 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.0 MiB,,0,03.70
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,4,1695051396,2638407,node,4.89,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:04,0,7593984,18841600,0,3732480,0.0,23175168,321,2,281,38,0,14.9,1.5,0.0,83.6,0.0,0.0,0.0,0.0,15794.9 MiB,2799.9 MiB,2098.1 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13012.7 MiB,,0,04.89
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,5,1695051397,2638407,node,6.07,659759104,23175168,9834496,106.7,0.1,2.0,7.0,0:06,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.0,2.3,0.0,84.7,0.0,0.0,0.0,0.0,15794.9 MiB,2801.8 MiB,2096.3 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.5 MiB,,0,06.07
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,6,1695051398,2638407,node,7.24,659759104,23175168,9834496,93.8,0.1,2.0,7.0,0:07,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.0,0.8,0.0,85.5,0.8,0.0,0.0,0.0,15794.9 MiB,2801.8 MiB,2096.3 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.6 MiB,,0,07.24
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,7,1695051399,2638407,node,8.42,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:08,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.1,0.0,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,2801.8 MiB,2096.2 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.6 MiB,,0,08.42
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,8,1695051400,2638407,node,9.61,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:09,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.0,1.5,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,2802.3 MiB,2095.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.1 MiB,,0,09.61
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,9,1695051401,2638407,node,10.79,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:10,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2802.0 MiB,2096.0 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.8 MiB,,0,10.79
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,10,1695051403,2638407,node,11.97,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:11,0,7593984,18841600,0,3737600,0.0,23175168,322,2,282,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2801.3 MiB,2096.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.1 MiB,,0,11.97
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,11,1695051404,2638407,node,13.16,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:13,0,7593984,18841600,0,3737600,0.0,23175168,322,2,282,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2802.3 MiB,2095.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.1 MiB,,0,13.16
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,12,1695051405,2638407,node,14.34,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:14,0,7593984,18841600,0,3737600,0.0,23175168,322,2,282,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2802.0 MiB,2096.0 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13014.8 MiB,,0,14.34
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,13,1695051406,2638407,node,15.51,659759104,23175168,9834496,100.0,0.1,2.0,7.0,0:15,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,12.8,0.8,0.0,85.7,0.0,0.0,0.8,0.0,15794.9 MiB,2802.5 MiB,2095.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.3 MiB,,0,15.51
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,14,1695051407,2638407,node,16.69,659759104,23175168,9834496,93.8,0.1,2.0,7.0,0:16,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.5,0.8,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2802.5 MiB,2095.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.3 MiB,,0,16.69
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,15,1695051409,2638407,node,17.88,659759104,23175168,9834496,100.0,0.1,2.0,3.0,0:17,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,13.4,2.2,0.0,84.3,0.0,0.0,0.0,0.0,15794.9 MiB,2803.3 MiB,2094.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.1 MiB,,0,17.88
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,16,1695051410,2638407,node,19.06,659759104,23175168,9834496,106.7,0.1,2.0,3.0,0:19,0,7593984,18841600,0,3737600,0.0,23175168,321,2,281,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2803.3 MiB,2094.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.1 MiB,,0,19.06
2,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,17,1695051411,2638407,node,20.24,659759104,31535104,9834496,100.0,0.2,2.0,3.0,0:20,0,7593984,27230208,0,5834752,0.0,31535104,321,2,281,38,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,2796.9 MiB,2101.1 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13009.7 MiB,,0,20.24
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,0,1695051412,2638522,node,0.16,659759104,18907136,9887744,93.8,0.1,2.0,3.0,0:00,0,7593984,14647296,0,2689024,0.0,18907136,321,2,281,38,0,13.7,0.8,0.0,85.5,0.0,0.0,0.0,0.0,15794.9 MiB,2804.0 MiB,2086.1 MiB,10904.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.8 MiB,,0,00.16
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,1,1695051413,2638522,node,1.34,659759104,18907136,9887744,106.7,0.1,2.0,3.0,0:01,0,7593984,14647296,0,2689024,0.0,18907136,321,2,281,38,0,12.2,0.8,0.0,86.3,0.0,0.0,0.8,0.0,15794.9 MiB,2803.3 MiB,2086.7 MiB,10904.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.1 MiB,,0,01.34
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,2,1695051414,2638522,node,2.52,659759104,18907136,9887744,100.0,0.1,2.0,3.0,0:02,0,7593984,14647296,0,2689024,0.0,18907136,321,2,281,38,0,13.1,0.0,0.0,86.9,0.0,0.0,0.0,0.0,15794.9 MiB,2809.7 MiB,2088.3 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13022.5 MiB,,0,02.52
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,3,1695051416,2638522,node,3.7,659759104,18907136,9887744,93.8,0.1,2.0,3.0,0:03,0,7593984,14647296,0,2689024,0.0,18907136,321,2,281,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2809.9 MiB,2088.1 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13022.7 MiB,,0,03.70
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,4,1695051417,2638522,node,4.89,659759104,23232512,9887744,100.0,0.1,2.0,3.0,0:04,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2805.5 MiB,2092.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.3 MiB,,0,04.89
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,5,1695051418,2638522,node,6.07,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:06,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.2,1.5,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2805.5 MiB,2092.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.3 MiB,,0,06.07
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,6,1695051419,2638522,node,7.25,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:07,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.8,1.5,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2805.2 MiB,2092.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.1 MiB,,0,07.25
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,7,1695051420,2638522,node,8.43,659759104,23232512,9887744,93.8,0.1,2.0,7.0,0:08,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.1,1.5,0.0,86.4,0.0,0.0,0.0,0.0,15794.9 MiB,2805.2 MiB,2092.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.1 MiB,,0,08.43
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,8,1695051421,2638522,node,9.61,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:09,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2804.5 MiB,2093.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13017.3 MiB,,0,09.61
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,9,1695051423,2638522,node,10.79,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:10,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,13.6,0.8,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2804.5 MiB,2093.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13017.3 MiB,,0,10.79
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,10,1695051424,2638522,node,11.98,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:11,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2804.0 MiB,2094.0 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.8 MiB,,0,11.98
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,11,1695051425,2638522,node,13.15,659759104,23232512,9887744,100.0,0.1,2.0,3.0,0:13,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.8,1.5,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2804.5 MiB,2093.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13017.3 MiB,,0,13.15
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,12,1695051426,2638522,node,14.34,659759104,23232512,9887744,106.7,0.1,2.0,7.0,0:14,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2804.0 MiB,2093.9 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13016.8 MiB,,0,14.34
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,13,1695051427,2638522,node,15.52,659759104,23232512,9887744,100.0,0.1,2.0,7.0,0:15,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2805.2 MiB,2092.7 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.1 MiB,,0,15.52
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,14,1695051428,2638522,node,16.7,659759104,23232512,9887744,100.0,0.1,2.0,3.0,0:16,0,7593984,18841600,0,3737600,0.0,23232512,321,2,281,38,0,13.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,15794.9 MiB,2805.5 MiB,2092.5 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13018.3 MiB,,0,16.70
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,15,1695051430,2638522,node,17.88,659759104,23232512,9887744,106.7,0.1,2.0,3.0,0:17,0,7593984,18841600,0,3738624,0.0,23232512,321,2,281,38,0,13.0,0.8,0.0,86.3,0.0,0.0,0.0,0.0,15794.9 MiB,2802.7 MiB,2095.3 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.5 MiB,,0,17.88
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,16,1695051431,2638522,node,19.06,659759104,23232512,9887744,100.0,0.1,2.0,3.0,0:19,0,7593984,18841600,0,3738624,0.0,23232512,321,2,281,38,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,2802.7 MiB,2095.3 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.5 MiB,,0,19.06
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,17,1695051432,2638522,node,20.25,659759104,23232512,9887744,100.0,0.1,2.0,3.0,0:20,0,7593984,18841600,0,3738624,0.0,23232512,321,2,281,38,0,13.5,1.5,0.0,85.0,0.0,0.0,0.0,0.0,15794.9 MiB,2802.7 MiB,2095.3 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13015.5 MiB,,0,20.25
3,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,18,1695051433,2638522,node,21.43,659759104,31608832,9887744,100.0,0.2,2.0,3.0,0:21,0,7593984,27230208,0,5835776,0.0,31608832,321,2,281,38,0,12.8,1.5,0.0,85.7,0.0,0.0,0.0,0.0,15794.9 MiB,2794.6 MiB,2103.4 MiB,10896.9 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13007.4 MiB,,0,21.43
4,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,0,1695051434,2638638,node,0.16,659759104,18599936,9584640,100.0,0.1,2.0,6.0,0:00,0,7593984,14647296,0,2688000,0.0,18599936,321,2,281,38,0,13.6,0.8,0.0,84.8,0.0,0.0,0.8,0.0,15794.9 MiB,2794.3 MiB,2096.1 MiB,10904.5 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13007.1 MiB,,0,00.16
4,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,1,1695051436,2638638,node,1.34,659759104,18599936,9584640,106.7,0.1,2.0,2.0,0:01,0,7593984,14647296,0,2688000,0.0,18599936,321,2,281,38,0,12.9,1.5,0.0,85.6,0.0,0.0,0.0,0.0,15794.9 MiB,2792.6 MiB,2097.4 MiB,10904.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13005.4 MiB,,0,01.34
4,2014-07-31,nbody_50000000_compatible,0.8.28,nbody_6.js 50000000,2,1695051437,2638638,node,2.53,659759104,18599936,9584640,106.2,0.1,2.0,2.0,0:02,0,7593984,14647296,0,2688000,0.0,18599936,321,2,281,38,0,14.2,1.5,0.0,84.3,0.0,0.0,0.0,0.0,15794.9 MiB,2800.5 MiB,2097.6 MiB,10896.8 MiB,4096.0 MiB,3628.7 MiB,467.2 MiB,13013.3 MiB,,0,02.53
