test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.04,0.01,0.70,3.87,0.94,0.09,10.25,1.62,2808951609 ns,45664320727,2.860 GHz,42272045875,0.93,15963.90 msec,5.683,45879484474,2.874 GHz,174,28130862286,350858225,15964.92 msec,5.684,1322 C,6440115533,15672740,0.24%,0,8997380655,518052,517988,8,752223798,558278653,74.217,10219841544,420161641,4.11%,21570682,12286753,56.96%,14773673,10554937273,10143180,0.10%,122476,284579,232.35%,0,4
2,15.0.2,binarytrees.java 21,0.99,1.10,0.24,0.04,0.01,0.69,3.92,0.91,0.08,9.93,1.65,2792467264 ns,46328625506,2.952 GHz,42709950544,0.94,15692.49 msec,5.620,46816918367,2.983 GHz,213,28137309174,355447206,15693.89 msec,5.620,1246 C,6469247092,14425490,0.22%,0,9153213005,542202,542125,8,769061317,575363000,74.814,10399980573,435952947,4.19%,22413237,12176887,54.33%,14422153,10652393580,10843533,0.10%,144060,328052,227.72%,0,0
3,15.0.2,binarytrees.java 21,0.99,1.05,0.25,0.05,0.01,0.68,3.84,0.95,0.10,9.84,1.64,2777590940 ns,44917649104,2.855 GHz,41467152243,0.92,15731.50 msec,5.664,44509246074,2.829 GHz,195,27478300022,349615582,15732.45 msec,5.664,1124 C,6538690941,9575755,0.15%,0,9011721766,550529,550462,8,764841446,580681252,75.922,10633572658,458407121,4.31%,29931970,15206072,50.80%,30361731,10554049371,10339415,0.10%,531152,353233,66.50%,0,0
4,15.0.2,binarytrees.java 21,0.99,1.08,0.24,0.04,0.01,0.72,3.72,0.89,0.08,9.80,1.63,2835353891 ns,45295020888,2.855 GHz,42065729006,0.92,15862.26 msec,5.594,45936015571,2.896 GHz,211,28216216356,356614041,15863.38 msec,5.595,1106 C,6473008022,17384506,0.27%,0,9074200190,578783,578718,8,780755549,583770934,74.770,10997873586,438714104,3.99%,23179369,12825139,55.33%,19984132,10623278636,11666386,0.11%,154424,310385,201.00%,0,1
5,15.0.2,binarytrees.java 21,0.99,1.08,0.24,0.05,0.01,0.70,3.91,0.94,0.09,10.16,1.60,2791254077 ns,44794921517,2.848 GHz,43222886184,0.97,15729.02 msec,5.635,45621291567,2.900 GHz,202,27710293445,350257291,15730.19 msec,5.636,1028 C,6489719216,14790239,0.23%,0,9085979560,533514,533443,8,773855719,578200655,74.717,10713367683,426260356,3.98%,21460478,11694298,54.49%,14614595,10375898410,10067861,0.10%,273628,277013,101.24%,0,0
6,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.69,3.88,0.98,0.08,10.61,1.60,2780267280 ns,44791309097,2.860 GHz,41732393838,0.94,15658.99 msec,5.632,45202757683,2.887 GHz,242,28022526855,356114757,15660.02 msec,5.633,952 C,6594697397,14941272,0.23%,0,9037168144,541430,541360,8,738071518,554181191,75.085,10120441507,410989160,4.06%,21500786,11784019,54.81%,16877896,10435382486,10678583,0.10%,234231,331868,141.68%,0,0
7,15.0.2,binarytrees.java 21,0.99,1.09,0.24,0.04,0.01,0.70,3.86,0.90,0.09,10.61,1.63,2808029726 ns,46860591999,2.914 GHz,43689565329,0.95,16080.39 msec,5.727,47401721729,2.948 GHz,207,29035887316,364189075,16081.40 msec,5.727,908 C,6539877479,16103691,0.25%,0,9248560113,533809,533734,8,769305464,574234918,74.643,11129079661,439223977,3.95%,22093462,12484991,56.51%,12683583,10965019139,10300043,0.09%,303276,440286,145.18%,0,7
8,15.0.2,binarytrees.java 21,0.99,0.92,0.29,0.06,0.01,0.65,3.81,1.06,0.09,9.96,1.34,2901346428 ns,39271131173,2.405 GHz,42909281620,1.14,16328.12 msec,5.628,39245343827,2.403 GHz,230,29319453676,365268282,16329.22 msec,5.628,1124 C,6230797685,12884028,0.21%,0,8944985746,530513,530441,8,764314486,563445390,73.719,10432188628,430503779,4.13%,21650434,11811889,54.56%,14697025,10350078998,11098407,0.11%,470528,462824,98.36%,0,0
9,15.0.2,binarytrees.java 21,0.99,0.87,0.30,0.05,0.01,0.64,3.98,1.16,0.09,9.39,1.17,3003463685 ns,35250752290,2.080 GHz,40792917874,1.18,16948.21 msec,5.643,35249410388,2.080 GHz,268,29938914285,378654193,16949.39 msec,5.643,1142 C,6469006988,14501238,0.22%,0,9085241234,543789,543722,8,769960156,555134137,72.099,10074946970,436733817,4.33%,23529756,12547377,53.33%,16889331,10124531694,11520352,0.11%,118584,317903,268.08%,0,0
10,15.0.2,binarytrees.java 21,0.99,0.84,0.31,0.05,0.01,0.62,3.82,1.19,0.08,9.52,1.17,3030549480 ns,36052024983,2.088 GHz,42378069500,1.20,17262.46 msec,5.696,36236403862,2.099 GHz,219,30963685207,389121237,17263.74 msec,5.697,1145 C,6455823666,14501386,0.22%,0,9089697317,540388,540312,12,774595210,572523930,73.913,10774662157,456022403,4.23%,22538487,11689819,51.87%,19547480,10683039844,11620383,0.11%,568419,401133,70.57%,0,0
