test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,12.0.2,binarytrees.java 21,0.99,1.07,0.25,0.05,0.01,0.70,3.98,0.93,0.06,9.70,1.57,2846221825 ns,44528458798,2.782 GHz,42268271875,0.95,16005.79 msec,5.624,45333903444,2.832 GHz,201,28737763225,363112791,16007.23 msec,5.624,1374 C,6742445791,17441342,0.26%,0,9758012295,550041,549893,8,853120186,580436729,68.037,12464717972,478667654,3.84%,35577307,16464217,46.28%,40716831,11486777379,10627341,0.09%,193651,307507,158.79%,0,0
2,12.0.2,binarytrees.java 21,0.99,1.07,0.25,0.05,0.01,0.68,3.79,0.94,0.07,10.50,1.61,2804764310 ns,45277142235,2.858 GHz,44095485970,0.98,15841.96 msec,5.648,45312335290,2.860 GHz,247,27976331609,353008118,15842.99 msec,5.649,1224 C,6579294515,12597163,0.19%,0,9689153522,535603,535481,8,799694514,563943897,70.520,11570167870,458162883,3.96%,32350116,18734965,57.91%,31617286,11702307365,10037347,0.09%,570178,623431,109.34%,0,0
3,12.0.2,binarytrees.java 21,0.99,1.06,0.24,0.05,0.01,0.68,3.94,0.94,0.08,10.38,1.63,2801764746 ns,46320635599,2.928 GHz,44594136366,0.98,15816.62 msec,5.645,45968741369,2.906 GHz,251,28171866561,355690798,15817.76 msec,5.646,1157 C,6708176533,12552522,0.19%,0,9532631839,617639,617459,8,769016138,561171173,72.973,11598275584,455707802,3.93%,31869778,17600541,55.23%,28800550,11615529368,10655003,0.09%,1171831,931755,79.51%,0,0
4,12.0.2,binarytrees.java 21,0.99,1.06,0.24,0.06,0.01,0.69,3.87,0.92,0.06,10.36,1.65,2814532703 ns,46546542082,2.911 GHz,43667659916,0.94,15988.48 msec,5.681,46325771932,2.897 GHz,223,28318020947,355006189,15989.69 msec,5.681,1051 C,6334049615,10568598,0.17%,0,9453540301,554395,554235,8,773913414,580587697,75.020,12190816311,472842326,3.88%,34255957,18390064,53.68%,36868219,12304769633,12178184,0.10%,964713,844343,87.52%,0,0
5,12.0.2,binarytrees.java 21,0.99,1.06,0.25,0.05,0.01,0.68,3.93,0.96,0.07,10.16,1.61,2817340064 ns,45237609825,2.816 GHz,43284598726,0.96,16064.24 msec,5.702,45428846514,2.828 GHz,307,28292680117,359906485,16065.32 msec,5.702,1018 C,6713052628,13832795,0.21%,0,9340198996,595692,595469,8,771426398,565458183,73.300,11647425468,445270337,3.82%,29934198,16280569,54.39%,34604784,11971315203,11800671,0.10%,759036,833584,109.82%,0,4
6,12.0.2,binarytrees.java 21,0.99,1.09,0.24,0.05,0.01,0.68,3.86,0.92,0.07,10.16,1.62,2827614500 ns,46113677927,2.872 GHz,44242715727,0.97,16058.02 msec,5.679,46245410801,2.880 GHz,278,28645094372,359670940,16059.25 msec,5.679,965 C,6834601022,15056438,0.22%,0,9652944212,607192,607052,8,824587657,591449667,71.727,12395674316,489852491,3.95%,33536709,17809557,53.10%,33393896,11636571574,10664630,0.09%,959667,816431,85.07%,0,2
7,12.0.2,binarytrees.java 21,0.99,1.06,0.25,0.05,0.01,0.70,3.83,0.93,0.07,10.03,1.56,2816073944 ns,43179920776,2.727 GHz,43058080546,0.98,15836.26 msec,5.624,43813504943,2.767 GHz,257,28184884699,358787195,15837.49 msec,5.624,872 C,6535961508,17450668,0.27%,0,9394363871,546526,546394,8,782587898,569200461,72.733,11804872665,465782714,3.95%,28325836,14696731,51.88%,28707675,11315629307,11490989,0.10%,798592,501419,62.79%,0,0
8,12.0.2,binarytrees.java 21,0.99,0.83,0.31,0.07,0.01,0.60,3.99,1.17,0.09,9.80,1.19,3044174977 ns,37017986970,2.155 GHz,43157603470,1.19,17174.34 msec,5.642,37497126104,2.183 GHz,297,30974974372,385136286,17175.70 msec,5.642,1116 C,6457753892,13363687,0.21%,0,9702259431,646317,646175,8,817990102,575268068,70.327,11648911512,465733139,4.00%,28057279,13442113,47.91%,35041181,11407514617,12544587,0.11%,694240,441069,63.53%,0,0
9,12.0.2,binarytrees.java 21,0.99,0.81,0.32,0.06,0.01,0.60,4.16,1.21,0.09,9.50,1.14,3109301196 ns,35642171631,2.038 GHz,43305738795,1.24,17484.31 msec,5.623,35722889736,2.043 GHz,295,31582781198,401360051,17485.84 msec,5.624,1146 C,6530481941,15950245,0.24%,0,9509287024,597602,597458,8,805772795,586623140,72.803,11950325627,476311905,3.99%,26141000,11955266,45.73%,31862766,11630143204,12024954,0.10%,163553,399328,244.16%,0,0
10,12.0.2,binarytrees.java 21,0.99,0.83,0.32,0.07,0.01,0.60,3.91,1.20,0.09,9.67,1.12,3117536728 ns,35888542139,2.011 GHz,43739221944,1.23,17848.76 msec,5.725,36244898656,2.031 GHz,278,32317038565,403557723,17850.25 msec,5.726,1146 C,6590808843,15904651,0.24%,0,9437734019,652928,652773,12,806327756,579736850,71.898,12022073857,483117912,4.02%,23920534,11895918,49.73%,36810725,11487032408,12249043,0.11%,713306,596103,83.57%,0,282
