test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
5,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394821,3088590,node,0.47,1194647552,237002752,26677248,293.8,1.4,13.0,4.0,0:00,0,34381824,283049984,0,52224,0.0,237002752,338,2,280,56,0,31.2,6.4,0.0,62.4,0.0,0.0,0.0,0.0,15794.9 MiB,3094.2 MiB,2536.1 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12605.7 MiB,,0,00.47
5,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394823,3088590,node,8.94,3505807360,884850688,26742784,741.2,5.3,17.0,7.0,0:08,0,34381824,989650944,0,265216,0.0,884850688,338,1,281,56,0,93.7,4.9,0.0,1.4,0.0,0.0,0.0,0.0,15794.9 MiB,2457.0 MiB,3173.4 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11968.5 MiB,,0,08.94
5,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394824,3088590,node,18.65,2930974720,741113856,26939392,729.4,4.5,14.0,3.0,0:18,0,34381824,818860032,0,475136,0.0,741113856,339,1,282,56,0,87.3,8.0,0.0,4.7,0.0,0.0,0.0,0.0,15794.9 MiB,2591.7 MiB,3046.6 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12103.2 MiB,,0,18.65
5,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394825,3088590,node,24.98,1965740032,468680704,26939392,429.4,2.8,9.0,1.0,0:24,0,34381824,527257600,0,943104,0.0,468680704,339,1,282,56,0,50.7,8.5,0.0,40.8,0.0,0.0,0.0,0.0,15794.9 MiB,2845.8 MiB,2792.5 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12357.3 MiB,,0,24.98
5,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394826,3088590,node,29.84,1884999680,387846144,26939392,400.0,2.3,9.0,1.0,0:29,0,34381824,446517248,0,1363148,0.0,387846144,339,1,282,56,0,41.7,9.4,0.0,48.2,0.7,0.0,0.0,0.0,15794.9 MiB,2853.6 MiB,2784.7 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12365.2 MiB,,0,29.84
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394828,3088641,node,0.4,761286656,234659840,26652672,243.8,1.4,7.0,3.0,0:00,0,34381824,251228160,0,52224,0.0,234659840,339,2,281,56,0,27.1,6.0,0.0,66.9,0.0,0.0,0.0,0.0,15794.9 MiB,3095.7 MiB,2534.6 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12607.3 MiB,,0,00.40
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394829,3088641,node,9.41,3371593728,790740992,26718208,800.0,4.8,17.0,4.0,0:09,0,34381824,858337280,0,202752,0.0,790740992,338,1,281,56,0,90.6,6.4,0.0,2.9,0.0,0.0,0.0,0.0,15794.9 MiB,2582.9 MiB,3047.4 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12094.4 MiB,,0,09.41
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394830,3088641,node,19.8,3622203392,1041235968,26718208,735.0,6.3,17.0,4.0,0:19,0,34381824,1110401024,0,348160,0.0,1041235968,338,1,281,56,0,96.2,3.2,0.0,0.5,0.0,0.0,0.0,0.0,15794.9 MiB,2329.4 MiB,3308.9 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11840.9 MiB,,0,19.80
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394831,3088641,node,29.93,3159011328,714924032,26980352,770.6,4.3,16.0,1.0,0:29,0,34381824,780668928,0,485376,0.0,714924032,338,1,281,56,0,87.3,9.5,0.0,3.2,0.0,0.0,0.0,0.0,15794.9 MiB,2636.1 MiB,3002.1 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12147.7 MiB,,0,29.93
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394833,3088641,node,37.15,1923809280,424300544,26980352,418.8,2.6,9.0,2.0,0:37,0,34381824,488443904,0,714752,0.0,424300544,337,1,280,56,0,45.5,10.5,0.0,44.1,0.0,0.0,0.0,0.0,15794.9 MiB,2916.1 MiB,2722.1 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12427.7 MiB,,0,37.15
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,5,1695394834,3088641,node,42.24,1911226368,412512256,26980352,411.8,2.5,9.0,2.0,0:42,0,34381824,475860992,0,1048576,0.0,412512256,337,1,280,56,0,46.5,9.7,0.0,43.8,0.0,0.0,0.0,0.0,15794.9 MiB,2892.9 MiB,2745.3 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12404.7 MiB,,0,42.24
6,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,6,1695394835,3088641,node,47.0,2019225600,519008256,26980352,482.4,3.1,9.0,2.0,0:47,0,34381824,582815744,0,1468006,0.0,519008256,337,1,280,56,0,54.5,9.7,0.0,35.9,0.0,0.0,0.0,0.0,15794.9 MiB,2784.2 MiB,2854.0 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12295.8 MiB,,0,47.00
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394836,3088702,node,0.44,2694873088,241311744,26521600,293.3,1.5,17.0,6.0,0:00,0,34381824,308289536,0,53248,0.0,241311744,337,2,279,56,0,30.9,5.1,0.0,64.0,0.0,0.0,0.0,0.0,15794.9 MiB,3087.2 MiB,2543.0 MiB,10164.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12598.8 MiB,,0,00.44
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394837,3088702,node,9.09,3390472192,793255936,26587136,761.1,4.8,17.0,1.0,0:09,0,34381824,876498944,0,215040,0.0,793255936,337,1,280,56,0,87.9,8.5,0.0,3.6,0.0,0.0,0.0,0.0,15794.9 MiB,2584.7 MiB,3045.5 MiB,10164.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12096.2 MiB,,0,09.09
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394839,3088702,node,18.75,3489558528,899858432,26587136,800.0,5.4,17.0,1.0,0:18,0,34381824,975265792,0,344064,0.0,899858432,337,1,280,56,0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15794.9 MiB,2457.7 MiB,3180.5 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11969.2 MiB,,0,18.75
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394840,3088702,node,28.9,3117596672,676233216,26783744,700.0,4.1,16.0,4.0,0:28,0,34381824,739807232,0,445440,0.0,676233216,337,1,280,56,0,90.6,6.5,0.0,2.9,0.0,0.0,0.0,0.0,15794.9 MiB,2689.6 MiB,2948.6 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12201.1 MiB,,0,28.90
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394841,3088702,node,37.17,2147401728,515092480,26783744,543.8,3.1,10.0,4.0,0:37,0,34381824,579461120,0,629760,0.0,515092480,337,1,280,56,0,56.2,8.9,0.0,34.9,0.0,0.0,0.0,0.0,15794.9 MiB,2740.2 MiB,2898.0 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12251.8 MiB,,0,37.17
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,5,1695394843,3088702,node,42.51,1965752320,469393408,26783744,450.0,2.8,9.0,0.0,0:42,0,34381824,530956288,0,962560,0.0,469393408,338,1,281,56,0,45.7,10.1,0.0,44.2,0.0,0.0,0.0,0.0,15794.9 MiB,2858.4 MiB,2779.8 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12370.0 MiB,,0,42.51
7,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,6,1695394844,3088702,node,47.46,2022899712,525357056,26783744,456.2,3.2,9.0,0.0,0:47,0,34381824,588103680,0,1363148,0.0,525627392,338,1,281,56,0,47.6,9.1,0.0,43.4,0.0,0.0,0.0,0.0,15794.9 MiB,2835.2 MiB,2803.0 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12346.8 MiB,,0,47.46
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394845,3088762,node,0.4,730050560,203497472,26509312,250.0,1.2,7.0,2.0,0:00,0,34381824,219992064,0,44032,0.0,203497472,337,2,279,56,0,28.8,3.8,0.0,67.4,0.0,0.0,0.0,0.0,15794.9 MiB,3143.6 MiB,2486.6 MiB,10164.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12655.2 MiB,,0,00.40
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394846,3088762,node,9.06,3288748032,705953792,26705920,675.0,4.3,17.0,2.0,0:09,0,34381824,773861376,0,182272,0.0,705953792,337,1,280,56,0,92.4,5.8,0.0,1.8,0.0,0.0,0.0,0.0,15794.9 MiB,2661.4 MiB,2976.7 MiB,10156.8 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12173.0 MiB,,0,09.06
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394847,3088762,node,19.41,3611185152,1029491916,26705920,719.0,6.2,17.0,2.0,0:19,0,34381824,1096536064,0,331776,0.0,1029491916,337,1,280,56,0,96.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,15794.9 MiB,2350.5 MiB,3287.7 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11862.1 MiB,,0,19.41
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394849,3088762,node,29.26,3147997184,703033344,26968064,800.0,4.2,16.0,4.0,0:29,0,34381824,769118208,0,437248,0.0,703033344,337,1,280,56,0,89.7,9.1,0.0,1.1,0.0,0.0,0.0,0.0,15794.9 MiB,2659.5 MiB,2978.7 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12171.1 MiB,,0,29.26
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394850,3088762,node,37.42,2208870400,578596864,26968064,505.9,3.5,10.0,4.0,0:37,0,34381824,638255104,0,646144,0.0,578596864,337,1,280,56,0,59.5,9.5,0.0,31.0,0.0,0.0,0.0,0.0,15794.9 MiB,2717.8 MiB,2920.4 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12229.4 MiB,,0,37.42
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,5,1695394851,3088762,node,42.49,1891954688,394780672,26968064,456.2,2.4,9.0,4.0,0:42,0,34381824,456007680,0,1003520,0.0,394780672,337,1,280,56,0,44.6,10.1,0.0,45.3,0.0,0.0,0.0,0.0,15794.9 MiB,2811.9 MiB,2826.3 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12323.5 MiB,,0,42.49
8,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,6,1695394852,3088762,node,47.56,1841623040,333479936,26968064,400.0,2.0,9.0,4.0,0:47,0,34381824,394129408,0,1363148,0.0,333479936,337,1,280,56,0,46.5,9.7,0.0,43.8,0.0,0.0,0.0,0.0,15794.9 MiB,2825.4 MiB,2812.8 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12337.0 MiB,,0,47.56
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394854,3088821,node,0.41,1547198464,237744128,26689536,256.2,1.4,17.0,6.0,0:00,0,34381824,302080000,0,53248,0.0,237744128,337,2,279,56,0,27.2,6.6,0.0,66.2,0.0,0.0,0.0,0.0,15794.9 MiB,3092.9 MiB,2537.3 MiB,10164.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12604.5 MiB,,0,00.41
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394855,3088821,node,9.57,3374735360,776642560,26755072,800.0,4.7,17.0,2.0,0:09,0,34381824,861618176,0,204800,0.0,776642560,337,1,280,56,0,91.1,5.4,0.0,3.6,0.0,0.0,0.0,0.0,15794.9 MiB,2588.7 MiB,3041.5 MiB,10164.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12100.3 MiB,,0,09.57
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394856,3088821,node,20.13,3739639808,1181116006,26755072,800.0,6.9,17.0,2.0,0:20,0,34381824,1226706944,0,342016,0.0,1181116006,337,1,280,56,0,96.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,15794.9 MiB,2235.8 MiB,3402.3 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11747.4 MiB,,0,20.13
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394858,3088821,node,30.02,3193085952,738611200,26886144,800.0,4.5,16.0,3.0,0:30,0,34381824,814854144,0,454656,0.0,738611200,337,1,280,56,0,91.7,6.5,0.0,1.8,0.0,0.0,0.0,0.0,15794.9 MiB,2626.5 MiB,3011.7 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12138.1 MiB,,0,30.02
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394859,3088821,node,38.56,2212241408,569745408,26886144,576.5,3.4,10.0,4.0,0:38,0,34381824,642023424,0,649216,0.0,569745408,337,1,280,56,0,62.6,11.0,0.0,25.8,0.6,0.0,0.0,0.0,15794.9 MiB,2770.9 MiB,2867.3 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12282.5 MiB,,0,38.56
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,5,1695394860,3088821,node,43.41,1933074432,425013248,26886144,406.2,2.6,9.0,5.0,0:43,0,34381824,497524736,0,1010688,0.0,425013248,337,1,280,56,0,39.6,10.7,0.0,49.7,0.0,0.0,0.0,0.0,15794.9 MiB,2897.9 MiB,2740.3 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12409.5 MiB,,0,43.41
9,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,6,1695394861,3088821,node,48.14,1897947136,402599936,26886144,400.0,2.4,9.0,5.0,0:48,0,34381824,462397440,0,1363148,0.0,402599936,337,1,280,56,0,44.7,10.5,0.0,44.7,0.0,0.0,0.0,0.0,15794.9 MiB,2897.6 MiB,2740.6 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12409.2 MiB,,0,48.14
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,0,1695394862,3088884,node,0.47,1345871872,237137920,26529792,270.6,1.4,16.0,2.0,0:00,0,34381824,300388352,0,52224,0.0,237137920,337,1,280,56,0,32.6,5.0,0.0,62.4,0.0,0.0,0.0,0.0,15794.9 MiB,3084.2 MiB,2546.0 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12595.8 MiB,,0,00.47
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,1,1695394864,3088884,node,9.59,3319156736,721911808,26595328,695.0,4.4,17.0,0.0,0:09,0,34381824,803389440,0,186368,0.0,721911808,337,1,280,56,0,93.2,4.5,0.0,2.3,0.0,0.0,0.0,0.0,15794.9 MiB,2648.9 MiB,2981.4 MiB,10164.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12160.5 MiB,,0,09.59
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,2,1695394865,3088884,node,19.03,3543556096,948862976,26595328,705.6,5.7,17.0,0.0,0:19,0,34381824,1029636096,0,339968,0.0,948862976,337,1,280,56,0,85.6,9.8,0.0,4.6,0.0,0.0,0.0,0.0,15794.9 MiB,2333.2 MiB,3305.0 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,11844.8 MiB,,0,19.03
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,3,1695394866,3088884,node,28.97,3000672256,558505984,26791936,768.4,3.4,16.0,4.0,0:28,0,34381824,622182400,0,460800,0.0,558505984,337,1,280,56,0,93.2,5.1,0.0,1.7,0.0,0.0,0.0,0.0,15794.9 MiB,2751.3 MiB,2886.9 MiB,10156.6 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12262.9 MiB,,0,28.97
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,4,1695394867,3088884,node,36.79,1955618816,457945088,26791936,441.2,2.8,9.0,4.0,0:36,0,34381824,518557696,0,685056,0.0,457945088,336,1,279,56,0,50.7,8.5,0.0,40.8,0.0,0.0,0.0,0.0,15794.9 MiB,2882.4 MiB,2755.8 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12394.0 MiB,,0,36.79
10,2019-04-30,binaryTrees_original_v1,11.15.0,binaryTrees_1_original.js 21,5,1695394869,3088884,node,41.67,1886937088,389062656,26791936,417.6,2.3,9.0,4.0,0:41,0,34381824,449875968,0,1048576,0.0,389062656,336,1,279,56,0,50.0,7.3,0.0,42.7,0.0,0.0,0.0,0.0,15794.9 MiB,2946.3 MiB,2691.9 MiB,10156.7 MiB,4096.0 MiB,3448.2 MiB,647.8 MiB,12457.9 MiB,,0,41.67
