version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v0.8.28,nbody_6.js 50000000,21.4068,1224.3,1693261157.182525,0.00,0.00,505.20,12.79,3950.20,1896.00,2.89,49708.00,0.00,90.60,614.00,1106.80,1984.10,22044.90,1.80,8358.80,1029.70,12070.90,0.00,0.09,0.08,0.13,10.06,0.00,8.44,3.17,65.12,15.03,0.16,18.07,53.95,92.20,92.50,99.34,300.00,300.00,103.11,99.08,0.65,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,391.46,343.54,0.10,12.01,0.00,0.00
v0.10.48,nbody_6.js 50000000,23.1087,1271.2,1693261508.849917,0.00,0.00,496.30,13.70,3620.40,1896.00,2.86,48652.80,0.00,249.80,3697.50,3002.20,2864.10,18760.50,7.10,12877.50,626.10,9568.60,0.00,0.24,0.20,0.17,8.27,0.00,11.42,1.70,64.23,15.73,0.14,14.21,56.23,85.00,85.50,99.39,300.00,300.00,109.48,99.42,0.59,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.68,304.69,0.09,13.30,0.00,0.00
v0.12.18,nbody_6.js 50000000,5.66383,1160.5,1693261686.186595,0.00,0.00,518.80,12.66,4096.20,1896.00,2.46,3792.40,0.00,39.80,148.50,131.90,64.90,140.50,1.00,698.80,57.60,1437.80,0.00,0.12,0.08,0.03,0.21,0.00,4.27,0.58,81.98,13.36,0.04,0.29,73.65,86.40,86.80,98.99,300.00,300.00,101.32,99.54,0.91,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.04,82.99,0.04,1.67,0.00,0.00
v1.8.4,nbody_6.js 50000000,5.64727,1151,1693261863.244493,0.00,0.00,519.40,12.68,4096.90,1896.00,2.46,3374.80,0.00,19.30,169.30,147.40,64.20,147.70,0.70,660.00,23.70,1151.40,0.00,0.15,0.06,0.03,0.22,0.00,4.04,0.27,82.49,13.24,0.03,0.25,73.79,87.90,88.30,98.94,300.00,300.00,101.27,99.60,0.93,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.55,83.50,0.04,1.67,0.00,0.00
v2.5.0,nbody_6.js 50000000,5.51197,1266.3,1693262038.978130,0.00,0.00,520.00,12.70,4096.50,1896.00,2.34,3928.10,0.00,24.40,214.10,163.40,85.60,166.30,0.30,698.80,107.30,1490.60,0.00,0.11,0.06,0.05,0.26,0.00,4.33,1.01,81.41,13.30,0.06,0.31,73.63,86.60,87.10,99.03,300.00,300.00,101.36,99.55,0.88,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.56,80.80,0.04,1.63,0.00,0.00
v3.3.1,nbody_6.js 50000000,4.46606,1244.4,1693262204.235565,0.00,0.00,521.30,12.73,4096.80,1896.00,2.38,2623.30,0.00,35.40,188.10,123.10,59.10,128.20,0.20,567.40,4.10,819.20,0.00,0.15,0.06,0.05,0.24,0.00,4.47,0.02,82.21,13.22,0.05,0.26,73.74,85.80,86.10,98.89,300.00,300.00,101.39,99.59,0.99,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.04,65.53,0.04,1.33,0.00,0.00
v4.9.1,nbody_6.js 50000000,4.49458,1137.6,1693262369.772286,0.00,0.00,520.70,12.71,4095.60,1896.00,2.37,2707.30,0.00,27.10,221.30,181.50,109.00,145.90,0.80,593.90,3.50,794.20,0.00,0.14,0.08,0.07,0.26,0.00,4.66,0.05,81.96,13.29,0.07,0.28,73.65,85.70,86.50,98.92,300.00,300.00,101.41,99.59,0.98,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.02,65.42,0.04,1.34,0.00,0.00
v5.12.0,nbody_6.js 50000000,4.45049,1115.7,1693262534.815142,0.00,0.00,520.80,12.71,4096.00,1896.00,2.38,2607.80,0.00,13.10,154.70,142.70,83.00,137.10,0.30,594.60,5.40,852.60,0.00,0.11,0.08,0.07,0.24,0.00,4.65,0.05,82.01,13.30,0.10,0.29,73.60,85.60,85.90,98.88,300.00,300.00,101.54,99.57,1.03,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.28,64.80,0.03,1.33,0.00,0.00
v6.17.1,nbody_6.js 50000000,4.43802,1148.7,1693262699.798753,0.00,0.00,520.40,12.71,4095.60,1896.10,2.40,2649.10,0.00,26.40,215.80,145.40,71.60,142.30,0.50,583.80,3.80,860.30,0.00,0.15,0.08,0.05,0.27,0.00,4.59,0.04,82.03,13.31,0.07,0.33,73.57,83.80,83.90,98.95,300.00,300.00,101.50,99.57,0.99,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.21,64.75,0.03,1.32,0.00,0.00
v7.10.1,nbody_6.js 50000000,4.45727,1184.9,1693262864.952972,0.00,0.00,520.60,12.71,4096.10,1896.10,2.40,2672.50,0.00,22.50,169.30,134.80,70.40,122.20,1.10,562.30,3.30,849.20,0.00,0.14,0.08,0.05,0.22,0.00,4.65,0.05,82.04,13.32,0.07,0.24,73.66,85.20,85.70,98.91,300.00,300.00,101.50,99.59,0.99,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.80,65.31,0.03,1.33,0.00,0.00
v8.17.0,nbody_6.js 50000000,4.25345,1309.3,1693263028.073642,0.00,0.00,520.30,12.70,4096.40,1896.00,2.56,2514.70,0.00,16.60,141.40,128.40,67.00,126.20,0.60,563.00,3.60,783.40,0.00,0.13,0.06,0.05,0.24,0.00,4.75,0.02,81.97,13.36,0.07,0.30,73.56,84.90,85.70,98.89,300.00,300.00,101.65,99.56,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.81,62.76,0.04,1.27,0.00,0.00
v9.11.2,nbody_6.js 50000000,4.24959,1173.5,1693263191.156630,0.00,0.00,520.20,12.69,4096.20,1896.00,2.57,2505.80,0.00,11.40,114.70,112.20,65.00,120.90,0.40,551.10,3.20,793.70,0.00,0.11,0.08,0.05,0.23,0.00,4.57,0.06,82.16,13.27,0.09,0.26,73.69,84.50,85.00,98.90,300.00,300.00,101.45,99.59,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.08,61.04,0.03,1.27,0.00,0.00
v10.24.1,nbody_6.js 50000000,4.14867,1166.2,1693263353.236697,0.00,0.00,523.00,12.77,4094.70,1896.00,2.44,2580.10,0.00,28.10,218.00,159.90,95.40,170.80,1.40,597.10,6.10,800.60,0.00,0.23,0.11,0.06,0.32,0.00,4.69,0.05,81.69,13.45,0.09,0.32,73.37,84.80,85.30,98.92,300.00,300.00,101.78,99.58,0.98,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.28,60.46,0.03,1.24,0.00,0.00
