test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.50,0.47,0.10,0.02,0.44,5.85,1.98,0.21,8.19,2.12,3114299159 ns,12475507363,4.008 GHz,24881231782,2.01,3113.00 msec,1.000,12510339859,4.019 GHz,0,5878777238,74404726,3113.01 msec,1.000,39 C,4074193543,5099256,0.13%,0,5204043825,621745,621745,0,485813744,159639891,32.860,4752250098,374058913,7.87%,23522306,9143328,38.87%,8503461,4844720776,1389628,0.03%,4646,10832,233.15%,0,0
2,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.51,0.47,0.07,0.03,0.44,5.77,1.95,0.17,8.15,2.10,3130563871 ns,12467300799,3.983 GHz,24745315435,1.99,3130.01 msec,1.000,12539602492,4.006 GHz,2,5906435940,74753990,3129.98 msec,1.000,36 C,4105905010,6607655,0.16%,0,5251963675,621743,621743,0,504113628,164583983,32.648,4809420152,365054271,7.59%,21357359,7487125,35.06%,9792706,4786385618,1242971,0.03%,4843,12605,260.27%,0,0
3,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.51,0.47,0.07,0.02,0.44,5.85,1.97,0.19,8.10,2.10,3115246438 ns,12340563879,3.963 GHz,24697034535,2.00,3114.25 msec,1.000,12425074686,3.990 GHz,0,5881620263,74462640,3114.27 msec,1.000,34 C,4085910060,5104229,0.12%,0,5239898119,621743,621743,0,514008642,160948437,31.312,4764095015,371916685,7.81%,24252151,8582073,35.39%,8934116,4767601126,1234974,0.03%,7810,1066588,13656.70%,0,0
4,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.50,0.47,0.07,0.03,0.43,5.85,1.98,0.18,8.25,2.13,3108311697 ns,12528687904,4.032 GHz,24711483117,1.99,3107.32 msec,1.000,12564065993,4.043 GHz,3,5857755197,74146064,3107.35 msec,1.000,32 C,4085641830,4994288,0.12%,0,5178509302,621743,621743,0,491680193,158820660,32.302,4801039906,369109608,7.69%,25796529,9488929,36.78%,7994093,4845776013,1330813,0.03%,3853,14017,363.79%,0,0
5,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.50,0.47,0.08,0.02,0.42,5.84,1.99,0.18,8.09,2.12,3113933569 ns,12469871669,4.005 GHz,24617034365,1.98,3113.47 msec,1.000,12542929035,4.029 GHz,1,5865810575,74255287,3113.47 msec,1.000,33 C,4090487424,4882872,0.12%,0,5146317100,621745,621745,0,518383879,156695330,30.228,4784672163,372505039,7.79%,25231622,9136048,36.21%,8269054,4866059434,1332823,0.03%,7059,11379,161.20%,0,0
6,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.51,0.47,0.07,0.02,0.44,5.79,1.95,0.18,8.00,2.09,3133933768 ns,12392310097,3.955 GHz,24744149559,2.00,3133.40 msec,1.000,12487258128,3.985 GHz,1,5916367866,74881650,3133.41 msec,1.000,33 C,4113390931,5370246,0.13%,0,5259481709,621744,621744,0,503124381,165084253,32.812,4820222003,366783996,7.61%,22595178,7326017,32.42%,9458624,4780985403,1245791,0.03%,6861,86144,1255.56%,0,0
7,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.50,0.47,0.07,0.03,0.44,5.81,1.97,0.20,8.05,2.11,3123695612 ns,12437752165,3.982 GHz,24693981758,2.00,3123.22 msec,1.000,12504208011,4.004 GHz,1,5889942519,74540640,3123.22 msec,1.000,32 C,4090601534,5250578,0.13%,0,5227412691,621743,621743,0,518847631,157987284,30.450,4809646410,369300738,7.68%,22584751,8284507,36.68%,8679162,4828888683,1287147,0.03%,4731,16705,353.10%,0,0
8,g++-12 12.3.0,binaryTrees_6.c 21,0.99,0.51,0.47,0.07,0.03,0.42,5.83,1.98,0.17,8.23,2.14,3116258644 ns,12573740169,4.036 GHz,24717232158,1.98,3115.46 msec,1.000,12597555509,4.044 GHz,2,5877211310,74409975,3115.47 msec,1.000,29 C,4115489561,4881891,0.12%,0,5188967361,621746,621746,0,527931447,156769348,29.695,4760983639,374296659,7.86%,26467361,10966843,41.44%,7499946,4831124796,1228883,0.03%,12016,1081295,8998.79%,0,0
9,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.50,0.47,0.07,0.03,0.44,5.85,1.99,0.19,8.18,2.11,3125701504 ns,12493288572,3.998 GHz,24820052379,2.00,3125.19 msec,1.000,12574413871,4.024 GHz,2,5899652556,74676739,3125.19 msec,1.000,29 C,4112185038,5108248,0.12%,0,5148869976,621745,621745,0,492557856,157113686,31.898,4775625970,369048116,7.73%,21667145,8710469,40.20%,8262005,4852572935,1363003,0.03%,6749,16165,239.52%,0,0
10,g++-12 12.3.0,binaryTrees_6.c 21,1.00,0.51,0.47,0.09,0.03,0.43,5.79,1.95,0.19,7.40,2.09,3154599548 ns,12478052899,3.956 GHz,24501111929,1.96,3154.06 msec,1.000,12539700513,3.976 GHz,0,5959272154,75430239,3154.07 msec,1.000,29 C,4103619672,4901540,0.12%,0,5358991521,621744,621744,0,539294132,144697729,26.831,4904827136,380712472,7.76%,21392175,7676211,35.88%,8581993,4818057248,1328301,0.03%,6362,1113604,17503.99%,0,0
