test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.15,0.03,0.37,5.49,1.93,0.16,6.69,2.13,3650783353 ns,14651746352,4.015 GHz,28447000559,1.95,3649.28 msec,1.000,14663865483,4.018 GHz,0,6889120930,87223868,3649.29 msec,1.000,39 C,5527341852,8673505,0.16%,0,6023596730,621743,621743,0,556399928,149701395,26.905,5188444192,375816211,7.24%,25053294,6832982,27.27%,8123723,5278277564,1171246,0.02%,2988,908678,30410.91%,0,0
2,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.16,0.03,0.35,5.53,1.96,0.17,6.58,2.11,3638751540 ns,14521223645,3.993 GHz,28503985658,1.96,3637.03 msec,1.000,14607103466,4.016 GHz,0,6867524703,86873306,3637.04 msec,1.000,37 C,5571091226,8264611,0.15%,0,6121001848,621745,621745,0,545338636,161649509,29.642,5156913544,384024875,7.45%,23502638,5815437,24.74%,9169696,5136139103,1294473,0.03%,4750,890393,18745.12%,0,0
3,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.15,0.03,0.37,5.52,1.96,0.16,6.65,2.10,3649473914 ns,14502359694,3.974 GHz,28384214498,1.95,3648.89 msec,1.000,14546245397,3.986 GHz,0,6890938728,87239175,3648.89 msec,1.000,36 C,5548364377,8066666,0.15%,0,6054621336,621742,621742,0,556933299,155156391,27.859,5135252732,378737653,7.38%,24034102,6852507,28.51%,8454719,5198955570,993507,0.02%,5827,982351,16858.61%,0,0
4,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.16,0.03,0.36,5.52,1.92,0.17,6.46,2.11,3650525498 ns,14558151261,3.989 GHz,28401411761,1.95,3649.46 msec,1.000,14610246247,4.003 GHz,1,6889131881,87184462,3649.46 msec,1.000,34 C,5545090393,8317979,0.15%,0,6061072464,621742,621742,0,561243390,154768335,27.576,5180930656,377061150,7.28%,24674733,6436596,26.09%,9019727,5220646333,1115647,0.02%,2611,14591,558.83%,0,0
5,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.45,0.16,0.03,0.35,5.51,1.92,0.16,6.64,2.13,3638878615 ns,14664371442,4.030 GHz,28414004787,1.94,3638.41 msec,1.000,14722011927,4.046 GHz,2,6875056708,87036634,3638.39 msec,1.000,32 C,5574634763,9147632,0.16%,0,6130278794,621746,621746,0,534833442,155250273,29.028,5166355239,384562815,7.44%,26731697,7511404,28.10%,7877021,5195981451,1298205,0.02%,3504,935094,26686.47%,0,0
6,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.45,0.15,0.03,0.36,5.52,1.90,0.18,6.63,2.14,3646935840 ns,14746747345,4.044 GHz,28513771114,1.94,3646.20 msec,1.000,14763310408,4.049 GHz,3,6885143787,87165310,3646.20 msec,1.000,33 C,5568741635,8193161,0.15%,0,6092870354,621743,621743,0,548677550,149488887,27.245,5162952398,382310780,7.40%,26400785,8894940,33.69%,7147718,5223928652,1183632,0.02%,5996,14537,242.44%,0,0
7,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.16,0.03,0.35,5.52,1.97,0.18,6.36,2.10,3636893557 ns,14478378412,3.981 GHz,28425391532,1.96,3636.52 msec,1.000,14569989235,4.007 GHz,1,6864546682,86906499,3636.52 msec,1.000,32 C,5561363169,9289665,0.17%,0,6040354298,621745,621745,0,565838242,158550359,28.020,5170068747,383275512,7.41%,23004005,6344045,27.58%,9240172,5155666890,1276341,0.02%,5587,33058,591.70%,0,0
8,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.16,0.03,0.35,5.52,1.97,0.17,6.65,2.10,3649025236 ns,14503070848,3.975 GHz,28558003159,1.97,3648.43 msec,1.000,14532312745,3.983 GHz,1,6886906447,87186556,3648.44 msec,1.000,29 C,5532964327,7826164,0.14%,0,6068087047,621746,621746,0,555263502,164722258,29.666,5106059065,382743470,7.50%,23690625,6877384,29.03%,8068727,5173983015,1072735,0.02%,5990,158084,2639.13%,0,0
9,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.15,0.03,0.38,5.51,1.97,0.17,6.47,2.11,3633354133 ns,14512008538,3.995 GHz,28554268163,1.97,3632.77 msec,1.000,14619184697,4.024 GHz,3,6865896258,86911906,3632.80 msec,1.000,28 C,5594501244,8110363,0.14%,0,6090742558,621746,621746,0,563585093,151132326,26.816,5210132137,383044699,7.35%,22764510,6596288,28.98%,9641386,5180935153,1136381,0.02%,3007,22713,755.34%,0,0
10,g++-4.8 4.8.5,binaryTrees_6.c 21,1.00,0.51,0.46,0.15,0.03,0.36,5.54,1.95,0.17,6.72,2.13,3623184154 ns,14603319125,4.031 GHz,28737348015,1.98,3622.69 msec,1.000,14642815698,4.042 GHz,1,6836542470,86522316,3622.70 msec,1.000,29 C,5555831594,8401186,0.15%,0,6100277919,621744,621744,0,550006223,149288629,27.143,5147280215,381974120,7.42%,22023939,7682041,34.88%,8740187,5271697496,1337993,0.03%,4644,14723,317.03%,0,0
