test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.48,0.11,0.04,0.38,5.74,1.99,0.15,5.42,2.10,4253862105 ns,16900038335,3.974 GHz,33087153252,1.95,4253.10 msec,1.000,16965917609,3.989 GHz,2,8031775405,101698857,4253.11 msec,1.000,39 C,6572255902,8487598,0.13%,0,7375200936,621743,621743,0,552375850,175124346,31.704,6629620021,385774733,5.82%,22934078,4692654,20.46%,10561805,6638829774,1155126,0.02%,6028,220215,3653.20%,0,0
2,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.12,0.04,0.36,5.79,1.90,0.17,5.65,2.15,4231962212 ns,17210399098,4.067 GHz,33709050968,1.97,4231.58 msec,1.000,17221834273,4.070 GHz,0,7990942527,101172291,4231.61 msec,1.000,34 C,6569631900,9056075,0.14%,0,7452046249,621742,621742,0,515207749,144520044,28.051,6612818172,389955112,5.90%,27760707,9465104,34.10%,8007327,6721286412,1214058,0.02%,5609,70174,1251.10%,0,0
3,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.11,0.04,0.37,5.80,1.95,0.13,5.52,2.11,4243530784 ns,16922899195,3.988 GHz,33264904903,1.95,4243.05 msec,1.000,16981851886,4.002 GHz,2,8014107295,101451066,4243.06 msec,1.000,32 C,6559579319,8344705,0.13%,0,7193854605,621742,621742,0,566219453,164265013,29.011,6606772483,380800228,5.76%,19065044,5237940,27.47%,9611348,6644872264,1115109,0.02%,6699,247111,3688.77%,0,0
4,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.12,0.05,0.36,5.79,1.95,0.15,5.66,2.13,4227984667 ns,17078450851,4.040 GHz,33577380909,1.97,4227.45 msec,1.000,17138860025,4.054 GHz,1,7988825591,101108219,4227.45 msec,1.000,31 C,6577561233,9182441,0.14%,0,7426200063,621746,621746,0,541417336,152828081,28.227,6594596654,393179234,5.96%,26371546,7692223,29.17%,9025796,6592748882,1268037,0.02%,2781,69604,2502.84%,0,0
5,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.12,0.04,0.37,5.77,1.95,0.13,5.47,2.13,4280310498 ns,17207301526,4.020 GHz,33129935736,1.93,4279.95 msec,1.000,17271859761,4.036 GHz,1,8087477062,102362470,4279.95 msec,1.000,32 C,6561285181,8311030,0.13%,0,7341113439,621744,621744,0,556480213,176701456,31.753,6619495293,375121421,5.67%,19756706,4213271,21.33%,10242506,6617091201,1193488,0.02%,4169,133396,3199.71%,0,0
6,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.11,0.04,0.36,5.80,1.95,0.13,5.48,2.11,4247784829 ns,16925116715,3.985 GHz,33170629787,1.95,4247.30 msec,1.000,17010942043,4.005 GHz,3,8024273701,101573587,4247.31 msec,1.000,29 C,6589911625,8479449,0.13%,0,7200368933,621742,621742,0,577191008,165129471,28.609,6698469766,383997610,5.73%,17186772,4699146,27.34%,10125260,6653903825,1142761,0.02%,4535,208281,4592.75%,0,0
7,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.51,0.47,0.12,0.04,0.38,5.79,1.97,0.13,5.63,2.12,4242883681 ns,17037686801,4.016 GHz,33324272453,1.96,4242.34 msec,1.000,17104397132,4.032 GHz,1,8016326075,101466219,4242.36 msec,1.000,28 C,6552600870,8401995,0.13%,0,7235097150,621743,621743,0,561505232,164150925,29.234,6592121005,379895900,5.76%,19286880,5681492,29.46%,9613224,6657459945,1124014,0.02%,6097,177608,2913.04%,0,0
8,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.52,0.47,0.11,0.04,0.36,5.82,1.94,0.15,5.70,2.14,4240508572 ns,17136317447,4.041 GHz,33697313506,1.98,4240.18 msec,1.000,17187058011,4.053 GHz,1,8006743595,101349452,4240.18 msec,1.000,29 C,6554311815,8752545,0.13%,0,7214750483,621742,621742,0,566195188,146815354,25.930,6630317874,384915123,5.81%,19260629,7755178,40.26%,8541066,6649168198,1172454,0.02%,9550,262981,2753.73%,0,0
9,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.52,0.47,0.11,0.05,0.37,5.81,1.93,0.14,5.73,2.14,4241549086 ns,17182183457,4.051 GHz,33683680094,1.97,4241.18 msec,1.000,17226073654,4.062 GHz,1,8013622731,101385483,4241.18 msec,1.000,29 C,6543317898,8841348,0.14%,0,7221984345,621746,621746,0,560297304,139648475,24.924,6636613119,386259456,5.82%,21605487,8858272,41.00%,7842740,6706414139,1195907,0.02%,3969,73833,1860.24%,0,0
10,g++-4.6 4.6.4,binaryTrees_6.c 21,1.00,0.52,0.47,0.11,0.04,0.37,5.82,1.97,0.13,5.59,2.11,4242826859 ns,16939477150,3.993 GHz,33359922070,1.96,4242.32 msec,1.000,17014312559,4.011 GHz,1,8009273742,101417050,4242.32 msec,1.000,28 C,6556865290,8597845,0.13%,0,7211046365,621743,621743,0,565648322,154412100,27.298,6666252829,386119953,5.79%,18509555,7002236,37.83%,9141760,6676189011,1051727,0.02%,2776,171262,6169.38%,0,0
