test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-11 11.4.0,nbody_2_original.c 50000000,30.261589,1137,1695389408.582867,-,-,518,12.64,4097,1896,2.07,15884,0,55,874,295,87,450,0,2845,56,5475,0.00,0.07,0.03,0.01,0.12,0.00,3.11,0.09,83.87,13.05,0.02,0.16,74.13,93,97,98.95,300,300,101.02,99.66,0.70,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,508.19,433.18,0.13,18.15,0.00,0.00
2,g++-11 11.4.0,nbody_2_original.c 50000000,30.091003,1118,1695389438.714264,-,-,517,12.61,4099,1896,2.08,14570,0,37,172,175,109,374,3,2434,47,5360,0.00,0.07,0.01,0.01,0.09,0.00,2.74,0.09,84.33,12.99,0.01,0.15,74.24,95,95,99.18,300,300,100.94,99.67,0.50,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514.15,438.07,0.10,18.02,0.00,0.00
3,g++-11 11.4.0,nbody_2_original.c 50000000,30.186809,1153,1695389468.935458,-,-,517,12.61,4098,1896,2.08,15200,0,44,257,387,329,556,8,2354,33,6046,0.00,0.04,0.05,0.03,0.11,0.00,2.51,0.10,84.50,12.96,0.02,0.14,74.28,96,96,98.91,300,300,100.66,99.68,0.72,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,517.67,441.09,0.15,18.10,0.00,0.00
4,g++-11 11.4.0,nbody_2_original.c 50000000,30.221544,1066,1695389499.192451,-,-,517,12.61,4097,1896,2.08,34995,0,21,316,210,203,746,2,4389,2071,19489,0.00,0.05,0.02,0.01,0.23,0.00,4.09,4.76,78.16,13.34,0.01,0.38,73.66,96,96,99.11,300,300,101.02,99.39,0.49,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521.41,444.85,0.10,18.11,0.00,0.00
5,g++-11 11.4.0,nbody_2_original.c 50000000,32.011104,1122,1695389531.237931,-,-,490,12.63,3878,1896,2.07,60174,0,28,272,553,366,2412,5,7746,2961,35101,0.00,0.07,0.03,0.02,0.71,0.00,5.77,2.85,77.81,13.80,0.02,1.12,72.44,85,85,98.86,300,300,101.30,99.12,0.72,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491.54,410.60,0.16,19.20,0.00,0.00
6,g++-11 11.4.0,nbody_2_original.c 50000000,33.695639,1175,1695389564.970242,-,-,463,12.61,3675,1896,2.08,15747,0,43,165,210,116,499,0,2342,30,5548,0.00,0.05,0.02,0.01,0.12,0.00,2.26,0.05,84.85,12.97,0.01,0.21,74.20,82,82,99.17,300,300,101.03,99.75,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,447.12,362.26,0.09,20.17,0.00,0.00
7,g++-11 11.4.0,nbody_2_original.c 50000000,34.933807,1230,1695389599.941074,-,-,446,12.63,3528,1896,2.08,17327,0,20,109,209,161,456,2,2728,30,6065,0.00,0.03,0.02,0.01,0.09,0.00,2.77,0.08,84.34,12.97,0.01,0.15,74.24,83,83,98.82,300,300,101.17,99.79,0.69,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.84,329.00,0.16,20.94,0.00,0.00
8,g++-11 11.4.0,nbody_2_original.c 50000000,35.308282,1189,1695389635.287001,-,-,446,12.62,3535,1896,2.06,16649,0,26,186,237,189,453,0,2324,27,6563,0.00,0.04,0.02,0.01,0.10,0.00,2.29,0.03,84.86,12.88,0.01,0.16,74.34,78,80,99.22,300,300,100.69,99.79,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,421.29,332.73,0.07,21.13,0.00,0.00
9,g++-11 11.4.0,nbody_2_original.c 50000000,35.063250,1218,1695389670.388075,-,-,447,12.65,3532,1896,2.07,17661,0,28,114,184,176,539,1,3133,51,7443,0.00,0.04,0.01,0.01,0.12,0.00,3.10,0.15,83.89,13.00,0.01,0.18,74.16,77,79,98.79,300,300,101.18,99.79,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.45,330.82,0.16,21.02,0.00,0.00
10,g++-11 11.4.0,nbody_2_original.c 50000000,34.981074,1191,1695389705.404061,-,-,447,12.63,3537,1896,2.08,17437,0,71,788,446,342,696,1,2696,36,7127,0.00,0.05,0.03,0.03,0.15,0.00,2.76,0.07,84.27,12.94,0.03,0.20,74.20,79,79,99.21,300,300,100.90,99.79,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417.68,330.28,0.08,20.96,0.00,0.00
