version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
11.0.19,binarytrees.java 21,0,1691070915,484275,java,0:00.74,7140024,154220,26612,456.2,1.0,22,3,0:00,0,4,894544,8,37k,0,154220,295,1,280,14,0,53.3,8.0,0.0,38.7,0.0,0.0,0.0,0.0,15795.0 MiB,5938.1 MiB,1976.9 MiB,7880.0 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,13000.8 MiB
11.0.19,binarytrees.java 21,1,1691070916,484275,java,0:06.43,7273160,1.1g,27284,100.0,6.9,24,3,0:06,0,4,2262972,8,271k,0,1.1g,295,1,280,14,0,12.2,2.3,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,4984.7 MiB,2930.1 MiB,7880.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,12047.4 MiB
11.0.19,binarytrees.java 21,2,1691070918,484275,java,0:07.68,7273160,1.6g,27276,100.0,10.2,24,3,0:07,0,4,2263340,8,400k,0,1.6g,295,1,280,14,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,4472.1 MiB,3450.7 MiB,7872.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11534.8 MiB
11.0.19,binarytrees.java 21,3,1691070919,484275,java,0:08.96,7273160,1.9g,27276,100.0,12.2,24,3,0:08,0,4,2605416,8,481k,0,1.9g,295,1,280,14,0,14.1,1.5,0.0,84.4,0.0,0.0,0.0,0.0,15795.0 MiB,4145.1 MiB,3777.8 MiB,7872.1 MiB,4096.0 MiB,4092.2 MiB,3.8 MiB,11207.7 MiB
