test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.58,0.46,0.12,0.02,0.39,5.23,1.74,0.12,7.58,2.02,20.059665911,209244804864,3.801,364490510783,1.74,55042.31,2.744,209441199163,3.805,72,103600994649,1312339876,55049.58,2.744,119.0,61764580328,116126170,0.19%,8,47654995556,5934453,5934453,0,4970778440,1917118603,38.568,88990014584,2334822597,2.62%,383817630,112600336,29.34%,209782155,88829136008,30784843,0.03%,819090,8606721,1050.77%,0,0
2,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.56,0.47,0.12,0.02,0.38,5.31,1.76,0.11,7.03,1.94,20.754794823,202960705791,3.635,358719056986,1.76,55836.55,2.69,203070686022,3.637,79,104668588982,1326022376,55844.58,2.691,101.0,61603284176,119778437,0.19%,30,47347587672,5937742,5937740,2,4900632836,1874792960,38.256,89134817540,2326991226,2.61%,370435370,104461248,28.20%,200156834,88106970273,29995262,0.03%,938654,8393818,894.24%,0,1
3,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.57,0.47,0.12,0.02,0.38,5.16,1.76,0.11,5.64,1.53,25.856414374,202460563529,2.871,358456861738,1.77,70511.54,2.727,202560682304,2.873,115,132575752538,1679252212,70520.91,2.727,217.0,61103934102,117629919,0.19%,8,48088683114,6016520,6016520,0,4864607830,1845906608,37.946,88521154610,2268279340,2.56%,368909051,102898999,27.89%,208383392,88016547683,29443794,0.03%,965913,7903045,818.19%,0,0
4,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.13,0.02,0.37,5.19,1.79,0.12,5.24,1.39,29.149745335,207677551779,2.614,369444095813,1.78,79440.08,2.725,207666453034,2.614,48,149701671299,1895971285,79450.66,2.726,227.0,62381064187,114696453,0.18%,0,48674122321,5942733,5942733,0,5076373342,1912098008,37.667,90609802237,2378530363,2.63%,402991088,115043406,28.55%,215580135,90839912982,31576265,0.03%,625667,8455501,1351.44%,0,0
5,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.12,0.02,0.38,5.23,1.78,0.12,5.11,1.39,28.001224998,197296414281,2.622,354184517238,1.79,75254.29,2.688,197171356584,2.62,84,141768604847,1795290862,75265.25,2.688,227.0,60194410406,114834192,0.19%,35,46841765727,5958521,5958521,0,4770462738,1921559139,40.28,86108604999,2285976092,2.65%,371273325,109809652,29.58%,207429072,86143547029,29578417,0.03%,445800,8011528,1797.11%,0,0
6,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.12,0.02,0.37,5.24,1.8,0.12,5.27,1.39,28.057407309,199653212990,2.616,361373421707,1.81,76313.5,2.72,199934187204,2.62,89,143972159613,1822807369,76324.01,2.72,239.0,61205858280,115153385,0.19%,22,47676857076,5955329,5955329,0,4877694680,1874872317,38.438,87736578036,2290210164,2.61%,388480064,110541099,28.45%,220416376,87797190831,30027715,0.03%,574537,8146705,1417.96%,0,0
7,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.55,0.49,0.12,0.03,0.36,5.33,1.83,0.12,5.17,1.38,28.585725807,197379581814,2.61,360493446385,1.83,75618.23,2.645,197522272171,2.612,76,142249144306,1801680662,75629.51,2.646,250.0,61130184718,119695469,0.20%,30,46640470693,5942266,5942266,0,4848708187,1919725676,39.593,87306226279,2292819201,2.63%,381690294,110544225,28.96%,206887493,88006746718,29870434,0.03%,508320,7577055,1490.61%,0,0
8,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.55,0.48,0.12,0.02,0.38,5.25,1.78,0.12,5.21,1.39,27.988629948,197616939534,2.614,356391292427,1.8,75606.17,2.701,197714722059,2.615,54,142247885035,1801463524,75616.95,2.702,237.0,61533531459,123218960,0.20%,17,47553773774,5942597,5942597,0,4830724963,1817592519,37.626,87781526901,2281191659,2.60%,377534767,107597474,28.50%,197007010,87397373163,30177153,0.03%,473993,7956252,1678.56%,0,0
9,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,1.0,0.56,0.48,0.12,0.02,0.37,5.28,1.8,0.11,5.3,1.39,28.167806677,198378501383,2.622,356811087598,1.79,75654.15,2.686,198591308395,2.625,73,142378325937,1803315448,75664.6,2.686,238.0,60662579119,118507747,0.20%,0,46954592134,5956575,5956575,0,4808097657,1881302266,39.128,87184451119,2319010189,2.66%,383958071,111271896,28.98%,215007434,86951380436,30325279,0.03%,572898,7150454,1248.12%,0,0
10,2019-04-30,binaryTrees_original_v7,11.15.0,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.12,0.02,0.38,5.23,1.79,0.12,5.15,1.39,27.891351465,196240348038,2.63,350776222345,1.79,74621.0,2.675,196126987679,2.628,68,140534368115,1775065973,74631.84,2.676,228.0,58876732978,109077720,0.19%,8,47058306471,5958143,5958143,0,4736717667,1787159429,37.73,86249453494,2260523422,2.62%,375123348,107981020,28.79%,218366979,85744334716,30618906,0.04%,759743,8564384,1127.27%,0,8
1,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.15,0.03,0.33,6.0,1.79,0.24,5.18,2.08,16.691579686,102812545246,3.881,184397020274,1.79,26483.28,1.587,103215235027,3.897,54,49703795125,627341726,26494.6,1.587,150.0,33535718005,60647480,0.18%,61,29964855177,5996139,5996138,1,2358583037,1099318268,46.609,49117933193,1358132812,2.77%,203932834,62219091,30.51%,290645374,49201636460,14749619,0.03%,461458,8203856,1777.81%,0,0
2,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.56,0.48,0.15,0.03,0.34,5.92,1.76,0.22,5.07,2.07,16.49583043,102983240954,3.865,184450631314,1.79,26640.41,1.615,102984451833,3.865,56,49742603383,627470190,26651.61,1.616,127.0,33312221266,58919662,0.18%,110,29925986524,5999329,5999329,0,2417139087,1170928166,48.443,49245975067,1374822019,2.79%,197635509,60147828,30.43%,308120543,49340467669,15707855,0.03%,495185,8785933,1774.27%,0,0
3,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.56,0.49,0.16,0.03,0.31,6.04,1.79,0.24,5.06,2.02,17.267954567,100656830654,3.754,183633538175,1.82,26805.34,1.552,101018488205,3.768,65,49986144697,632745172,26817.09,1.553,143.0,33779390788,62095303,0.18%,17,29680518729,5987370,5987369,1,2376643883,1091790756,45.938,48468317483,1350050525,2.79%,195699492,60639484,30.99%,284740891,48559162452,14777946,0.03%,813334,8985966,1104.83%,0,0
4,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.99,0.56,0.48,0.17,0.03,0.32,5.98,1.79,0.25,5.01,2.02,17.139840718,100551289965,3.774,180600198601,1.8,26637.28,1.554,100820788506,3.784,84,49667806611,628859629,26648.83,1.555,122.0,32629552843,59500666,0.18%,87,29372235955,5991613,5991611,2,2322057755,1087160751,46.819,48379792433,1312455374,2.71%,197031845,57332187,29.10%,279697842,47492011416,13797615,0.03%,658216,8172011,1241.54%,0,0
5,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.55,0.49,0.16,0.03,0.31,6.11,1.87,0.22,4.13,1.66,20.836617046,99937811619,3.096,183662044904,1.84,32267.76,1.549,99783566312,3.092,60,60417183782,764924513,32282.86,1.549,213.0,33338190854,59802596,0.18%,110,30094567366,5994653,5994653,0,2313227706,1076224534,46.525,48236812903,1332317643,2.76%,199519175,62338576,31.24%,304904253,48490227028,14266462,0.03%,406581,8947436,2200.65%,0,0
6,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.54,0.5,0.15,0.03,0.31,5.96,1.85,0.23,4.06,1.58,21.431898235,99549918254,2.964,185224688228,1.86,33574.58,1.567,99431043210,2.961,65,62695757471,792820394,33592.48,1.567,224.0,33293000132,59102630,0.18%,74,29606727694,5998373,5998373,0,2442761383,1102767102,45.144,49138364724,1378052406,2.80%,193637381,51363819,26.53%,342589819,49045914274,15700353,0.03%,407337,9347789,2294.85%,0,0
7,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.54,0.5,0.16,0.03,0.29,6.12,1.86,0.25,3.95,1.58,21.369624708,96718710599,2.961,180358555884,1.86,32659.66,1.528,96700063277,2.96,62,61240706632,773936129,32676.25,1.529,217.0,32940297714,58347306,0.18%,44,29590894941,5991196,5991196,0,2358585924,1100025031,46.639,48076290842,1327161901,2.76%,195830357,57219711,29.22%,280756287,48627019193,14843721,0.03%,383638,8260998,2153.33%,0,8
8,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.17,0.03,0.31,6.09,1.86,0.24,4.05,1.59,21.399343898,98642947219,2.994,180996771539,1.84,32938.64,1.539,98747394789,2.997,50,61676047970,780837891,32954.17,1.54,224.0,32993074499,59409214,0.18%,78,29723393423,5990781,5990781,0,2377596287,1103663875,46.419,48542349372,1334301616,2.75%,200585278,58321659,29.08%,287348159,48514500899,13885979,0.03%,324819,8707149,2680.62%,0,0
9,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.16,0.03,0.31,6.06,1.86,0.24,4.09,1.58,21.380678136,97114418347,2.937,181340255547,1.85,33051.29,1.546,97210454488,2.94,44,61632191274,781597823,33069.71,1.547,240.0,33271340904,62904613,0.19%,114,30181523062,5995082,5995082,0,2436249222,1140452455,46.812,48931580650,1360163633,2.78%,211530084,63780093,30.15%,288695634,49296067348,14569960,0.03%,383283,7922899,2067.11%,0,0
10,2022-04-05,binaryTrees_original_v7,12.22.12,binaryTrees_7_original.js 21,0.98,0.54,0.5,0.16,0.03,0.31,5.96,1.83,0.23,4.06,1.58,21.544154108,98348622619,2.949,179060937672,1.81,33338.11,1.547,98347041308,2.949,61,62066239687,786172925,33355.31,1.548,231.0,32746418654,59266717,0.18%,74,29850078025,5989661,5989661,0,2377314492,1106936331,46.562,48844877375,1359253783,2.78%,209464142,67282812,32.12%,291793338,48579052514,14831580,0.03%,349660,8969101,2565.09%,0,0
1,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.58,0.47,0.14,0.03,0.36,5.68,1.73,0.21,5.57,2.07,16.432551874,112211165026,3.882,192036905356,1.71,28898.37,1.759,111974152532,3.874,22,54249429617,687159640,28909.58,1.759,156.0,34768048327,61373110,0.18%,92,31043036762,5992666,5992666,0,2607193928,1130314484,43.354,51491396112,1429761133,2.78%,229178268,68244959,29.78%,332370405,51115161997,16318980,0.03%,506920,8148364,1607.43%,0,0
2,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.6,0.45,0.14,0.03,0.38,5.51,1.68,0.22,5.54,2.05,16.537044159,111811563753,3.819,187031271349,1.67,29272.69,1.77,112088225061,3.828,70,54797271876,692285636,29283.6,1.771,138.0,34142599734,61995727,0.18%,48,30788839321,5994246,5994246,0,2586853131,1121465315,43.352,50759482667,1427475284,2.81%,218972199,63281601,28.90%,332644187,50084854136,16200332,0.03%,803680,8502129,1057.90%,0,0
3,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.98,0.6,0.46,0.14,0.03,0.37,5.46,1.68,0.21,5.48,1.99,16.827858855,111314226911,3.696,186956399400,1.66,30110.78,1.789,111596518226,3.705,76,55805154371,707497534,30123.33,1.79,133.0,34123730967,61069426,0.18%,48,30597979433,5990473,5990473,0,2551511305,1079833719,42.321,50427176852,1422820718,2.82%,222806227,64458106,28.93%,338992641,50081807050,16786472,0.03%,981989,9291852,946.23%,0,0
4,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.98,0.59,0.47,0.15,0.03,0.36,5.59,1.7,0.22,4.78,1.76,18.869127771,109663219008,3.298,190085171000,1.74,33246.81,1.762,109292185601,3.287,72,62160611592,787357368,33260.04,1.763,187.0,34612214475,64785234,0.19%,52,30231972823,5992795,5992795,0,2587955300,1171279541,45.259,50597245446,1428057952,2.82%,218378541,63510790,29.08%,306470184,50664193350,16327835,0.03%,613899,8942215,1456.63%,0,0
5,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.56,0.49,0.13,0.03,0.35,5.83,1.79,0.21,4.33,1.55,20.91612444,106875857268,2.898,191086628896,1.79,36875.05,1.763,106851332731,2.897,48,69081610933,876516380,36890.83,1.764,210.0,34953687006,64377742,0.18%,92,31028251360,5991956,5991956,0,2618281565,1172386464,44.777,51235738748,1445807606,2.82%,225698054,67096188,29.73%,327980060,51137931092,16679095,0.03%,562934,10512630,1867.47%,0,0
6,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.56,0.49,0.13,0.03,0.36,5.83,1.79,0.21,4.51,1.54,20.830229513,104948319771,2.875,187665235633,1.78,36494.72,1.752,104782894308,2.871,38,68181458743,864813311,36511.62,1.753,217.0,34686625061,66404127,0.19%,44,31111169324,5990250,5990250,0,2631749495,1111617344,42.239,51439636386,1432809567,2.79%,230161287,67944278,29.52%,302242015,50755924373,15329309,0.03%,629754,9704833,1541.05%,0,0
7,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.58,0.47,0.15,0.03,0.34,5.77,1.77,0.24,4.37,1.55,21.241188747,106489397223,2.9,188502400150,1.77,36706.78,1.728,106855214492,2.91,39,68724029103,870642946,36722.38,1.729,203.0,34941632070,67829073,0.19%,88,30726635159,5994333,5994333,0,2603222950,1101683844,42.32,50554990356,1395540068,2.76%,222725960,58675889,26.34%,294557132,50337284571,14760887,0.03%,440372,7574772,1720.08%,0,0
8,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.57,0.47,0.15,0.03,0.34,5.76,1.75,0.24,4.24,1.55,21.606775199,108851339823,2.902,190462267976,1.73,37503.82,1.736,109033932202,2.907,25,70156836806,888858185,37519.64,1.736,220.0,34819578683,65309761,0.19%,84,31033109225,5988780,5988780,0,2608639438,1138816133,43.656,51470643375,1430195528,2.78%,219447776,60540886,27.59%,293785809,52040597978,15609601,0.03%,422416,6551023,1550.85%,0,0
9,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.98,0.58,0.47,0.14,0.03,0.36,5.52,1.72,0.21,4.26,1.56,21.38493213,109212685751,2.927,190140936779,1.73,37307.04,1.745,109330632584,2.93,30,70242008558,887833692,37323.88,1.745,228.0,34944664706,64932923,0.19%,61,30911242929,5989389,5989389,0,2667390977,1217693014,45.651,51114229770,1472013381,2.88%,222627480,60343800,27.11%,356905509,50537353886,16395519,0.03%,472539,8888087,1880.92%,0,0
10,2020-04-29,binaryTrees_original_v7,13.14.0,binaryTrees_7_original.js 21,0.99,0.57,0.48,0.15,0.03,0.35,5.59,1.76,0.21,4.28,1.55,21.401982545,108672230261,2.92,190674566180,1.75,37206.53,1.738,108356811724,2.912,51,69481578580,881382029,37222.49,1.739,220.0,34476072420,62025094,0.18%,66,30762660988,5993793,5993793,0,2589983778,1106624701,42.727,51151002553,1427441427,2.79%,219633517,66774533,30.40%,342635483,50619194896,16924704,0.03%,532751,9398973,1764.23%,0,0
1,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.53,0.13,0.03,0.32,6.53,1.96,0.24,3.58,2.13,23.260749672,105739667289,3.967,208223634813,1.96,26650.3,1.146,105922652643,3.974,37,49926614421,632541488,26661.52,1.146,179.0,38743374840,73320780,0.19%,66,34687733662,5980343,5980342,1,2015705899,1147687777,56.937,56125963959,1288957369,2.30%,170850628,64185629,37.57%,293656250,55714602358,13613919,0.02%,329550,8689945,2636.91%,0,0
2,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.98,0.51,0.52,0.13,0.03,0.31,6.52,1.94,0.24,3.57,2.11,23.826736041,106737578214,3.89,208049590093,1.93,27432.94,1.151,106963815316,3.898,60,50865085888,645375945,27444.08,1.152,144.0,38580850815,72255184,0.19%,57,34456400365,5978485,5978484,1,2036758074,1181017127,57.985,56642617292,1296365635,2.29%,172617620,65124505,37.73%,288074181,56875499955,14134544,0.02%,557057,9279565,1665.82%,0,0
3,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.98,0.51,0.52,0.13,0.03,0.32,6.34,1.95,0.22,3.56,2.1,23.669893636,107195090004,3.917,209021300484,1.95,27362.61,1.156,106914318535,3.907,92,50885632960,641933136,27373.97,1.156,164.0,37965207320,71700280,0.19%,75,34267069525,5977312,5977312,0,2038834088,1164191307,57.101,55482106332,1328255884,2.39%,172035255,68945141,40.08%,293309219,55968111088,14258254,0.03%,544305,9947894,1827.63%,0,0
4,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.98,0.51,0.52,0.13,0.03,0.32,6.3,1.93,0.23,3.59,2.1,23.675879177,107899554335,3.935,210337092409,1.96,27414.12,1.158,107819717017,3.932,84,51347658141,647316085,27425.67,1.158,110.0,38647388592,73611580,0.19%,52,34445667939,5980128,5980128,0,2013844225,1137267954,56.472,56140854370,1300226570,2.32%,166232054,62001509,37.30%,302751674,55486283917,13865922,0.02%,728480,9987121,1370.95%,0,0
5,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.53,0.13,0.03,0.31,6.35,1.98,0.22,3.1,1.78,27.349194759,104768826043,3.332,207684831091,1.97,31441.18,1.15,104521345344,3.324,55,58646020609,743331018,31454.22,1.15,197.0,37958038874,71950530,0.19%,92,34284849191,5977332,5977332,0,2083802111,1185743319,56.903,55498532490,1324706380,2.39%,172684933,63069503,36.52%,278582993,56438362391,13306291,0.02%,486422,9634422,1980.67%,0,0
6,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.54,0.14,0.03,0.3,6.4,1.98,0.22,3.0,1.73,28.133657821,103956894214,3.221,206470934078,1.97,32262.9,1.147,104312652006,3.233,41,60345914685,765423706,32276.8,1.147,207.0,38006790298,72193698,0.19%,66,34518735162,5977697,5977697,0,2079745285,1194074501,57.414,56197309257,1334408556,2.37%,174390725,67298074,38.59%,301417741,56210090564,14419849,0.03%,598835,9315778,1555.65%,0,0
7,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.53,0.14,0.03,0.31,6.35,1.99,0.22,2.97,1.73,28.15866438,105536068561,3.251,209120810713,1.98,32457.02,1.153,105548431433,3.251,47,60606671857,767977213,32471.03,1.153,218.0,37978935531,72884628,0.19%,39,34465641866,5982942,5982942,0,2073452534,1170823516,56.467,56096610339,1328886863,2.37%,176301561,66743108,37.86%,265218940,56553097235,13594377,0.02%,352063,9153750,2600.03%,0,0
8,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.98,0.51,0.53,0.13,0.03,0.31,6.29,1.98,0.22,2.96,1.74,28.079346138,106195681743,3.276,212226594974,2.01,32405.96,1.154,106297845191,3.28,38,61141931853,771318940,32419.28,1.155,232.0,38459218974,74937863,0.19%,39,33923293204,5976735,5976735,0,2114785904,1182320819,55.907,56196317665,1317834509,2.35%,165829892,59216723,35.71%,312068632,55904867284,13450698,0.02%,304511,9628012,3161.79%,0,0
9,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.53,0.13,0.03,0.31,6.39,1.99,0.22,3.06,1.73,28.051589722,105245138370,3.246,210216970750,1.99,32411.98,1.155,105478252080,3.254,55,60972259041,770304792,32426.91,1.156,236.0,38273467427,71911033,0.19%,79,34446843760,5981025,5981023,2,2092700422,1182875294,56.524,55959976474,1338747151,2.39%,173934325,65453935,37.63%,279656875,56522488611,13951907,0.02%,579591,9304441,1605.35%,0,0
10,2023-02-16,binaryTrees_original_v7,14.21.3,binaryTrees_7_original.js 21,0.99,0.5,0.54,0.13,0.03,0.3,6.5,2.02,0.23,3.05,1.74,28.025700881,104130002493,3.263,208884908274,2.01,31903.92,1.138,104212153199,3.266,50,60158487658,755715388,31918.04,1.139,216.0,37976791495,71311026,0.19%,66,33829063785,5983087,5983087,0,2122205879,1196302778,56.371,55161414381,1341396893,2.43%,174393179,64690485,37.09%,285291803,56092626452,13124764,0.02%,611086,9374795,1534.12%,0,0
1,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.16,0.03,0.32,6.13,1.85,0.23,3.43,2.13,24.334785408,110399221371,3.997,205759191206,1.87,27614.58,1.135,110668601483,4.007,31,51764536276,652671375,27626.49,1.135,179.0,38118984721,63282909,0.17%,31,34129330036,6081762,6081760,2,2109955927,1173378545,55.612,53695273120,1346653636,2.51%,177297244,65065035,36.70%,279152248,54033639104,13425276,0.02%,360865,7910496,2192.09%,0,0
2,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.17,0.03,0.31,6.19,1.87,0.22,3.43,2.13,24.431415427,110275716515,3.992,206705787802,1.88,27616.01,1.13,110033260065,3.984,37,51571002861,652864370,27627.99,1.131,143.0,38224440316,63440808,0.17%,4,34315517036,6077954,6077954,0,2084603141,1169771464,56.115,53653789602,1328726230,2.48%,181466752,67582440,37.24%,320150142,53398854983,13097961,0.02%,340049,8542405,2512.11%,0,0
3,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.98,0.55,0.49,0.16,0.02,0.32,5.96,1.83,0.23,3.37,2.04,25.366617249,112151248100,3.829,207230902548,1.85,29284.02,1.154,112288878619,3.834,63,54684291178,692049070,29296.43,1.155,191.0,39147983080,67922869,0.17%,8,34306847629,6077398,6077398,0,2132420671,1193055959,55.948,53930479873,1337216417,2.48%,175618534,64202550,36.56%,336460933,53158990203,13834063,0.03%,549481,9797006,1782.96%,0,8
4,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.17,0.03,0.29,6.09,1.89,0.22,2.86,1.74,29.317926436,107790004297,3.267,205048732662,1.9,32986.49,1.125,107953360714,3.272,35,61838872057,782793178,33000.45,1.126,193.0,38627613959,66441941,0.17%,21,34034115144,6082231,6082231,0,2158187723,1186205694,54.963,53496025524,1339370622,2.50%,177683466,67129694,37.78%,347174791,53674947819,13390289,0.02%,371549,9289103,2500.10%,0,0
5,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.98,0.53,0.51,0.17,0.03,0.31,6.02,1.87,0.22,2.91,1.74,29.393963452,109702558192,3.282,206119925388,1.88,33421.92,1.137,109934046678,3.289,36,62887750931,795341787,33437.41,1.138,203.0,38750002491,65036121,0.17%,30,34109491062,6077462,6077462,0,2144022215,1183602770,55.205,54052700503,1340175584,2.48%,178360621,64893275,36.38%,325854368,54004310520,13833745,0.03%,288125,10221489,3547.59%,0,0
6,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.16,0.02,0.33,5.88,1.83,0.21,2.86,1.75,29.502515831,111092347514,3.265,204841658733,1.83,34020.07,1.153,111322083650,3.272,33,63704848797,806688410,34033.78,1.154,203.0,38987479040,65184128,0.17%,26,34390727951,6078752,6078752,0,2131131595,1205125630,56.549,54120621944,1334104956,2.47%,181034441,65272617,36.06%,339740857,53912833096,13604083,0.03%,420516,10110856,2404.39%,0,0
7,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.17,0.03,0.29,6.2,1.9,0.23,2.91,1.75,29.209037924,108017938795,3.284,206743802573,1.92,32883.13,1.126,108070784053,3.286,67,61981792116,784777501,32897.18,1.126,210.0,39082258682,65357167,0.17%,8,34323064121,6079691,6079691,0,2071671173,1145081106,55.273,53752148238,1306784202,2.43%,168096580,62132129,36.96%,281256769,53333295102,13876969,0.03%,247509,9161760,3701.59%,0,0
8,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.54,0.5,0.16,0.03,0.31,5.95,1.85,0.22,2.95,1.74,29.316464042,110144808674,3.269,204128976432,1.85,33683.02,1.149,109773967580,3.258,36,62951847598,798007624,33697.73,1.149,193.0,38201483114,62544367,0.16%,26,34032476124,6077486,6077486,0,2127983170,1186169824,55.742,53996934323,1350586201,2.50%,164719458,56171013,34.10%,314584433,54053054465,13492021,0.02%,512779,10677115,2082.21%,0,0
9,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.17,0.03,0.29,6.15,1.89,0.22,2.87,1.75,29.223014851,107894758080,3.276,202957620205,1.88,32931.18,1.127,107843556567,3.274,56,61700185686,781996700,32946.21,1.127,219.0,38712127063,64076317,0.17%,22,34121485169,6082485,6082484,1,2093842366,1137656354,54.333,52892423671,1323198474,2.50%,183467163,70314019,38.33%,312569254,53742145782,14394162,0.03%,355704,9591022,2696.35%,0,0
10,2021-04-06,binaryTrees_original_v7,15.14.0,binaryTrees_7_original.js 21,0.99,0.53,0.51,0.17,0.03,0.3,6.12,1.9,0.23,2.87,1.75,29.157382129,107581463631,3.253,203700267564,1.89,33068.0,1.134,108063380511,3.267,44,62243176191,788907159,33081.92,1.135,218.0,39157418510,64309671,0.16%,35,34458553753,6080260,6080260,0,2122585040,1170988214,55.168,53841853051,1320184357,2.45%,170197241,62782124,36.89%,302205332,53757095276,14406547,0.03%,494067,9587563,1940.54%,0,0
1,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.54,0.49,0.15,0.02,0.34,6.14,1.85,0.21,3.32,2.13,24.696446732,113923970281,3.976,215418232603,1.88,28648.58,1.16,114129028568,3.983,44,53338442922,676315779,28659.75,1.16,195.0,41550720616,63629304,0.15%,61,35446555387,6070623,6070623,0,2106353938,1152178416,54.7,57045663438,1330082167,2.33%,194023104,69624776,35.88%,302625983,56737609849,13612722,0.02%,420997,8698650,2066.20%,0,0
2,2023-08-08,binaryTrees_original_v7,16.20.2,binaryTrees_7_original.js 21,0.99,0.53,0.5,0.15,0.02,0.33,6.18,1.88,0.23,3.54,2.13,24.766236158,111548822403,3.961,210181427088,1.87,28157.13,1.137,111784673871,3.969,34,52425975315,664385173,28167.94,1.137,163.0,40713707698,64610062,0.16%,39,34927224230,6069789,6069789,0,2079141484,1145984668,55.118,56600531993,1330923221,2.35%,172848920,64409143,37.26%,260196822,57521815499,12575822,0.02%,470427,8488412,1804.41%,0,0
