test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-8 ,nbody_2_original.c 50000000,30.117562,1077,1692604437.740095,-,-,515,12.56,4099,1896,1.95,14922,0,29,115,172,76,251,3,2342,13,5224,0.00,0.02,0.02,0.01,0.09,0.00,2.70,0.03,84.51,12.94,0.01,0.15,74.35,89,89,99.14,300,300,100.52,99.64,0.71,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,476.21,402.18,0.13,16.06,0.00,0.00
2,g++-8 ,nbody_2_original.c 50000000,30.039100,1092,1692604467.817605,-,-,515,12.55,4099,1896,1.96,14082,0,40,143,183,71,324,0,2104,21,4717,0.00,0.05,0.03,0.01,0.09,0.00,2.39,0.05,84.78,12.95,0.01,0.14,74.36,90,92,99.21,300,300,100.52,99.67,0.51,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,493.25,417.90,0.10,15.79,0.00,0.00
3,g++-8 ,nbody_2_original.c 50000000,29.915779,1163,1692604497.768434,-,-,516,12.59,4098,1896,1.96,14763,0,37,126,198,123,389,1,2911,47,5703,0.00,0.03,0.04,0.01,0.10,0.00,3.38,0.10,83.69,13.09,0.01,0.16,74.15,92,92,99.00,300,300,100.89,99.59,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,493.51,418.26,0.15,15.95,0.00,0.00
4,g++-8 ,nbody_2_original.c 50000000,29.914587,1187,1692604527.711531,-,-,518,12.64,4097,1896,1.96,14958,0,68,784,457,293,489,0,2896,50,5630,0.00,0.08,0.05,0.02,0.12,0.00,3.36,0.07,83.60,13.14,0.03,0.17,74.03,93,93,99.10,300,300,101.09,99.60,0.57,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499.32,424.12,0.12,15.81,0.00,0.00
5,g++-8 ,nbody_2_original.c 50000000,30.056644,1154,1692604557.804606,-,-,514,12.55,4099,1896,1.96,14867,0,30,109,156,99,341,0,2592,38,5113,0.00,0.04,0.02,0.01,0.08,0.00,3.19,0.08,83.98,12.96,0.01,0.13,74.35,94,94,98.90,300,300,100.52,99.67,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.76,427.89,0.15,16.03,0.00,0.00
6,g++-8 ,nbody_2_original.c 50000000,29.907492,1048,1692604587.749836,-,-,518,12.64,4097,1896,1.96,15095,0,139,625,327,161,529,1,3062,52,5720,0.00,0.06,0.04,0.01,0.14,0.00,3.34,0.14,83.58,13.11,0.02,0.20,74.04,93,93,99.13,300,300,101.17,99.63,0.53,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.15,427.84,0.11,15.78,0.00,0.00
7,g++-8 ,nbody_2_original.c 50000000,29.948980,1105,1692604617.732373,-,-,517,12.61,4099,1896,1.96,15125,0,40,151,183,97,366,6,3038,55,6086,0.00,0.04,0.03,0.01,0.08,0.00,3.32,0.14,83.72,12.92,0.01,0.13,74.33,94,96,98.90,300,300,100.54,99.66,0.72,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.50,427.81,0.15,15.98,0.00,0.00
8,g++-8 ,nbody_2_original.c 50000000,30.948147,1071,1692604648.719499,-,-,501,12.58,3980,1896,1.96,15249,0,105,281,230,104,377,4,2425,25,5384,0.00,0.05,0.02,0.01,0.09,0.00,2.73,0.03,84.44,12.86,0.01,0.08,74.47,93,95,99.09,300,300,100.42,99.71,0.52,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.53,406.71,0.11,16.31,0.00,0.00
9,g++-8 ,nbody_2_original.c 50000000,31.348446,1108,1692604680.101909,-,-,493,12.61,3906,1896,1.96,15713,0,37,138,193,106,398,2,2924,57,5885,0.00,0.03,0.03,0.01,0.10,0.00,3.23,0.09,83.85,13.03,0.01,0.13,74.21,90,90,98.87,300,300,101.04,99.70,0.73,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.02,391.21,0.16,16.74,0.00,0.00
10,g++-8 ,nbody_2_original.c 50000000,31.047243,1176,1692604711.190253,-,-,501,12.60,3980,1896,1.95,14847,0,22,131,184,93,354,0,2533,99,5874,0.00,0.05,0.03,0.01,0.08,0.00,2.80,0.23,84.15,13.02,0.01,0.10,74.28,92,92,99.16,300,300,100.87,99.67,0.47,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.99,407.20,0.10,16.28,0.00,0.00
