version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2_test.c 50000000,76.948643,1151,1688061038.929880,-,-,507,12.64,4015,1896,2.35,151947,0,338,1156,1757,1933,6082,43,29069,11204,76882,0.00,0.06,0.05,0.04,0.70,0.01,9.47,7.23,69.63,14.07,0.04,1.12,72.13,95,98,99.34,400,300,101.34,98.72,0.46,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1334.79,1140.08,0.25,46.39,0.00,0.00
g++-4.6 4.6.4,nbody_2_test.c 50000000,84.367046,2248,1688061124.655931,-,-,511,14.38,3556,1896,2.19,125331,0,829,6125,6281,4902,26164,63,53571,1260,42305,0.00,0.31,0.28,0.14,2.21,0.01,13.00,1.01,68.61,15.06,0.14,2.77,67.65,73,76,93.69,300,300,111.23,99.56,5.82,5.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1251.02,1024.77,6.90,59.28,0.00,0.00
g++-4.7 4.7.4,nbody_2_test.c 50000000,103.548485,1375,1688061230.536987,-,-,576,19.39,2968,1896,1.79,313153,0,2491,25216,25460,18217,93370,102,153503,827,67551,0.00,1.12,1.03,0.45,6.13,0.01,27.30,0.27,44.31,19.44,0.39,6.13,54.65,74,74,77.50,400,300,138.85,99.78,21.70,21.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1235.78,921.74,32.62,102.03,0.00,0.00
g++-4.8 4.8.5,nbody_2_test.c 50000000,106.077348,1636,1688061339.005778,-,-,610,21.14,2884,1896,1.64,471357,0,7077,36046,32058,21674,118349,124,188962,867,71959,0.01,1.30,1.23,0.52,7.68,0.01,31.69,0.30,36.16,20.67,0.47,7.42,50.29,71,71,71.04,417,417,147.94,99.78,28.03,28.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1267.18,931.45,42.66,114.72,0.00,0.00
g++-4.9 4.9.3,nbody_2_test.c 50000000,102.662667,1179,1688061443.933983,-,-,576,19.29,2989,1896,1.79,346607,0,7229,60765,23107,11503,51845,118,109631,721,61424,0.01,0.84,0.62,0.26,3.56,0.01,21.77,0.26,53.39,17.84,0.27,4.27,58.34,80,82,89.66,400,300,137.41,99.78,9.81,9.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1226.80,941.17,14.15,84.46,0.00,0.00
g++-5 5.5.0,nbody_2_test.c 50000000,95.664627,1265,1688061541.452271,-,-,512,16.29,3144,1896,1.98,197598,0,4151,19547,11529,8122,42583,69,98542,762,57275,0.00,0.55,0.45,0.19,3.25,0.01,22.02,0.35,56.90,16.93,0.18,3.62,62.98,80,80,87.73,300,300,123.57,99.78,11.53,11.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1141.96,876.83,14.33,74.71,0.00,0.00
g++-6 6.5.0,nbody_2_test.c 50000000,95.298878,1192,1688061638.897237,-,-,537,17.57,3059,1896,1.93,204735,0,2023,20905,15535,7684,33639,58,77890,552,54437,0.00,0.95,0.73,0.19,2.38,0.01,17.87,0.37,59.94,16.64,0.14,2.50,63.15,80,83,90.90,300,300,125.58,99.78,8.41,8.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1137.74,880.08,8.94,71.24,0.00,0.00
g++-7 7.5.0,nbody_2_test.c 50000000,100.368324,1497,1688061741.292099,-,-,568,18.63,3050,1896,1.82,305770,0,4593,20417,16803,10486,53758,67,123420,922,68976,0.00,0.91,0.84,0.24,3.78,0.01,25.25,0.40,49.94,18.76,0.24,4.61,57.76,76,76,88.92,300,300,135.74,99.78,10.48,10.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1199.11,920.82,13.87,82.31,0.00,0.00
g++-8 ,nbody_2_test.c 50000000,99.663151,1421,1688061843.287802,-,-,556,18.32,3033,1896,1.82,246157,0,2696,46378,22771,12761,65756,104,118935,796,58354,0.00,1.00,0.80,0.33,4.58,0.01,24.10,0.31,50.56,18.32,0.30,5.07,57.99,72,74,83.34,300,300,133.42,99.78,15.83,15.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1191.21,904.05,21.18,85.39,0.00,0.00
g++-9 9.5.0,nbody_2_test.c 50000000,109.001969,1245,1688061954.657866,-,-,556,18.30,3038,1896,1.87,326652,0,6358,41077,22030,12054,67847,53,142153,914,70108,0.00,0.87,0.86,0.25,4.42,0.00,25.29,0.33,49.68,18.77,0.27,5.41,57.24,81,81,85.90,300,300,134.24,99.78,13.46,13.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1300.93,991.78,20.51,93.40,0.00,0.00
g++-10 10.4.0,nbody_2_test.c 50000000,115.402211,1221,1688062072.193316,-,-,548,17.87,3066,1896,1.79,331321,0,4324,35551,22505,14330,76288,68,158682,1069,80067,0.00,0.89,0.82,0.28,4.74,0.01,26.79,0.34,48.29,18.55,0.28,5.85,57.45,79,79,84.57,300,300,131.53,99.78,14.76,14.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1378.70,1046.54,24.20,100.16,0.00,0.00
