test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.38,5.36,2.14,0.02,0.40,2.15,4037502033 ns,16419866323,4.023 GHz,35851091752,2.21,4081.38 msec,1.011,16479984216,4.038 GHz,35,7633611123,96726928,4081.64 msec,1.011,1471 C,2925603570,4477699,0.15%,0,4084170139,4692,4682,8,18661921,609918,3.268,9951609348,219739,0.00%,26994,5278,19.55%,432838,10061557734,216,0.00%,4966,4003,80.61%,0,0
2,10.0.2,nbody.java 50000000,1.00,0.44,0.58,0.04,0.01,0.38,5.41,2.18,0.01,0.46,2.15,4010360004 ns,16355810812,4.038 GHz,36442099564,2.24,4049.98 msec,1.010,16413819928,4.053 GHz,61,7425289001,93442032,4050.19 msec,1.010,1329 C,2457204639,3651149,0.15%,8,4016555233,4518,4508,8,4192334,151416,3.612,10063195008,214797,0.00%,37464,10738,28.66%,582163,10097826295,518,0.00%,5676,8171,143.96%,0,0
3,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.38,5.36,2.14,0.01,0.37,2.15,4039827461 ns,16393835851,4.017 GHz,35773010778,2.20,4080.56 msec,1.010,16437172654,4.028 GHz,43,7637772347,96780160,4080.82 msec,1.010,1228 C,2927451275,4381219,0.15%,4,4076969308,4747,4737,8,19599551,694098,3.541,9998985919,168467,0.00%,27386,6256,22.84%,422161,10045796689,61,0.00%,3465,4127,119.11%,0,0
4,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.37,5.33,2.11,0.02,0.37,2.15,4063058043 ns,16402156768,3.996 GHz,35988373804,2.21,4104.94 msec,1.010,16465483122,4.011 GHz,37,7642123904,96795761,4105.22 msec,1.010,1109 C,2918564395,4366035,0.15%,4,4044969035,4721,4708,11,16351619,593497,3.630,10187006664,551587,0.01%,126433,40888,32.34%,1082704,10289909688,146,0.00%,4572,4762,104.16%,0,0
5,10.0.2,nbody.java 50000000,1.00,0.44,0.58,0.03,0.00,0.37,5.40,2.18,0.01,0.42,2.15,4004134727 ns,16324491106,4.037 GHz,35609657520,2.20,4043.25 msec,1.010,15961351214,3.948 GHz,38,7380845057,93293166,4043.52 msec,1.010,1067 C,2454423434,3735156,0.15%,0,4023384570,4600,4590,8,6849384,131386,1.918,10104238864,175653,0.00%,29487,2683,9.10%,447577,10154942609,301,0.00%,4003,5527,138.07%,0,0
6,10.0.2,nbody.java 50000000,1.00,0.46,0.57,0.05,0.00,0.37,5.38,2.15,0.02,0.42,2.15,4070339528 ns,16437651984,3.998 GHz,35679588345,2.20,4110.90 msec,1.010,16486581375,4.010 GHz,41,7648191364,96878535,4111.17 msec,1.010,1042 C,2936091854,5095649,0.17%,0,4133662560,4777,4767,8,3458743,134755,3.896,10156494824,518278,0.01%,110732,37722,34.07%,1053577,10254529405,139,0.00%,5513,4419,80.16%,0,0
7,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.38,5.38,2.15,0.01,0.51,2.15,4044049203 ns,16344677708,4.000 GHz,35452218493,2.18,4086.24 msec,1.010,16398600412,4.013 GHz,42,7631394680,96709463,4086.48 msec,1.010,967 C,2925700071,4409073,0.15%,0,4115991583,4702,4692,8,8881825,147030,1.655,9964963375,182301,0.00%,33092,2760,8.34%,448621,10018949014,758,0.00%,4847,3061,63.15%,0,0
8,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.38,5.30,2.15,0.01,0.35,2.15,4047432805 ns,16369746749,4.002 GHz,35711678422,2.20,4089.80 msec,1.010,16462343063,4.025 GHz,26,7623705051,96621040,4090.04 msec,1.011,873 C,2925620820,5407219,0.18%,0,4100957652,4759,4746,11,19273670,1153606,5.985,10260178806,155255,0.00%,23969,7838,32.70%,383380,10035198528,371,0.00%,5487,4322,78.77%,0,0
9,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.04,0.00,0.38,5.34,2.15,0.01,0.33,2.15,4037039052 ns,16394082872,4.021 GHz,35929658813,2.21,4077.06 msec,1.010,16440813915,4.032 GHz,41,7631205423,96695764,4077.36 msec,1.010,980 C,2926235244,5301675,0.18%,0,4103778682,4754,4744,8,17435993,585316,3.357,10024352827,153795,0.00%,22262,6187,27.79%,416079,10035488341,85,0.00%,5300,4584,86.49%,0,0
10,10.0.2,nbody.java 50000000,1.00,0.45,0.58,0.03,0.00,0.38,5.36,2.16,0.02,0.43,2.15,4053670697 ns,16369510831,3.998 GHz,35332331316,2.17,4094.68 msec,1.010,16468754362,4.022 GHz,45,7634396270,96815529,4095.00 msec,1.010,879 C,2909747047,5525491,0.19%,8,4098034086,4693,4683,8,14282171,903753,6.328,10189279621,508387,0.00%,28184,2882,10.23%,345564,10058551329,0,0.00%,3752,3337,88.94%,0,0
