test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-4.8 4.8.5,nbody_2.c 50000000,8.544173,1092,1695031294.561213,-,-,519,12.66,4099,1896,3.16,4959,0,1,161,79,65,103,0,970,10,2129,0.00,0.30,0.06,0.02,0.10,0.00,3.84,0.09,82.87,12.89,0.02,0.15,74.29,91,91,99.03,300,300,100.62,99.64,0.76,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.92,144.72,0.04,5.10,0.00,0.00
2,g++-4.8 4.8.5,nbody_2.c 50000000,9.103836,1164,1695031303.702767,-,-,493,12.66,3893,1896,3.12,21737,0,33,186,147,121,535,3,3225,1707,11959,0.00,0.09,0.06,0.03,0.60,0.00,8.72,9.30,68.39,14.14,0.05,0.85,72.30,95,99,99.21,300,300,101.49,98.73,0.80,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.29,136.70,0.05,5.45,0.00,0.00
3,g++-4.8 4.8.5,nbody_2.c 50000000,8.738848,1135,1695031312.477106,-,-,512,12.60,4063,1896,3.14,12229,0,47,76,78,87,286,4,1701,691,7040,0.00,0.03,0.01,0.02,0.31,0.01,5.41,6.15,75.35,13.31,0.03,0.45,73.61,96,96,98.81,300,300,100.79,99.21,0.83,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.32,149.03,0.05,5.23,0.00,0.00
4,g++-4.8 4.8.5,nbody_2.c 50000000,8.817875,1185,1695031321.331167,-,-,503,12.57,4001,1896,3.16,7792,0,40,86,87,83,195,0,1285,202,4145,0.00,0.06,0.02,0.02,0.20,0.00,4.76,2.17,80.13,13.17,0.02,0.30,73.94,96,96,98.95,300,300,100.68,99.42,0.81,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.47,143.98,0.05,5.28,0.00,0.00
5,g++-4.8 4.8.5,nbody_2.c 50000000,9.642335,1145,1695031331.008567,-,-,475,12.98,3658,1896,3.09,29264,0,905,153,136,134,1311,0,4855,2293,15719,0.00,0.08,0.09,0.03,1.24,0.00,11.46,9.67,64.39,14.60,0.02,1.62,70.78,97,97,99.18,300,300,103.73,99.20,0.78,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.98,126.62,0.05,5.81,0.00,0.00
6,g++-4.8 4.8.5,nbody_2.c 50000000,8.812042,1130,1695031339.856468,-,-,505,12.61,4001,1896,3.15,8115,0,17,169,78,66,246,0,1329,230,4155,0.00,0.13,0.04,0.02,0.25,0.00,4.74,2.23,79.90,13.12,0.02,0.36,73.89,96,96,99.18,300,300,100.48,99.42,0.58,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.91,144.39,0.04,5.27,0.00,0.00
7,g++-4.8 4.8.5,nbody_2.c 50000000,9.653160,1138,1695031349.545602,-,-,465,12.74,3653,1896,3.12,28959,0,2,97,97,116,1180,2,3915,2060,17054,0.00,0.04,0.03,0.03,1.02,0.01,9.36,8.28,68.43,14.37,0.03,1.63,71.24,97,97,99.21,300,300,102.18,99.17,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.39,125.06,0.05,5.77,0.00,0.00
8,g++-4.8 4.8.5,nbody_2.c 50000000,8.876431,1244,1695031358.458584,-,-,500,12.59,3969,1896,3.16,12233,0,24,115,45,77,369,3,1779,735,6609,0.00,0.07,0.01,0.03,0.30,0.00,5.75,7.46,73.69,13.34,0.03,0.41,73.64,96,96,98.98,300,300,100.51,99.13,0.74,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.23,143.69,0.05,5.31,0.00,0.00
9,g++-4.8 4.8.5,nbody_2.c 50000000,9.010757,1105,1695031367.504920,-,-,494,12.65,3909,1896,3.15,7996,0,4,197,153,153,409,0,1343,177,3685,0.00,0.13,0.07,0.05,0.30,0.00,4.38,1.70,80.63,13.09,0.07,0.33,73.86,97,97,98.87,300,300,100.50,99.42,0.82,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.64,139.70,0.05,5.39,0.00,0.00
10,g++-4.8 4.8.5,nbody_2.c 50000000,9.185711,1292,1695031376.722516,-,-,494,12.56,3929,1896,3.09,11249,0,50,102,85,108,332,0,1577,500,6188,0.00,0.07,0.02,0.02,0.28,0.00,4.90,5.48,76.55,13.37,0.03,0.44,73.59,95,98,98.91,300,300,100.57,99.18,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.17,142.64,0.05,5.49,0.00,0.00
