test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.0.1,fibonacci.py 100000,0.092851,1494,1686825895.567891,-,-,1152,42.67,2700,1896,0.69,861,0,25,1471,1437,367,198,0,56,0,14,0.07,12.62,15.35,6.10,11.42,0.00,10.05,0.00,2.25,39.17,2.78,7.66,7.73,57,57,89.39,300,300,250.16,93.52,10.60,10.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.99,0.01,0.15,0.00,0.00
2,Python 3.0.1,fibonacci.py 100000,0.068751,1454,1686825895.683743,-,-,716,26.52,2700,1896,0.81,511,0,4,323,926,615,414,0,30,0,0,0.01,9.41,21.53,18.95,20.43,0.00,3.62,0.00,0.00,52.26,8.06,11.64,1.52,57,57,97.45,300,300,182.84,99.70,2.53,2.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.57,0.00,0.08,0.00,0.00
3,Python 3.0.1,fibonacci.py 100000,0.082117,1909,1686825895.804782,-,-,1449,53.78,2700,1891,0.72,1319,0,312,2495,1642,496,260,4,1,0,0,0.85,14.55,17.62,8.35,6.25,0.02,0.01,0.00,0.00,41.45,3.20,1.57,0.00,61,61,93.77,300,300,287.57,99.54,4.81,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,1.04,0.00,0.12,0.00,0.00
4,Python 3.0.1,fibonacci.py 100000,0.069747,2566,1686825895.923485,-,-,751,27.97,2700,1885,0.87,453,0,1,356,262,290,334,0,106,0,0,0.00,1.90,6.00,11.69,24.35,0.00,27.92,0.00,0.00,29.26,13.79,16.73,12.24,58,59,87.46,300,300,178.94,98.61,10.92,10.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.54,0.01,0.08,0.00,0.00
5,Python 3.0.1,fibonacci.py 100000,0.067785,1308,1686825896.033181,-,-,567,20.92,2703,1901,1.00,355,0,1,27,65,106,300,0,130,0,0,0.00,1.13,1.99,6.98,29.44,0.00,39.86,0.00,0.00,25.31,11.38,29.39,13.00,58,59,98.84,300,300,155.60,99.31,0.34,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.48,0.00,0.07,0.00,0.00
6,Python 3.0.1,fibonacci.py 100000,0.055606,1237,1686825896.123013,-,-,721,21.82,3301,1897,0.84,360,0,2,329,537,352,394,0,23,0,0,0.01,9.13,13.48,13.82,33.06,0.00,9.06,0.00,0.00,43.07,8.00,21.89,5.21,61,63,86.32,300,300,153.89,99.41,13.86,13.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.65,0.01,0.06,0.00,0.00
7,Python 3.0.1,fibonacci.py 100000,0.057150,1027,1686825896.212414,-,-,1255,36.07,3471,1900,0.84,521,0,13,864,547,101,144,0,75,0,0,0.03,8.44,9.61,4.94,18.34,0.00,22.90,0.00,0.00,31.50,4.24,17.40,10.80,70,70,85.74,300,300,213.76,99.04,13.62,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.04,0.01,0.08,0.00,0.00
8,Python 3.0.1,fibonacci.py 100000,0.082214,1261,1686825896.348843,-,-,888,37.06,2383,1906,0.76,567,0,3,1285,853,361,281,0,20,0,0,0.01,22.11,15.33,8.35,10.13,0.00,7.80,0.00,0.00,49.11,3.38,5.66,4.79,60,60,96.09,300,300,219.28,99.93,3.58,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.61,0.00,0.11,0.00,0.00
9,Python 3.0.1,fibonacci.py 100000,0.054966,1283,1686825896.437177,-,-,575,17.43,3300,1896,0.95,313,0,0,34,111,125,302,0,99,0,0,0.00,1.65,3.80,6.96,31.93,0.00,38.38,0.00,0.00,28.14,12.70,27.48,14.25,66,66,87.33,300,300,131.24,98.66,12.03,11.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.54,0.01,0.05,0.00,0.00
10,Python 3.0.1,fibonacci.py 100000,0.051219,1141,1686825896.522632,-,-,699,19.27,3621,1899,0.94,311,0,0,35,228,217,299,0,83,0,0,0.00,1.38,10.15,11.39,34.52,0.00,23.57,0.00,0.00,35.24,12.73,25.01,7.75,64,67,83.95,300,300,144.60,98.98,14.91,14.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.72,0.01,0.05,0.00,0.00
