test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.5.6,fibonacci.py 100000,0.068820,1233,1686825892.740308,-,-,1351,43.50,3100,1900,0.67,747,0,10,2035,1475,249,154,0,22,0,0,0.04,19.57,18.47,5.13,10.23,0.00,3.80,0.00,0.00,47.08,2.20,5.60,1.62,56,56,90.09,400,300,253.11,93.05,9.63,9.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.34,1.07,0.01,0.11,0.00,0.00
2,Python 2.5.6,fibonacci.py 100000,0.053985,1336,1686825892.833319,-,-,914,29.51,3100,1895,0.76,414,0,0,306,857,550,358,0,3,0,0,0.00,9.92,23.16,20.84,16.99,0.00,0.01,0.00,0.00,55.54,8.42,6.54,0.00,58,58,87.06,383,383,197.07,99.53,11.17,11.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.68,0.01,0.07,0.00,0.00
3,Python 2.5.6,fibonacci.py 100000,0.067774,1275,1686825892.948310,-,-,1870,60.03,3100,1905,0.74,940,0,10,971,1097,294,208,0,1,0,0,0.03,9.44,16.42,7.18,7.43,0.00,0.01,0.00,0.00,37.10,2.11,0.76,0.00,60,61,94.43,400,300,330.91,99.98,5.75,5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,1.34,0.00,0.13,0.00,0.00
4,Python 2.5.6,fibonacci.py 100000,0.061464,1262,1686825893.051864,-,-,1612,51.90,3100,1900,0.66,725,0,7,1630,1194,222,173,0,4,0,0,0.02,14.33,17.38,7.49,9.42,0.00,0.10,0.00,0.00,42.99,3.71,1.40,0.00,59,60,87.86,400,300,295.14,99.85,11.35,11.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,1.08,0.01,0.11,0.00,0.00
5,Python 2.5.6,fibonacci.py 100000,0.063246,1425,1686825893.155197,-,-,1565,50.43,3097,1899,0.67,635,0,8,2007,1447,254,106,0,4,0,0,0.03,21.26,18.60,6.95,3.14,0.00,0.28,0.00,0.00,46.07,3.03,0.47,0.00,63,63,88.54,400,300,288.64,99.57,9.93,9.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.31,1.09,0.01,0.11,0.00,0.00
6,Python 2.5.6,fibonacci.py 100000,0.061652,1306,1686825893.259099,-,-,1442,48.03,2999,1898,0.69,664,0,4,1598,1383,274,134,0,16,0,0,0.01,17.08,19.91,8.53,6.81,0.00,0.26,0.00,0.00,47.75,2.29,1.91,0.02,59,60,92.45,400,300,281.99,99.77,6.44,6.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.96,0.00,0.10,0.00,0.00
7,Python 2.5.6,fibonacci.py 100000,0.062989,1285,1686825893.365856,-,-,1459,48.60,3000,1897,0.67,682,0,12,1801,1467,202,139,0,5,0,0,0.04,20.09,19.87,5.25,6.75,0.00,0.04,0.00,0.00,47.31,1.50,2.59,0.00,61,61,87.32,400,300,282.01,99.74,12.20,12.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.97,0.01,0.11,0.00,0.00
8,Python 2.5.6,fibonacci.py 100000,0.237726,4856,1686825893.690036,-,-,458,57.19,800,1898,0.66,1284,0,4,644,2036,1213,944,0,37,0,0,0.01,3.80,12.76,11.22,11.83,0.00,4.19,0.00,0.00,32.27,4.31,3.81,2.43,52,51,98.43,400,300,310.74,99.73,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.49,0.00,0.24,0.00,0.00
9,Python 2.5.6,fibonacci.py 100000,0.068596,1458,1686825893.846198,-,-,1358,50.24,2700,1898,0.67,693,0,5,2976,1583,204,84,0,17,0,0,0.02,25.18,17.59,3.34,4.22,0.00,0.30,0.00,0.00,46.36,0.94,2.45,0.00,59,59,94.76,400,300,288.15,99.73,5.50,5.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.84,0.00,0.11,0.00,0.00
10,Python 2.5.6,fibonacci.py 100000,0.068209,1469,1686825893.962282,-,-,1325,49.03,2700,1898,0.68,701,0,6,2288,1568,260,62,0,2,0,0,0.02,23.64,19.54,4.69,3.75,0.00,0.10,0.00,0.00,48.46,1.29,1.21,0.00,56,57,92.36,400,300,284.54,99.77,6.90,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,0.83,0.01,0.11,0.00,0.00
