test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.8.16,fibonacci.py 100000,0.310006,6041,1686825903.706000,-,-,555,17.45,3210,1878,1.68,791,0,8,145,910,545,363,0,354,0,109,0.01,1.02,4.60,4.20,5.05,0.00,36.04,0.00,30.76,22.88,2.53,4.33,52.81,69,71,93.87,300,300,127.36,96.46,4.69,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,3.97,0.01,0.32,0.00,0.00
2,Python 3.8.16,fibonacci.py 100000,0.278145,1495,1686825904.020068,-,-,528,14.27,3705,1895,1.84,625,0,0,32,132,109,285,0,327,1,49,0.00,0.38,0.93,1.67,7.58,0.00,34.88,0.38,39.78,17.17,2.60,7.37,58.59,68,68,96.71,300,300,112.00,99.06,3.07,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,3.55,0.01,0.29,0.00,0.00
3,Python 3.8.16,fibonacci.py 100000,0.280513,1832,1686825904.339874,-,-,500,13.50,3704,1895,1.88,524,0,7,11,32,71,231,0,239,0,86,0.01,0.42,0.49,0.90,5.74,0.00,29.58,0.00,49.22,15.84,2.70,6.34,61.61,69,70,94.11,300,300,106.27,98.95,5.41,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,3.42,0.02,0.29,0.00,0.00
4,Python 3.8.16,fibonacci.py 100000,0.289649,1789,1686825904.677409,-,-,741,21.26,3490,1894,1.42,963,0,8,3420,1364,115,59,0,249,0,111,0.00,7.04,3.91,0.34,1.20,0.00,27.37,0.00,38.81,23.62,0.01,0.62,54.49,68,68,97.01,300,300,144.09,99.09,2.67,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,4.19,0.01,0.35,0.00,0.00
5,Python 3.8.16,fibonacci.py 100000,0.280957,1322,1686825904.999900,-,-,527,14.31,3679,1899,1.83,603,0,2,13,69,101,275,0,287,1,72,0.00,0.16,0.93,1.47,6.39,0.00,35.37,0.44,40.98,16.13,4.30,6.46,58.80,73,73,95.74,300,300,110.18,99.08,4.39,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.45,3.57,0.01,0.29,0.00,0.00
6,Python 3.8.16,fibonacci.py 100000,0.279047,1358,1686825905.316434,-,-,523,14.16,3692,1896,1.84,580,0,0,65,51,73,227,0,250,0,91,0.00,0.86,0.66,1.00,5.07,0.00,31.78,0.00,46.40,17.04,2.48,6.64,59.69,69,70,97.12,300,300,110.42,99.18,2.70,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.34,3.52,0.01,0.29,0.00,0.00
7,Python 3.8.16,fibonacci.py 100000,0.289795,1396,1686825905.646738,-,-,765,21.70,3524,1896,1.41,1099,0,10,3413,1353,110,81,0,261,0,92,0.01,7.45,3.68,0.52,1.41,0.00,30.63,0.00,34.60,23.90,0.44,1.19,52.77,72,72,95.24,300,300,146.36,99.04,4.29,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,4.37,0.01,0.36,0.00,0.00
8,Python 3.8.16,fibonacci.py 100000,0.278440,1377,1686825905.968221,-,-,574,15.62,3677,1896,1.75,591,0,11,359,347,176,272,0,212,1,66,0.01,1.49,2.48,1.77,5.24,0.00,22.48,0.70,50.16,19.31,3.30,4.47,57.30,69,71,97.33,300,300,118.06,99.18,2.59,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.53,3.73,0.01,0.30,0.00,0.00
9,Python 3.8.16,fibonacci.py 100000,0.310253,1361,1686825906.328583,-,-,455,14.07,3233,1898,1.88,577,0,0,39,30,48,209,0,298,3,69,0.00,0.49,0.16,0.78,4.87,0.00,27.39,1.40,50.92,16.42,1.23,7.08,61.20,69,69,96.05,300,300,112.37,99.52,3.84,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,3.22,0.01,0.31,0.00,0.00
10,Python 3.8.16,fibonacci.py 100000,0.290604,4930,1686825906.660485,-,-,741,21.14,3527,1884,1.42,1084,0,10,3280,1455,104,105,3,295,5,120,0.01,7.90,3.75,0.54,1.90,0.17,35.91,0.30,27.92,24.24,0.51,1.82,52.30,71,71,95.32,300,300,143.63,98.72,3.38,3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.19,4.31,0.01,0.35,0.00,0.00
