version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
g++-13 13.1.0,binaryTrees_2.c 21,0,1690823278,208968,binaryTrees_2_g,0:00.15,229816,226620,2928,93.8,1.4,351,2,277,71,1,8.6,6.2,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5146.2 MiB,3671.4 MiB,6977.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11441.3 MiB
g++-13 13.1.0,binaryTrees_2.c 21,1,1690823279,208968,binaryTrees_2_g,0:01.32,268492,265164,2928,93.8,1.6,351,2,277,71,1,13.4,0.8,0.0,85.8,0.0,0.0,0.0,0.0,15795.0 MiB,5102.2 MiB,3715.2 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.3 MiB
g++-13 13.1.0,binaryTrees_2.c 21,2,1690823281,208968,binaryTrees_2_g,0:02.49,268492,265164,2928,100.0,1.6,351,2,277,71,1,13.4,0.0,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5102.5 MiB,3714.9 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.6 MiB
g++-13 13.1.0,binaryTrees_2.c 21,3,1690823282,208968,binaryTrees_2_g,0:03.65,268492,265164,2928,93.8,1.6,351,2,277,71,1,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5102.2 MiB,3715.2 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.4 MiB
g++-13 13.1.0,binaryTrees_2.c 21,4,1690823283,208968,binaryTrees_2_g,0:04.82,268492,265164,2928,100.0,1.6,351,3,276,71,1,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5102.0 MiB,3715.4 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.1 MiB
g++-13 13.1.0,binaryTrees_2.c 21,5,1690823284,208968,binaryTrees_2_g,0:05.99,268492,265164,2928,100.0,1.6,352,2,278,71,1,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5102.2 MiB,3715.1 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.4 MiB
g++-13 13.1.0,binaryTrees_2.c 21,6,1690823285,208968,binaryTrees_2_g,0:07.15,268492,265164,2928,93.8,1.6,352,2,278,71,1,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5102.2 MiB,3715.1 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.4 MiB
g++-13 13.1.0,binaryTrees_2.c 21,7,1690823286,208968,binaryTrees_2_g,0:08.32,268492,265164,2928,100.0,1.6,352,2,278,71,1,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5102.0 MiB,3715.4 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11397.1 MiB
g++-13 13.1.0,binaryTrees_2.c 21,8,1690823288,208968,binaryTrees_2_g,0:09.49,268492,265164,2928,100.0,1.6,352,2,278,71,1,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5101.7 MiB,3715.6 MiB,6977.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11396.9 MiB
g++-13 13.1.0,binaryTrees_2.c 21,9,1690823289,208968,binaryTrees_2_g,0:10.66,268492,265164,2928,100.0,1.6,352,2,278,71,1,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5100.7 MiB,3716.5 MiB,6977.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11395.9 MiB
g++-13 13.1.0,binaryTrees_2.c 21,10,1690823290,208968,binaryTrees_2_g,0:11.82,268492,265164,2928,100.0,1.6,352,2,278,71,1,12.5,1.6,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5101.0 MiB,3716.3 MiB,6977.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11396.2 MiB
g++-13 13.1.0,binaryTrees_2.c 21,11,1690823291,208968,binaryTrees_2_g,0:12.99,268492,265164,2928,100.0,1.6,352,2,278,71,1,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5101.2 MiB,3716.0 MiB,6977.7 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11396.4 MiB
