test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,v13.14.0,binaryTrees_1_original.js 21,0.99,0.73,0.35,0.14,0.02,0.49,4.02,1.37,0.11,15.66,2.00,4258920727 ns,82587734827,3.641 GHz,112113225588,1.35,22676.45 msec,5.324,82744513771,3.648 GHz,3108,41250491898,523551395,22685.04 msec,5.326,318 C,22428317607,42373358,0.19%,226,20293146066,1491363,1491363,0,1998764874,1176514643,58.862,32309352075,1018462757,3.15%,74049977,23751863,32.08%,164165794,32037499175,8261776,0.03%,1301186,6350268,488.04%,0,13
2,v13.14.0,binaryTrees_1_original.js 21,0.99,0.74,0.35,0.13,0.02,0.50,3.99,1.35,0.10,14.96,1.94,4471998005 ns,84578338504,3.512 GHz,114279415751,1.34,24075.10 msec,5.384,84950310456,3.528 GHz,3694,43786055432,550520956,24083.48 msec,5.385,228 C,22779599920,43539139,0.19%,600,20539016042,1492398,1492398,0,2061446080,1216777585,59.025,33426598245,1078905431,3.23%,78684388,26243128,33.35%,169700704,32823469132,8377673,0.03%,1344654,6664791,495.65%,0,0
3,v13.14.0,binaryTrees_1_original.js 21,0.98,0.71,0.36,0.14,0.02,0.48,3.98,1.38,0.12,13.79,1.83,4619092615 ns,80097174793,3.334 GHz,109522518105,1.37,24020.68 msec,5.200,79625001346,3.314 GHz,3638,43628264893,548040052,24029.81 msec,5.202,168 C,21907367386,46206162,0.21%,469,19722507133,1498389,1498389,0,2019613365,1162669301,57.569,32641771798,1053302890,3.23%,71021438,23094827,32.52%,167233777,32430832431,8458287,0.03%,1438290,6000221,417.18%,0,16
4,v13.14.0,binaryTrees_1_original.js 21,0.98,0.72,0.36,0.13,0.01,0.49,3.95,1.38,0.13,13.94,1.75,4852650568 ns,81760881301,3.185 GHz,114907964365,1.41,25662.42 msec,5.288,81770579261,3.186 GHz,4155,46528563689,591051472,25672.42 msec,5.290,173 C,23044714097,54319564,0.24%,942,20218916960,1486442,1486442,0,2115476767,1158041425,54.741,32779983751,1056427757,3.22%,76563019,24851356,32.46%,152854702,32693888411,8775691,0.03%,1655073,5958144,359.99%,0,5
5,v13.14.0,binaryTrees_1_original.js 21,0.98,0.70,0.36,0.14,0.01,0.48,3.97,1.43,0.11,13.88,1.70,4809194403 ns,79801627525,3.122 GHz,114121519657,1.43,25552.58 msec,5.313,80058693676,3.133 GHz,4559,47096241628,592599937,25562.31 msec,5.315,144 C,22598216276,52532474,0.23%,1141,20062155131,1495088,1495088,0,2121266693,1139884062,53.736,32537064993,1053059628,3.24%,74934411,22478548,30.00%,177009954,32558220312,8662696,0.03%,1605203,6513585,405.78%,0,22
6,v13.14.0,binaryTrees_1_original.js 21,0.99,0.69,0.37,0.15,0.02,0.45,3.95,1.46,0.11,12.10,1.42,5598999813 ns,77730217848,2.597 GHz,114425060598,1.46,29925.08 msec,5.345,78075824858,2.609 GHz,5381,54985524978,694488132,29936.97 msec,5.347,286 C,22571981705,36827941,0.16%,38,20453860101,1495652,1495652,0,2073077162,1133171981,54.661,32448738747,1055900058,3.25%,74711070,22075126,29.55%,163307577,33006350773,8677010,0.03%,1867035,6946859,372.08%,0,4
7,v13.14.0,binaryTrees_1_original.js 21,0.99,0.67,0.38,0.14,0.01,0.46,4.04,1.51,0.12,9.58,1.10,7124115561 ns,78378836420,2.045 GHz,114761412446,1.48,38310.62 msec,5.378,78257479360,2.042 GHz,4959,70748094051,896836815,38326.48 msec,5.380,436 C,22997410381,63276154,0.28%,1767,20175009936,1487605,1487605,0,2148034746,1161313436,54.064,33254396914,1070042329,3.22%,73720204,20949637,28.42%,161235544,32832140171,8616185,0.03%,1374001,6677084,485.96%,0,0
8,v13.14.0,binaryTrees_1_original.js 21,0.99,0.67,0.39,0.15,0.01,0.45,4.04,1.52,0.11,9.12,1.02,7548423425 ns,77176599611,1.891 GHz,116980898718,1.51,40811.83 msec,5.407,77487726711,1.898 GHz,6145,75811405291,954203485,40829.17 msec,5.409,467 C,22968878365,53487362,0.23%,2968,20027009938,1501543,1501543,0,2248020391,1149976396,51.155,32946887713,1078856997,3.27%,82055489,23739241,28.93%,216383536,32921394015,8728104,0.03%,2734330,6930683,253.47%,0,14
9,v13.14.0,binaryTrees_1_original.js 21,0.98,0.67,0.39,0.15,0.02,0.44,4.09,1.50,0.15,9.11,1.04,8196731818 ns,81983431911,1.918 GHz,123248428055,1.50,42718.74 msec,5.212,82003997868,1.919 GHz,10039,78950258185,998948917,42756.12 msec,5.216,507 C,24457386386,62358694,0.25%,2444,21302395560,2062798,2062798,0,2454430295,1136111946,46.288,34531654558,1148521967,3.33%,98201997,24544265,24.99%,305399438,34610589481,10601544,0.03%,3477007,9906101,284.90%,0,1
10,v13.14.0,binaryTrees_1_original.js 21,0.99,0.68,0.38,0.14,0.01,0.47,4.02,1.50,0.12,9.10,1.02,7308918651 ns,75724238080,1.891 GHz,112981953636,1.49,40029.38 msec,5.477,75826192330,1.894 GHz,6935,74364206315,940038902,40047.49 msec,5.479,521 C,23103431209,37607545,0.16%,431,20053819837,1495167,1495167,0,2217432961,1135168552,51.193,32652585271,1086242595,3.33%,83798231,24159290,28.83%,267073708,32313179915,9665790,0.03%,4654069,8500433,182.65%,0,20
