version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
Python 2.5.6,binarytrees.py 21,0.0466452,1073.6,1693178240.265822,0.00,0.00,1390.60,36.56,3802.50,1897.20,0.73,499.60,0.00,12.30,1029.40,983.50,335.50,187.30,0.20,7.40,0.00,0.00,0.05,15.79,23.31,13.56,10.72,0.02,0.40,0.00,0.00,54.62,5.60,3.21,0.02,66.00,66.60,82.64,300.00,300.00,228.75,99.02,16.34,15.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,1.14,0.01,0.07,0.00,0.00
Python 2.7.18,binarytrees.py 21,0.0484308,1140,1693178361.127262,0.00,0.00,1191.30,31.23,3808.60,1900.20,0.75,464.60,0.00,6.60,950.40,912.10,378.60,236.20,0.00,13.00,0.00,0.00,0.02,14.09,22.23,14.99,16.22,0.00,1.59,0.00,0.00,53.50,7.04,7.87,0.35,64.10,65.50,83.51,300.00,300.00,201.80,98.91,16.06,15.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,1.07,0.01,0.07,0.00,0.00
Python 3.0.1,binarytrees.py 21,0.0518484,1095.7,1693178482.031219,0.00,0.00,1114.40,29.20,3814.00,1897.50,0.79,471.70,0.00,6.80,1000.00,924.70,377.60,234.40,0.00,24.50,0.00,0.00,0.03,13.82,20.75,14.51,16.48,0.00,5.37,0.00,0.00,51.30,6.92,9.52,3.06,64.20,64.70,83.82,300.00,300.00,191.06,98.30,15.29,14.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,1.09,0.01,0.07,0.00,0.00
Python 3.4.10,binarytrees.py 21,0.051431,1102.5,1693178602.938320,0.00,0.00,923.90,24.00,3866.30,1901.70,0.85,400.30,0.00,3.30,604.20,755.40,354.80,238.10,0.50,38.70,0.00,0.30,0.01,9.71,17.24,12.89,19.24,0.00,16.77,0.00,0.26,45.48,9.08,13.17,8.27,66.30,66.40,85.79,300.00,300.00,165.48,97.78,13.79,13.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.98,0.01,0.06,0.00,0.00
Python 3.5.10,binarytrees.py 21,0.054702,1128.2,1693178723.864398,0.00,0.00,1235.10,32.36,3815.80,1896.80,0.76,511.90,0.00,6.60,1245.90,963.30,339.30,199.30,0.00,19.00,0.00,0.00,0.02,14.80,19.30,11.45,14.85,0.00,7.45,0.00,0.00,48.93,5.05,8.37,5.29,65.90,67.00,85.81,300.00,300.00,204.86,98.61,13.21,12.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,1.22,0.01,0.08,0.00,0.00
Python 3.6.15,binarytrees.py 21,120.54,1195.9,1693180049.766139,0.00,0.00,1566.40,76.38,2056.40,1896.00,1.34,207303.00,0.00,119.30,2633.30,1996.80,822.20,1163.80,3.20,4245.60,58.60,6398.10,0.00,0.03,0.03,0.02,0.06,0.00,1.25,0.03,22.00,4.56,0.02,0.06,18.97,74.60,75.40,99.54,300.00,300.00,322.59,99.76,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1559.16,1294.97,0.36,62.90,0.00,0.00
Python 3.7.16,binarytrees.py 21,122.028,1216.2,1693181390.598687,0.00,0.00,1511.70,76.84,1967.30,1896.00,1.37,207418.10,0.00,84.90,2878.30,1943.10,712.30,1068.70,6.20,4177.60,24.30,5608.00,0.00,0.03,0.02,0.01,0.05,0.00,1.22,0.01,21.62,4.50,0.01,0.06,18.59,74.40,74.80,99.55,300.00,300.00,324.19,99.77,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1479.83,1212.95,0.35,62.97,0.00,0.00
Python 3.8.16,binarytrees.py 21,117.475,1226.2,1693182685.872308,0.00,0.00,1519.60,77.33,1965.30,1896.00,1.37,202510.70,0.00,219.90,2797.30,1967.20,749.70,1092.00,4.60,3877.30,26.30,5308.80,0.00,0.03,0.03,0.01,0.06,0.00,1.17,0.02,21.18,4.36,0.01,0.06,18.24,72.90,73.30,99.53,300.00,300.00,325.61,99.77,0.42,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1425.58,1169.21,0.34,58.65,0.00,0.00
Python 3.9.16,binarytrees.py 21,112.209,1196.5,1693183928.516743,0.00,0.00,1519.00,77.02,1972.40,1896.00,1.39,191080.40,0.00,102.10,3158.40,1906.70,622.40,933.60,5.30,3755.20,24.10,5064.40,0.00,0.03,0.02,0.01,0.05,0.00,1.19,0.01,21.47,4.46,0.01,0.06,18.45,74.10,74.70,99.51,300.00,300.00,324.79,99.78,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1362.71,1119.01,0.34,55.34,0.00,0.00
Python 3.10.11,binarytrees.py 21,122.488,1258.1,1693185273.917931,0.00,0.00,1521.40,77.01,1975.40,1896.00,1.34,207609.40,0.00,93.00,3019.30,2033.40,647.80,961.80,4.80,3716.70,21.60,5497.00,0.00,0.03,0.03,0.01,0.05,0.00,1.06,0.01,21.62,4.16,0.01,0.05,18.77,73.90,74.60,99.56,300.00,300.00,323.51,99.78,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1485.36,1220.77,0.34,57.51,0.00,0.00
