test,release_date,path,version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 44,minutes,seconds_hundredths
3,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445328,249453,java,2.51,6996668416,27770880,18194432,100.0,0.2,20,5,0:02,0,0,462376960,0,3073024,0,27770880,289,1,285,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5149.2 MiB,1189.0 MiB,9456.7 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.9 MiB,,0,02.51
3,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445329,249453,java,3.68,6996668416,27770880,18194432,93.8,0.2,20,5,0:03,0,0,462376960,0,3073024,0,27770880,289,1,285,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5148.5 MiB,1189.9 MiB,9456.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.2 MiB,,0,03.68
4,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445331,249497,java,0.18,6996668416,27947008,18362368,106.2,0.2,20,6,0:00,0,0,462372864,0,3081216,0,27947008,289,1,285,3,0,15.2,1.5,0.0,82.6,0.8,0.0,0.0,0.0,15794.9 MiB,5149.7 MiB,1181.6 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14024.4 MiB,,0,00.18
4,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445332,249497,java,1.35,6996668416,27947008,18362368,100.0,0.2,20,6,0:01,0,0,462372864,10240,3081216,0,27947008,289,2,284,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5148.2 MiB,1183.1 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.0 MiB,,0,01.35
4,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445333,249497,java,2.52,6996668416,27947008,18362368,100.0,0.2,20,6,0:02,0,0,462372864,10240,3081216,0,27947008,289,1,285,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5155.4 MiB,1182.9 MiB,9456.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14030.1 MiB,,0,02.52
4,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445334,249497,java,3.68,6996668416,27947008,18362368,100.0,0.2,20,6,0:03,0,0,462372864,10240,3081216,0,27947008,289,1,285,3,0,13.1,1.5,0.0,85.4,0.0,0.0,0.0,0.0,15794.9 MiB,5155.1 MiB,1183.2 MiB,9456.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14029.9 MiB,,0,03.68
5,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445335,249545,java,0.18,6996668416,28102656,18497536,105.9,0.2,20,2,0:00,0,0,462442496,0,3078144,0,28102656,289,1,285,3,0,15.0,1.5,0.0,83.5,0.0,0.0,0.0,0.0,15794.9 MiB,5148.7 MiB,1182.6 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.5 MiB,,0,00.18
5,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445336,249545,java,1.35,6996668416,28102656,18497536,106.7,0.2,20,2,0:01,0,0,462442496,0,3078144,0,28102656,288,1,284,3,0,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5149.0 MiB,1182.3 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.7 MiB,,0,01.35
5,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445338,249545,java,2.52,6996668416,28102656,18497536,106.7,0.2,20,2,0:02,0,0,462442496,0,3078144,0,28102656,289,1,285,3,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5155.4 MiB,1182.9 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14030.1 MiB,,0,02.52
5,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445339,249545,java,3.68,6996668416,28102656,18497536,93.8,0.2,20,2,0:03,0,0,462442496,0,3078144,0,28102656,289,1,285,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5155.2 MiB,1183.2 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14029.9 MiB,,0,03.68
6,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445340,249590,java,0.18,6996668416,27840512,18210816,106.2,0.2,20,2,0:00,0,0,462446592,0,3077120,0,27840512,289,1,285,3,0,16.5,1.5,0.0,82.0,0.0,0.0,0.0,0.0,15794.9 MiB,5158.1 MiB,1173.2 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14032.8 MiB,,0,00.18
6,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445341,249590,java,1.35,6996668416,27840512,18210816,100.0,0.2,20,2,0:01,0,0,462446592,0,3077120,0,27840512,289,1,285,3,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5156.9 MiB,1174.4 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14031.6 MiB,,0,01.35
6,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445342,249590,java,2.51,6996668416,27840512,18210816,93.8,0.2,20,2,0:02,0,0,462446592,0,3077120,0,27840512,289,1,285,3,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15794.9 MiB,5164.5 MiB,1173.7 MiB,9456.7 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14039.2 MiB,,0,02.51
6,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445343,249590,java,3.68,6996668416,27840512,18210816,100.0,0.2,20,2,0:03,0,0,462446592,0,3077120,0,27840512,289,1,285,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5163.5 MiB,1174.8 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14038.3 MiB,,0,03.68
7,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445345,249634,java,0.18,6996668416,28094464,18538496,112.5,0.2,20,2,0:00,0,0,462368768,0,3085312,0,28094464,289,1,285,3,0,14.3,3.0,0.0,82.0,0.0,0.0,0.8,0.0,15794.9 MiB,5156.9 MiB,1174.4 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14031.6 MiB,,0,00.18
7,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445346,249634,java,1.34,6996668416,28094464,18538496,100.0,0.2,20,2,0:01,0,0,462368768,0,3085312,0,28094464,289,1,285,3,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15794.9 MiB,5156.9 MiB,1174.4 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14031.6 MiB,,0,01.34
7,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445347,249634,java,2.51,6996668416,28094464,18538496,100.0,0.2,20,2,0:02,0,0,462368768,10240,3085312,0,28094464,289,1,285,3,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5156.6 MiB,1174.7 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14031.4 MiB,,0,02.51
7,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445348,249634,java,3.68,6996668416,28094464,18538496,100.0,0.2,20,2,0:03,0,0,462368768,10240,3085312,0,28094464,289,1,285,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5160.1 MiB,1178.2 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14034.8 MiB,,0,03.68
8,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445349,249678,java,0.18,6996668416,27758592,18178048,106.2,0.2,20,5,0:00,0,0,462376960,0,3077120,0,27758592,289,1,285,3,0,15.4,2.2,0.0,82.4,0.0,0.0,0.0,0.0,15794.9 MiB,5145.6 MiB,1185.8 MiB,9463.5 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14020.3 MiB,,0,00.18
8,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445351,249678,java,1.35,6996668416,27758592,18178048,100.0,0.2,20,5,0:01,0,0,462376960,0,3077120,0,27758592,289,1,285,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5144.8 MiB,1186.5 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14019.6 MiB,,0,01.35
8,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445352,249678,java,2.51,6996668416,27758592,18178048,93.8,0.2,20,5,0:02,0,0,462376960,0,3077120,0,27758592,289,1,285,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5151.7 MiB,1186.6 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14026.5 MiB,,0,02.51
8,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445353,249678,java,3.68,6996668416,27758592,18178048,93.8,0.2,20,5,0:03,0,0,462376960,0,3077120,0,27758592,289,1,285,3,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15794.9 MiB,5151.7 MiB,1186.6 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14026.5 MiB,,0,03.68
9,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445354,249722,java,0.18,6996668416,27750400,18173952,100.0,0.2,20,1,0:00,0,0,462376960,0,3080192,0,27750400,289,1,285,3,0,14.8,3.0,0.0,82.2,0.0,0.0,0.0,0.0,15794.9 MiB,5141.2 MiB,1190.1 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.9 MiB,,0,00.18
9,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445355,249722,java,1.34,6996668416,27750400,18173952,93.8,0.2,20,1,0:01,0,0,462376960,0,3080192,0,27750400,289,1,285,3,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15794.9 MiB,5140.9 MiB,1190.4 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.7 MiB,,0,01.34
9,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445356,249722,java,2.51,6996668416,27750400,18173952,93.8,0.2,20,1,0:02,0,0,462376960,0,3080192,0,27750400,289,1,285,3,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5146.6 MiB,1191.6 MiB,9456.7 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14021.3 MiB,,0,02.51
9,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445358,249722,java,3.68,6996668416,27750400,18173952,106.7,0.2,20,1,0:03,0,0,462376960,0,3080192,0,27750400,289,1,285,3,0,12.4,0.8,0.0,86.0,0.0,0.0,0.8,0.0,15794.9 MiB,5145.6 MiB,1192.7 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14020.4 MiB,,0,03.68
10,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,0,1701445359,249766,java,0.17,6996668416,28033024,18497536,100.0,0.2,20,1,0:00,0,0,462409728,0,3083264,0,28033024,289,1,285,3,0,14.4,2.3,0.0,82.6,0.8,0.0,0.0,0.0,15794.9 MiB,5141.2 MiB,1190.1 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.9 MiB,,0,00.17
10,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,1,1701445360,249766,java,1.34,6996668416,28033024,18497536,93.8,0.2,20,1,0:01,0,0,462409728,0,3083264,0,28033024,289,1,285,3,0,13.2,0.0,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5140.7 MiB,1190.6 MiB,9463.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.4 MiB,,0,01.34
10,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,2,1701445361,249766,java,2.51,6996668416,28033024,18497536,100.0,0.2,20,1,0:02,0,0,462409728,0,3083264,0,28033024,289,1,285,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5147.3 MiB,1190.9 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14022.1 MiB,,0,02.51
10,2023-07-18,nbody_50000000_v4_original,1.8.0_382,nbody.java 50000000,3,1701445362,249766,java,3.68,6996668416,28033024,18497536,100.0,0.2,20,1,0:03,0,0,462409728,10240,3083264,0,28033024,289,1,285,3,0,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15794.9 MiB,5147.3 MiB,1190.9 MiB,9456.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14022.1 MiB,,0,03.68
1,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,0,1701445807,251252,java,0.22,8153378816,33591296,17104896,137.5,0.2,34,1,0:00,0,0,380309504,0,4905984,0,33591296,288,1,284,3,0,17.5,2.9,0.0,79.6,0.0,0.0,0.0,0.0,15794.9 MiB,5135.1 MiB,1187.1 MiB,9472.6 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14019.2 MiB,,0,00.22
1,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,1,1701445809,251252,java,1.38,8153378816,33591296,17104896,100.0,0.2,34,1,0:01,0,0,380309504,0,4907008,0,33591296,288,1,284,3,0,12.4,1.6,0.0,86.0,0.0,0.0,0.0,0.0,15794.9 MiB,5132.2 MiB,1189.7 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14016.3 MiB,,0,01.38
1,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,2,1701445810,251252,java,2.55,8153378816,33591296,17104896,100.0,0.2,34,1,0:02,0,0,380309504,0,4907008,0,33591296,288,2,283,3,0,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15794.9 MiB,5138.1 MiB,1190.8 MiB,9465.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14022.2 MiB,,0,02.55
1,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,3,1701445811,251252,java,3.72,8153378816,33591296,17104896,100.0,0.2,34,1,0:03,0,0,380309504,0,4907008,0,33591296,288,1,284,3,0,13.6,1.5,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,5137.1 MiB,1191.8 MiB,9465.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14021.2 MiB,,0,03.72
2,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,0,1701445812,251318,java,0.21,8153378816,33787904,17350656,125.0,0.2,34,6,0:00,0,0,380342272,0,4926464,0,33787904,288,1,284,3,0,16.7,3.0,0.0,80.3,0.0,0.0,0.0,0.0,15794.9 MiB,5132.7 MiB,1189.2 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14016.8 MiB,,0,00.21
2,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,1,1701445813,251318,java,1.38,8153378816,33787904,17350656,93.8,0.2,34,6,0:01,0,0,380342272,0,4927488,0,33787904,288,2,283,3,0,13.6,1.5,0.0,84.8,0.0,0.0,0.0,0.0,15794.9 MiB,5132.0 MiB,1189.9 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14016.1 MiB,,0,01.38
2,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,2,1701445814,251318,java,2.55,8153378816,33787904,17350656,100.0,0.2,34,6,0:02,0,0,380342272,0,4927488,0,33787904,288,1,284,3,0,12.3,1.5,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5138.9 MiB,1189.9 MiB,9466.1 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.0 MiB,,0,02.55
2,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,3,1701445816,251318,java,3.72,8153378816,33787904,17350656,100.0,0.2,34,6,0:03,0,0,380342272,0,4927488,0,33787904,288,1,284,3,0,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15794.9 MiB,5137.6 MiB,1191.3 MiB,9465.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14021.8 MiB,,0,03.72
3,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,0,1701445817,251376,java,0.2,8153378816,34349056,17661952,118.8,0.2,34,6,0:00,0,0,380440576,0,4919296,0,34349056,288,1,284,3,0,17.2,3.0,0.0,79.9,0.0,0.0,0.0,0.0,15794.9 MiB,5131.5 MiB,1190.4 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.6 MiB,,0,00.20
3,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,1,1701445818,251376,java,1.37,8153378816,34349056,17661952,93.8,0.2,34,6,0:01,0,0,380440576,0,4920320,0,34349056,288,1,284,3,0,12.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,15794.9 MiB,5130.8 MiB,1191.2 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14014.9 MiB,,0,01.37
3,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,2,1701445819,251376,java,2.54,8153378816,34349056,17661952,106.7,0.2,34,6,0:02,0,0,380440576,0,4920320,0,34349056,288,1,284,3,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15794.9 MiB,5131.0 MiB,1197.8 MiB,9466.1 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14015.1 MiB,,0,02.54
3,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,3,1701445820,251376,java,3.71,8153378816,34349056,17661952,106.7,0.2,34,6,0:03,0,0,380440576,0,4920320,0,34349056,288,1,284,3,0,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15794.9 MiB,5130.8 MiB,1198.2 MiB,9466.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14014.9 MiB,,0,03.71
4,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,0,1701445821,251434,java,0.21,8153378816,34344960,17666048,125.0,0.2,34,2,0:00,0,0,380469248,0,4912128,0,34344960,288,1,284,3,0,17.2,2.2,0.0,79.9,0.0,0.0,0.7,0.0,15794.9 MiB,5134.3 MiB,1187.8 MiB,9472.8 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14018.4 MiB,,0,00.21
4,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,1,1701445823,251434,java,1.38,8153378816,34344960,17666048,100.0,0.2,34,2,0:01,0,0,380469248,0,4913152,0,34344960,288,1,284,3,0,13.8,0.0,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5133.6 MiB,1188.4 MiB,9473.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14017.7 MiB,,0,01.38
4,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,2,1701445824,251434,java,2.54,8153378816,34344960,17666048,93.8,0.2,34,2,0:02,0,0,380469248,0,4913152,0,34344960,288,1,284,3,0,13.1,0.8,0.0,86.2,0.0,0.0,0.0,0.0,15794.9 MiB,5141.4 MiB,1187.5 MiB,9466.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14025.6 MiB,,0,02.54
4,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,3,1701445825,251434,java,3.71,8153378816,34344960,17666048,100.0,0.2,34,2,0:03,0,0,380469248,0,4913152,0,34344960,288,1,284,3,0,12.4,0.8,0.0,86.8,0.0,0.0,0.0,0.0,15794.9 MiB,5140.5 MiB,1188.4 MiB,9466.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14024.6 MiB,,0,03.71
5,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,0,1701445826,251496,java,0.21,8153378816,34336768,17653760,125.0,0.2,34,5,0:00,0,0,380469248,0,4904960,0,34336768,288,1,284,3,0,18.5,2.2,0.0,79.3,0.0,0.0,0.0,0.0,15794.9 MiB,5141.8 MiB,1180.2 MiB,9472.9 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14025.9 MiB,,0,00.21
5,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,1,1701445827,251496,java,1.38,8153378816,34336768,17653760,106.7,0.2,34,5,0:01,0,0,380469248,0,4905984,0,34336768,288,1,284,3,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5140.5 MiB,1181.4 MiB,9473.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14024.7 MiB,,0,01.38
5,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,2,1701445828,251496,java,2.55,8153378816,34336768,17653760,106.7,0.2,34,5,0:02,0,0,380469248,0,4905984,0,34336768,288,1,284,3,0,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15794.9 MiB,5139.5 MiB,1189.3 MiB,9466.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.7 MiB,,0,02.55
5,2018-01-16,nbody_50000000_v4_original,9.0.4,nbody.java 50000000,3,1701445830,251496,java,3.72,8153378816,34336768,17653760,100.0,0.2,34,5,0:03,0,0,380469248,0,4905984,0,34336768,288,1,284,3,0,12.4,0.8,0.0,86.0,0.8,0.0,0.0,0.0,15794.9 MiB,5139.1 MiB,1189.8 MiB,9466.0 MiB,4096.0 MiB,3291.9 MiB,804.1 MiB,14023.2 MiB,,0,03.72
