test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v15.14.0,binaryTrees_7_original.js 21,24.454464,1089,1692197047.408877,-,-,619,15.33,4036,1896,1.71,579909,0,3837,180381,402,130,525,0,3526,33,6250,0.01,1.98,0.11,0.03,0.23,0.00,5.07,0.09,77.13,16.37,0.06,0.36,67.88,86,86,98.61,400,300,116.61,99.55,1.23,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.01,386.38,0.33,22.10,0.00,0.00
2,v15.14.0,binaryTrees_7_original.js 21,24.629785,1024,1692197072.106194,-,-,626,15.54,4026,1896,1.69,628797,0,2797,186218,650,277,945,0,4996,1694,16257,0.01,1.77,0.11,0.04,0.38,0.00,5.78,3.75,72.57,16.09,0.06,0.56,67.75,89,89,98.48,400,400,116.74,99.22,1.16,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.87,406.82,0.32,22.26,0.00,0.00
3,v15.14.0,binaryTrees_7_original.js 21,24.409344,1052,1692197096.549432,-,-,619,15.41,4017,1896,1.71,614342,0,1881,183192,541,393,1377,3,5292,1748,17226,0.01,1.79,0.06,0.05,0.46,0.00,6.12,3.61,72.45,16.65,0.06,0.61,67.27,89,89,98.55,400,300,117.22,99.20,1.12,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.18,404.76,0.31,21.97,0.00,0.00
4,v15.14.0,binaryTrees_7_original.js 21,24.760629,1081,1692197121.346063,-,-,612,15.26,4007,1896,1.72,593954,0,3754,187522,599,278,1090,3,5264,1469,16024,0.02,1.40,0.08,0.04,0.38,0.00,6.20,4.08,72.48,15.79,0.04,0.52,68.38,86,86,98.37,400,400,116.40,99.20,1.24,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.98,404.26,0.34,22.29,0.00,0.00
5,v15.14.0,binaryTrees_7_original.js 21,24.917887,1058,1692197146.298364,-,-,613,15.46,3967,1896,1.70,644539,0,3897,178393,569,412,1303,2,6657,3197,23773,0.01,1.46,0.07,0.05,0.48,0.00,7.06,7.73,67.58,16.69,0.06,0.66,67.14,93,94,98.56,400,300,117.85,98.91,1.13,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.96,399.36,0.32,22.34,0.00,0.00
6,v15.14.0,binaryTrees_7_original.js 21,27.919801,1194,1692197174.251483,-,-,533,15.40,3460,1896,1.74,610690,0,910,183882,705,249,1002,5,5189,640,10660,0.00,1.76,0.11,0.03,0.33,0.00,5.89,1.30,75.18,16.42,0.04,0.45,67.69,78,78,98.42,400,300,116.66,99.59,1.15,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.01,305.83,0.33,24.18,0.00,0.00
7,v15.14.0,binaryTrees_7_original.js 21,29.419381,1300,1692197203.708770,-,-,501,15.11,3316,1896,1.77,597491,0,335,189192,638,188,633,0,4129,80,7173,0.00,2.06,0.10,0.03,0.19,0.00,4.84,0.18,77.52,16.09,0.04,0.28,68.47,74,74,98.55,400,300,115.38,99.78,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.31,273.60,0.30,24.96,0.00,0.00
8,v15.14.0,binaryTrees_7_original.js 21,29.448487,1438,1692197233.197711,-,-,504,15.19,3318,1896,1.76,599181,0,465,188667,551,207,650,1,3617,70,7245,0.00,1.81,0.10,0.03,0.19,0.00,4.21,0.18,78.32,15.80,0.04,0.27,68.70,71,72,98.57,400,300,115.47,99.78,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.44,273.61,0.29,24.94,0.00,0.00
9,v15.14.0,binaryTrees_7_original.js 21,29.268866,1228,1692197262.505029,-,-,506,15.26,3316,1896,1.76,603178,0,819,184678,525,210,725,0,3685,31,6704,0.00,1.66,0.07,0.03,0.22,0.00,4.59,0.08,78.12,16.05,0.04,0.30,68.36,73,74,98.52,383,383,116.33,99.78,1.07,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349.22,271.99,0.30,24.91,0.00,0.00
10,v15.14.0,binaryTrees_7_original.js 21,29.117692,1144,1692197291.662781,-,-,506,15.26,3314,1896,1.76,612269,0,630,182497,702,230,657,1,3885,38,6857,0.00,1.85,0.08,0.05,0.25,0.00,4.70,0.15,77.69,16.45,0.08,0.37,67.85,72,74,98.54,400,300,116.51,99.78,1.05,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.24,270.43,0.30,24.73,0.00,0.00
