version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
v6.17.1,nbody_6_original.js 50000000,16.9634,1198.1,1692181333.25889,0,0,445.1,12.64,3521.2,1896,3.1,8654.8,0,136,220.4,143.2,97.1,276.8,0.4,1555.3,28.5,3259.7,0,0.07,0.03,0.02,0.13,0,3.25,0.1,83.72,13.03,0.02,0.18,74.13,74.3,74.4,98.9,300,300,101.08,99.76,0.74,0.73,0,0,0,0,0,0,0,0,0,218.22,176.26,0.09,9.1,0,0
v7.10.1,nbody_6_original.js 50000000,146.230998,1279,1692181869.79533,-,-,437,12.66,3457,1896,2.51,67869,0,46,1709,960,577,1740,4,9441,193,25383,0,0.05,0.02,0.01,0.1,0,2.27,0.07,84.79,13.04,0.02,0.17,74.12,69,69,99.44,300,300,101.34,99.76,0.26,0.26,0,0,0,0,0,0,0,0,0,1918.43,1533.66,0.24,141.7,0,0
v8.17.0,nbody_6_original.js 50000000,4.50196,1128.5,1692182573.45395,0,0,494.9,12.72,3888.3,1896,2.56,2751.9,0,9.5,133.5,112.8,61.7,127.8,0.1,602.7,6.7,993.1,0,0.1,0.07,0.05,0.25,0,4.56,0.1,82.09,13.23,0.05,0.3,73.7,78.3,79,98.59,300,300,101.59,99.65,1.13,1.11,0,0,0,0,0,0,0,0,0,68.12,56.81,0.04,2.47,0,0
v9.11.2,nbody_6_original.js 50000000,4.43983,1075.8,1692182987.67753,0,0,501.1,12.76,3927.7,1896.1,2.57,2793.5,0,15.9,180,135.5,84.6,163.5,0.4,630.3,4.1,1019.9,0,0.14,0.08,0.07,0.32,0,4.77,0.1,81.71,13.34,0.07,0.38,73.45,76.6,77.8,98.58,300,300,101.84,99.62,1.21,1.19,0,0,0,0,0,0,0,0,0,67,55.86,0.05,2.45,0,0
v10.24.1,nbody_6_original.js 50000000,4.45126,1087.1,1692183402.08681,0,0,500.9,12.74,3932,1896,2.38,2780.6,0,19.8,151.9,104.4,62.1,123.8,1,555.2,6.1,909.2,0,0.16,0.06,0.06,0.23,0,4.29,0.11,82.29,13.33,0.07,0.31,73.55,75.5,76.2,98.59,300,300,101.8,99.63,1.16,1.15,0,0,0,0,0,0,0,0,0,66.98,55.86,0.05,2.45,0,0
v11.15.0,nbody_6_original.js 50000000,4.34361,1093,1692183815.40853,0,0,502.4,12.71,3952.5,1896,2.43,2714.1,0,13.5,122.8,107.6,58.3,115.4,0.9,591.8,7.5,966.4,0,0.11,0.08,0.04,0.23,0,4.59,0.12,82.06,13.22,0.05,0.28,73.74,74.5,74.8,98.66,300,300,101.46,99.62,1.13,1.11,0,0.02,0,0,0,0,0,0,0,65.44,54.62,0.04,2.38,0,0
v12.22.12,nbody_6_original.js 50000000,4.2702,1104.4,1692184227.8948,0,0,507.2,12.74,3981.1,1896.2,2.46,2698.7,0,14.7,149.8,127.1,68.1,146.8,0.5,628,5,930,0,0.16,0.08,0.05,0.3,0,4.92,0.08,81.63,13.18,0.06,0.31,73.71,74.6,74.9,98.7,300,300,101.43,99.64,1.15,1.13,0,0,0,0,0,0,0,0,0,64.2,53.54,0.04,2.34,0,0
v13.14.0,nbody_6_original.js 50000000,4.35273,1086.7,1692184641.10469,0,0,504.6,12.74,3961.5,1896,2.46,2744.1,0,15.5,190.9,109.1,62.1,116.1,0.7,584.2,6.8,988.4,0,0.17,0.06,0.05,0.23,0,4.47,0.18,82.05,13.3,0.07,0.31,73.59,75.7,76.5,98.68,300,300,101.69,99.63,1.14,1.12,0,0,0,0,0,0,0,0,0,65.25,54.36,0.04,2.39,0,0
v14.21.3,nbody_6_original.js 50000000,5.52745,1124.1,1692185066.26601,0,0,489.6,12.71,3853.1,1896,2.5,3295.3,0,10.8,166.9,120.3,58.6,136.3,0.6,650.9,9.1,1139.5,0,0.12,0.06,0.03,0.22,0,3.98,0.13,82.7,13.19,0.05,0.29,73.77,75.1,75.4,98.74,300,300,101.48,99.68,1.01,1,0,0,0,0,0,0,0,0,0,79.99,66.23,0.04,3.01,0,0
v15.14.0,nbody_6_original.js 50000000,5.53941,1118.3,1692185493.59823,0,0,487.8,12.72,3834.5,1896,2.5,3372.5,0,16,162.8,92,46.6,125.5,1,683.3,10.8,1301,0,0.14,0.07,0.03,0.21,0,4.16,0.18,82.44,13.31,0.05,0.26,73.66,74.9,75.6,98.75,300,300,101.57,99.64,1,0.99,0,0.01,0,0,0,0,0,0,0,80.36,66.56,0.04,3.01,0,0
v16.20.2,nbody_6_original.js 50000000,5.5458,1117.1,1692185921.23121,0,0,488.3,12.71,3841,1896,2.31,3211.6,0,14.9,174.5,108.7,55,140.5,0.8,655.6,8.2,1047.7,0,0.15,0.05,0.03,0.21,0,3.98,0.1,82.71,13.26,0.05,0.26,73.72,75.5,75.8,98.72,300,300,101.64,99.68,0.98,0.97,0,0,0,0,0,0,0,0,0,80.39,66.59,0.04,3.01,0,0
v17.9.1,nbody_6_original.js 50000000,5.51637,1120.6,1692186348.51543,0,0,489,12.74,3838,1896,2.32,3358.9,0,20.9,229.5,140.4,84.1,161.9,0.1,710.2,9.8,1212.5,0,0.13,0.08,0.05,0.25,0,4.32,0.15,82.24,13.29,0.08,0.31,73.58,74.9,75.7,98.73,300,300,101.78,99.66,0.99,0.98,0,0,0,0,0,0,0,0,0,79.98,66.24,0.05,3.01,0,0
v18.17.1,nbody_6_original.js 50000000,5.53294,1129,1692186775.92444,0,0,487.9,12.73,3831.2,1896,2.51,3339.9,0,11.5,175.6,123.3,78.2,159.7,0.5,656.9,8.5,1267.4,0,0.11,0.07,0.05,0.23,0,4.06,0.1,82.61,13.2,0.08,0.26,73.73,75.3,76,98.75,300,300,101.58,99.68,0.97,0.96,0,0,0,0,0,0,0,0,0,80.4,66.64,0.05,3.01,0,0
v19.9.0,nbody_6_original.js 50000000,5.54388,1128.1,1692187203.70895,0,0,488.7,12.75,3834.5,1896,2.5,3382,0,10.4,184,161.1,95.6,173.7,0.3,720,7.5,1154.7,0,0.13,0.1,0.05,0.26,0,4.47,0.08,82.12,13.25,0.04,0.3,73.66,74.5,74.9,98.74,300,300,101.57,99.67,0.98,0.97,0,0,0,0,0,0,0,0,0,80.51,66.72,0.04,3.02,0,0
v20.5.1,nbody_6_original.js 50000000,5.44572,1103.2,1692187630.22797,0,0,488.1,12.73,3836,1896,2.52,3243,0,12.6,107.6,88.6,67.4,169.7,0,686.9,9.1,1217.4,0,0.11,0.05,0.04,0.25,0,4.19,0.17,82.41,13.19,0.07,0.34,73.67,74.8,75.3,98.71,300,300,101.6,99.67,1.02,1,0,0,0,0,0,0,0,0,0,79.32,65.8,0.05,2.97,0,0
