test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,5.05,1.29,102.459241412,1460766231683,2.444,2000920117417,1.37,597804.72,5.835,1460797375242,2.444,71,1127960884694,14280401426,597807.62,5.835,2236.0,382675198929,2134384911,0.56%,0,330280882410,3534959,3534959,0,6509748974,2518376858,38.686,644216984265,8064270823,1.25%,363675249,134575565,37.00%,546884937,644389654283,16660794,0.00%,7002510,251513952,3591.77%,0,192
2,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,4.12,1.0,126.508621086,1474744478974,1.885,2022977729682,1.37,782465.86,6.185,1474734533554,1.885,78,1477416282000,18704712510,782470.74,6.185,1687.0,387599142356,2164738201,0.56%,0,330383700591,3535259,3535259,0,6726825359,2620186498,38.951,647549701534,8187645497,1.26%,372649518,132161114,35.47%,521150750,647629746858,15408670,0.00%,3343342,249389491,7459.29%,0,275
3,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.18,1.37,0.01,4.14,1.0,124.602606813,1452125078002,1.887,1991938675162,1.37,769515.4,6.176,1452131144264,1.887,64,1452959169994,18392610179,769520.07,6.176,1703.0,380440983623,2162647647,0.57%,0,330344033708,3535310,3535310,0,6919860619,2643958865,38.208,641778230044,8110158450,1.26%,384383478,139508301,36.29%,548445766,640965839234,16328537,0.00%,2077335,249717187,12021.04%,0,199
4,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,4.01,1.0,125.712315945,1463005847271,1.884,2001024590544,1.37,776441.85,6.176,1463073270801,1.884,50,1465998020234,18560111063,776446.42,6.176,1800.0,382793252205,2167279443,0.57%,0,330637926007,3534850,3534850,0,6810493751,2580856968,37.895,644556071354,7826831852,1.21%,374125279,142741093,38.15%,512852903,644250744717,16249710,0.00%,3996770,251716562,6298.00%,0,220
5,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,4.03,1.0,125.459555394,1463165178249,1.886,2002018622778,1.37,775609.79,6.182,1463145358979,1.886,64,1464379257797,18537053449,775614.28,6.182,1727.0,382730423255,2138640505,0.56%,0,330534904124,3534888,3534888,0,6747900394,2544016467,37.701,644417156672,7882491132,1.22%,381909904,138830137,36.35%,563072528,644235013471,15553103,0.00%,7197615,249210676,3462.41%,0,199
6,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.2,1.38,0.01,3.9,1.0,132.119799056,1467478780625,1.887,2022908154914,1.38,777774.0,5.887,1467297843675,1.887,773,1468222374483,18588413805,777790.61,5.887,1711.0,387817957546,2193602027,0.57%,0,330576015145,3534845,3534845,0,7052121910,2816205634,39.934,647828704934,8048545234,1.24%,410931654,154375503,37.57%,677084725,647579347406,18351841,0.00%,7615655,253858138,3333.37%,0,788
7,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.18,1.37,0.01,3.98,1.0,125.555036145,1460734221244,1.885,2000198678448,1.37,774913.54,6.172,1460560292622,1.885,68,1463261314694,18523247208,774918.15,6.172,1693.0,382506192901,2251209391,0.59%,0,330576311944,3534842,3534842,0,7025772866,2569291104,36.57,644806708442,7796792566,1.21%,398226602,133853347,33.61%,563530235,644431163800,15792284,0.00%,17772806,252593723,1421.24%,0,237
8,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.18,1.37,0.01,4.05,1.0,125.448775725,1459410916677,1.89,2002625514926,1.37,771969.33,6.154,1459475378222,1.891,60,1457779556358,18453548551,771974.21,6.154,1809.0,382777154470,2212829613,0.58%,0,330465269728,3535271,3535271,0,6681640109,2611086079,39.079,644530893801,7950041708,1.23%,369893083,136572101,36.92%,540918012,643846537484,15720232,0.00%,6687096,257096547,3844.67%,0,217
9,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.18,1.37,0.01,4.0,1.0,127.277040939,1478933170181,1.887,2021391963466,1.37,783776.83,6.158,1478738409474,1.887,74,1479936850253,18734238972,783781.69,6.158,1714.0,387441868676,2362951597,0.61%,0,330473915005,3534827,3534827,0,6787128790,2564524566,37.785,648301324103,7934153463,1.22%,378448058,135829983,35.89%,519069459,648004216007,15827862,0.00%,3934953,252159720,6408.20%,0,307
10,2022-12-06,binaryTrees_21_original_OOflag,3.7.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.36,0.01,3.95,1.0,125.844761054,1465540874738,1.89,2000895474682,1.37,775487.32,6.162,1465603034770,1.89,51,1463899741486,18533738615,775491.71,6.162,1804.0,382747422519,2352201641,0.61%,0,330626437274,3534769,3534769,0,6925864482,2559510822,36.956,644804027856,7767163605,1.20%,379542976,132919784,35.02%,506926993,644252293085,17275121,0.00%,12833157,260412093,2029.21%,0,228
1,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,4.39,1.31,97.712129405,1412090667262,2.463,1940711854504,1.37,573360.79,5.868,1412117135657,2.463,50,1081598369581,13691130234,573363.78,5.868,2371.0,378543631790,1918032017,0.51%,4,312289422593,2857427,2857427,0,5486704944,2196784370,40.038,633110481367,6692445630,1.06%,319108890,126212581,39.55%,377298928,633451771868,15181116,0.00%,9841730,249588189,2536.02%,0,194
2,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.36,0.01,3.44,1.0,121.335782407,1424155801358,1.894,1941545970401,1.36,751771.2,6.196,1423893564443,1.894,59,1419459777858,17968761895,751776.04,6.196,1753.0,378813409742,2337156629,0.62%,8,312636282912,2857326,2857326,0,5625232580,2128369929,37.836,633612192908,6507362014,1.03%,321293586,118676764,36.94%,441240386,633347087973,12677232,0.00%,30613892,263196353,859.73%,0,245
3,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.18,1.38,0.01,3.32,1.0,125.624651046,1410935640480,1.879,1941116490016,1.38,750976.04,5.978,1410998640306,1.879,568,1417507991802,17946516554,750990.9,5.978,1830.0,379035851776,2008112992,0.53%,4,312819200723,2857423,2857423,0,5683824764,2231769105,39.265,633790391299,6496580651,1.03%,342174539,126428408,36.95%,517845017,633660900167,14309779,0.00%,19617286,255425322,1302.04%,0,1553
4,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.15,1.37,0.01,3.47,1.0,120.003972327,1417576984326,1.889,1940138060314,1.37,750441.34,6.253,1417623696188,1.889,56,1417200696695,17942099435,750445.81,6.254,1728.0,378769439214,1915635267,0.51%,13,312724886251,2857350,2857350,0,5696528920,2079838094,36.511,633831052561,6469401556,1.02%,345913664,113174238,32.72%,391566799,633695328643,13496076,0.00%,8432861,251499694,2982.38%,0,213
5,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.37,0.01,3.66,1.0,120.763510902,1413703679981,1.884,1943475753430,1.37,750217.8,6.212,1413516250722,1.884,60,1416534265237,17933704966,750222.73,6.212,1734.0,378543876019,1894704342,0.50%,4,312399184448,2857377,2857377,0,5516037383,2128163764,38.581,632900877980,6925907580,1.09%,322388268,126746369,39.31%,458823190,632507011584,14540980,0.00%,12982462,254490102,1960.26%,0,220
6,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.66,1.0,120.713413854,1413385748395,1.886,1940975917791,1.37,749562.19,6.209,1413241382438,1.885,67,1415166384528,17916763408,749566.84,6.209,1729.0,378823460768,1914790709,0.51%,8,312324877567,2857346,2857346,0,5621270253,2107415545,37.49,633374669198,6892507586,1.09%,324570039,118513164,36.51%,451409607,633575538055,12619607,0.00%,3860599,252964887,6552.48%,0,272
7,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.17,1.38,0.01,3.71,1.0,120.610289082,1411739982845,1.888,1943123240516,1.38,747656.45,6.199,1411606071409,1.888,75,1411726672086,17870948720,747661.25,6.199,1717.0,378585036230,1929321676,0.51%,13,312466124111,2857382,2857382,0,5636808111,2133967801,37.858,633224835641,7004684716,1.11%,333226308,125787857,37.75%,395607358,632254817741,13463760,0.00%,5368177,252841902,4710.01%,0,218
8,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.45,1.0,120.13550149,1413918892776,1.891,1942555038454,1.37,747891.26,6.225,1413888495967,1.89,46,1412287029356,17877730170,747895.98,6.225,1824.0,378448540969,1963787619,0.52%,8,312716684581,2856948,2856948,0,5258975212,2075537501,39.467,633277212914,6514913963,1.03%,321919098,135764987,42.17%,398082921,632836483958,15200782,0.00%,20285354,249983338,1232.33%,0,293
9,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.45,1.0,120.569133338,1413956860680,1.888,1941779126929,1.37,748719.4,6.21,1414131576415,1.889,48,1413824224216,17899529617,748724.35,6.21,1790.0,378728853287,1959716441,0.52%,30,312678003985,2857401,2857401,0,5531330160,2149116804,38.854,633320424172,6520681349,1.03%,328255162,129026287,39.31%,385357736,632782055185,13347779,0.00%,9710113,254609015,2622.10%,0,204
10,2022-12-06,binaryTrees_21_original_OOflag,3.8.16,binarytrees.py 21,1.0,0.73,0.34,0.17,0.02,0.47,3.16,1.37,0.01,3.5,1.0,121.252019022,1417189313016,1.889,1942056986705,1.37,750254.23,6.188,1417138438221,1.889,48,1416549874875,17934032188,750259.2,6.188,1796.0,378950665914,1949324930,0.51%,0,312498563901,2857445,2857445,0,5521305547,2135508785,38.678,632978970395,6627351969,1.05%,318667599,117903426,37.00%,486925027,633021996319,14294176,0.00%,7674491,270803296,3528.62%,0,280
1,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.73,0.34,0.16,0.02,0.47,3.16,1.37,0.01,4.01,1.19,102.049751896,1371507491029,2.247,1886540552694,1.38,610282.72,5.98,1371164668881,2.247,84,1151778091763,14577134691,610286.01,5.98,2174.0,371094940040,2138332924,0.58%,0,294321357554,2842529,2842529,0,5506774637,2029168661,36.849,604503346548,6385458047,1.06%,334957284,124310111,37.11%,497265629,603745937295,14461833,0.00%,13541929,73727088,544.44%,0,198
2,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.73,0.35,0.16,0.02,0.47,3.17,1.38,0.01,3.65,1.01,116.078042483,1366941829032,1.899,1880447295469,1.38,719792.07,6.201,1366478059216,1.898,39,1358981431001,17198245179,719796.65,6.201,1766.0,370619646852,2144880068,0.58%,0,294785040841,2842567,2842567,0,5547038443,2036367890,36.711,605849838770,6581937620,1.09%,338437158,122789654,36.28%,499132121,603944716587,14925705,0.00%,62995218,77864140,123.60%,0,222
3,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.49,1.0,116.016892157,1357090290301,1.892,1880233359933,1.38,717430.74,6.184,1356905868109,1.891,54,1354697675849,17146307478,717435.27,6.184,1810.0,370567011855,1889877316,0.51%,0,294349543539,2842589,2842589,0,5398891069,2045319697,37.884,605236581921,6323658775,1.04%,329370292,122815146,37.29%,426028701,605335695219,13971650,0.00%,3056103,58771374,1923.08%,0,231
4,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.18,1.39,0.01,3.56,1.0,115.516312256,1354215870692,1.894,1885188021558,1.39,715001.97,6.19,1354176922709,1.894,73,1350318125871,17090845267,715006.87,6.19,1724.0,371132796731,1816711735,0.49%,0,294256650878,2842500,2842500,0,5504959643,2075708981,37.706,604823064465,6438089699,1.06%,331672011,123809111,37.33%,442899524,604591467512,12577039,0.00%,1669834,62060175,3716.55%,0,303
5,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.54,1.0,115.785551894,1358193169867,1.892,1882818158755,1.39,718008.85,6.201,1357849379489,1.891,50,1355635127304,17160684348,718013.45,6.201,1815.0,370807109618,1883122386,0.51%,0,294237061757,2842519,2842519,0,5597885003,2070277002,36.983,604302250591,6399197315,1.06%,343323193,124262881,36.19%,377783847,604758043463,13438730,0.00%,7804698,67329474,862.68%,0,193
6,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.73,0.35,0.16,0.02,0.47,3.17,1.38,0.01,3.67,1.0,116.571054979,1367894498556,1.895,1881990483607,1.38,721842.18,6.192,1367574305319,1.895,68,1362642334950,17249300340,721846.81,6.192,1720.0,370793168751,2147952064,0.58%,0,294372878264,2842605,2842605,0,5707724949,2008499413,35.189,605612915189,6675184855,1.10%,353182783,125996805,35.67%,498243238,604810518079,14525082,0.00%,65040586,68127082,104.75%,0,258
7,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.17,0.02,0.47,3.18,1.39,0.01,3.68,1.0,115.926899511,1354658134597,1.89,1882760397127,1.39,716647.59,6.182,1354619372709,1.89,46,1353347779751,17133994890,716652.02,6.182,1781.0,370886128030,1832482458,0.49%,0,294468703674,2842566,2842566,0,5740179620,2032002931,35.4,605237054107,6669919457,1.10%,345402203,119616989,34.63%,386393643,604597244008,12762482,0.00%,2158745,59812271,2770.70%,0,210
8,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.54,1.0,116.176002831,1357419280735,1.893,1882804020778,1.39,717075.54,6.172,1357634777348,1.893,40,1353999100002,17139844787,717079.67,6.172,1780.0,370797288972,1910767720,0.52%,4,294507233833,2842578,2842578,0,5498262613,2031710644,36.952,605890202986,6417548044,1.06%,337211370,117569799,34.87%,392701170,605234363538,14010389,0.00%,11834192,64212548,542.60%,0,286
9,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.54,1.0,114.979084176,1356441156525,1.891,1882029237565,1.39,717270.05,6.238,1356201010667,1.891,70,1354355600979,17144285289,717274.69,6.238,1715.0,370680251024,1827721524,0.49%,0,294398652600,2842604,2842604,0,5467690516,1991767359,36.428,605605641871,6346872285,1.05%,331066888,118144348,35.69%,411644094,605035927694,12898592,0.00%,1354110,58814652,4343.42%,0,208
10,2022-12-06,binaryTrees_21_original_OOflag,3.9.16,binarytrees.py 21,1.0,0.72,0.35,0.16,0.02,0.47,3.17,1.39,0.01,3.59,1.0,115.761934738,1356724163743,1.888,1882492789758,1.39,718456.36,6.206,1356759847909,1.888,68,1356361318783,17172186520,718460.68,6.206,1706.0,370743128991,1821609045,0.49%,0,294362283493,2842485,2842485,0,5521215312,2030555405,36.777,605486267008,6485347763,1.07%,328674816,122095545,37.15%,366125938,604711822530,13465724,0.00%,1808178,60268703,3333.12%,0,222
1,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.1,1.35,0.01,4.78,1.29,104.11555201,1481867466300,2.432,1992562116550,1.34,609337.78,5.853,1482127925156,2.432,69,1149716507024,14555877806,609340.78,5.853,2152.0,393844425800,2124802812,0.54%,0,320725604604,2027869,2027869,0,5142138584,1946560970,37.855,615511702954,7822342716,1.27%,285090247,103319970,36.24%,239032624,614968678406,12022749,0.00%,13763372,103868152,754.67%,0,243
2,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.75,0.34,0.18,0.02,0.47,3.09,1.34,0.01,3.92,1.01,126.029865749,1487517744574,1.898,1995034109179,1.34,783657.62,6.218,1487381991872,1.898,46,1479976328426,18736681995,783661.93,6.218,1790.0,394340842299,2123831736,0.54%,0,321320340711,2027853,2027853,0,5243043694,1934275738,36.892,616122139281,7705422433,1.25%,291893477,102496258,35.11%,283133049,615466363608,12218701,0.00%,3970598,49513527,1247.00%,0,248
3,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.09,1.34,0.01,3.69,1.01,125.953732648,1484578027025,1.906,1990711505361,1.34,778827.01,6.183,1484285814940,1.906,43,1470727194727,18619868766,778831.98,6.183,1790.0,394114199487,2195169898,0.56%,0,321549137488,2027798,2027798,0,5239060218,1947367464,37.17,615963425770,7243258809,1.18%,295369922,102952104,34.86%,252944085,615902420062,12471829,0.00%,5552572,54651865,984.26%,0,343
4,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.75,0.33,0.18,0.02,0.47,3.09,1.34,0.01,3.91,1.01,126.389725458,1489150379905,1.903,1995995127973,1.34,782442.03,6.191,1489210201657,1.903,45,1477657708346,18707602696,782446.63,6.191,1800.0,394471667039,2290757500,0.58%,0,321015148054,2027897,2027897,0,5453279944,1993093032,36.549,615147895970,7751902010,1.26%,305404044,105253403,34.46%,268877039,614879681180,11189479,0.00%,45942433,52006801,113.20%,0,217
5,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.09,1.35,0.01,3.84,1.01,126.187668484,1482606036568,1.899,1995933538913,1.35,780818.39,6.188,1482666740646,1.899,62,1474572810787,18668537771,780822.71,6.188,1842.0,394569819658,2070872040,0.52%,0,320991654870,2023691,2023691,0,5205790186,1882866779,36.169,615610253513,7564293042,1.23%,293756108,102989913,35.06%,264348529,615637322632,12315170,0.00%,3325350,51597886,1551.65%,0,268
6,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.74,0.34,0.18,0.02,0.47,3.09,1.34,0.01,3.85,1.01,126.38768461,1486263973446,1.9,1993918735409,1.34,782252.63,6.189,1486162470355,1.9,42,1477290032240,18698045839,782257.43,6.189,1809.0,393727257519,2122753299,0.54%,0,320535561974,2023730,2023730,0,5478030909,1940003996,35.414,614809083986,7599379350,1.24%,314846418,95097070,30.20%,258316598,615966199974,11734398,0.00%,5365816,56611637,1055.04%,0,220
7,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.75,0.33,0.18,0.02,0.47,3.09,1.33,0.01,3.76,1.01,126.766762034,1494511235237,1.9,1992273070893,1.33,786580.5,6.205,1494910795587,1.901,69,1485314368483,18804697957,786585.1,6.205,1735.0,394131329237,2419669285,0.61%,0,321141701097,2027822,2027822,0,5436885473,1901517346,34.974,615816563917,7401570931,1.20%,297504158,94070444,31.62%,284051173,615488562070,11220086,0.00%,35147857,53186149,151.32%,0,201
8,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.75,0.34,0.18,0.02,0.47,3.08,1.34,0.01,3.95,1.01,126.186525656,1485052443817,1.9,1996812856790,1.34,781634.99,6.194,1485004791683,1.9,66,1476292450616,18690370952,781639.67,6.194,1743.0,393999929295,2116233317,0.54%,0,321343883533,2027817,2027817,0,4890171556,1901592517,38.886,615618479820,7762919711,1.26%,281296356,105241098,37.41%,273838903,615606063592,13145521,0.00%,6266317,51274811,818.26%,0,269
9,2023-04-05,binaryTrees_21_original_OOflag,3.10.11,binarytrees.py 21,1.0,0.75,0.34,0.18,0.02,0.47,3.1,1.34,0.01,3.71,1.01,127.163894253,1485955454281,1.9,1993407378969,1.34,782047.15,6.15,1485928453801,1.9,75,1476820195228,18694476628,782051.53,6.15,1755.0,393955403800,2378403383,0.60%,0,321320633855,2023643,2023643,0,5055832654,1943428471,38.439,615903734257,7391817955,1.20%,288517731,105695647,36.63%,281214346,615467281885,12687927,0.00%,20714052,60059383,289.95%,0,294
