test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.12.0b1,binarytrees.py 21,0.99,0.68,0.35,0.14,0.04,0.47,3.34,1.46,0.01,3.50,1.64,51683503892 ns,860466906993,3.077 GHz,1257869485704,1.46,279656.07 msec,5.411,860563544587,3.077 GHz,73,526178317037,6659415220,279656.88 msec,5.411,2121 C,235308299607,2017598075,0.86%,0,167378514496,2027892,2027892,0,3726263209,1862233913,49.976,423077228521,2826394025,0.67%,212315791,102849542,48.44%,158121326,423798780709,20470622,0.00%,35184312,9223971,26.22%,0,170
2,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.35,0.14,0.04,0.47,3.35,1.47,0.01,2.49,1.03,73750588612 ns,857861697466,1.949 GHz,1257997475230,1.47,440138.01 msec,5.968,857703612668,1.949 GHz,80,830717849098,10515008979,440140.97 msec,5.968,981 C,235110867263,1997456214,0.85%,0,167717662554,2027939,2027939,0,4067398109,1895346488,46.598,423458023122,2856795154,0.67%,221854148,96022160,43.28%,161653876,423381479742,19203928,0.00%,30077238,26280454,87.38%,0,206
3,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.35,0.14,0.04,0.47,3.34,1.47,0.01,2.44,1.02,74365777688 ns,859080725404,1.929 GHz,1257775864717,1.46,445454.01 msec,5.990,859025614408,1.928 GHz,64,840457878126,10640988393,445456.41 msec,5.990,1703 C,235620221319,1969645353,0.84%,0,167577652913,2027883,2027883,0,4294479170,1900551726,44.256,423737591954,2845316418,0.67%,234502070,96523482,41.16%,161289607,423463186979,17994645,0.00%,44268266,3719403,8.40%,0,189
4,Python 3.12.0b1,binarytrees.py 21,1.00,0.69,0.35,0.14,0.04,0.47,3.33,1.46,0.01,2.85,1.02,74689621415 ns,865131973860,1.928 GHz,1259568872787,1.46,448734.59 msec,6.008,865317526107,1.928 GHz,51,847057795576,10724360348,448737.43 msec,6.008,1849 C,236036253006,1948591492,0.83%,0,167874005273,2027941,2027941,0,4251891507,1888058581,44.405,423484955945,3328444251,0.79%,234724688,98738770,42.07%,191729847,423142287477,17033688,0.00%,37864732,10820125,28.58%,0,214
5,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.35,0.14,0.04,0.47,3.35,1.47,0.01,2.43,1.02,74338439345 ns,856264121319,1.934 GHz,1255666823469,1.47,442683.86 msec,5.955,856492570047,1.935 GHz,53,835522828025,10578193987,442686.48 msec,5.955,1829 C,234387163222,1962717210,0.84%,0,167754712774,2027930,2027930,0,4116870506,1889017414,45.885,423731291516,2829860404,0.67%,225775625,97517954,43.19%,159903039,423647329831,17941816,0.00%,44565861,2437034,5.47%,0,191
6,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.45,1.03,73927211730 ns,861091593845,1.937 GHz,1257449012085,1.46,444442.00 msec,6.012,861204131584,1.938 GHz,64,838580490053,10617092568,444444.73 msec,6.012,1773 C,235179812809,2037789168,0.87%,0,167534802649,2027864,2027864,0,4075240696,1908860094,46.840,423487609087,2835036024,0.67%,224061942,97040475,43.31%,170270242,423551072732,16738330,0.00%,39626632,6436776,16.24%,0,326
7,Python 3.12.0b1,binarytrees.py 21,1.00,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.84,1.02,74474836593 ns,863103359387,1.930 GHz,1257660324271,1.46,447105.61 msec,6.003,862920404761,1.930 GHz,75,843951279976,10685001593,447108.38 msec,6.003,1768 C,235219882266,1965872766,0.84%,0,167633198632,2027808,2027808,0,4225023733,1899059305,44.948,423311169765,3296533170,0.78%,231985060,97536476,42.04%,161404485,423575689139,19634427,0.00%,27518293,8907749,32.37%,0,181
8,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.36,0.14,0.04,0.47,3.36,1.47,0.01,2.46,1.03,74207044628 ns,855519925429,1.935 GHz,1256385893921,1.47,442168.80 msec,5.959,855930314810,1.936 GHz,63,834188337421,10561572644,442171.48 msec,5.959,1749 C,234881417399,1987237207,0.85%,0,167723852395,2037210,2037210,0,3927417635,1889712947,48.116,423555029581,2856597040,0.67%,216905815,99598423,45.92%,160579933,423475309949,18222095,0.00%,45938512,3375840,7.35%,0,195
9,Python 3.12.0b1,binarytrees.py 21,1.00,0.68,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.50,1.02,74239794333 ns,861073697569,1.933 GHz,1257872638714,1.46,445401.62 msec,5.999,860820766193,1.933 GHz,60,840357023053,10639583319,445404.11 msec,6.000,1863 C,235222488216,2042314852,0.87%,0,167706419349,2027931,2027931,0,4171046285,1900606670,45.567,423733393157,2901887382,0.68%,231179935,95490397,41.31%,164962084,423256703310,18040857,0.00%,33005954,5806493,17.59%,0,200
10,Python 3.12.0b1,binarytrees.py 21,1.00,0.69,0.35,0.14,0.04,0.47,3.34,1.46,0.01,2.42,1.02,74262155228 ns,860714432706,1.926 GHz,1256356298519,1.46,446939.68 msec,6.018,861009178804,1.926 GHz,52,843500051018,10679424470,446942.50 msec,6.018,1824 C,234900660064,1963810463,0.84%,0,167781580162,2027878,2027878,0,4232073110,1899465745,44.883,423780238885,2832804736,0.67%,237501442,96575734,40.66%,163283608,423185845831,17101002,0.00%,27406089,9194127,33.55%,0,44
