test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,Python 3.11.3,binarytrees.py 21,0.99,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,3.58,1.65,47382029907 ns,791306936971,3.107 GHz,1145705644721,1.45,254692.92 msec,5.375,791210564806,3.107 GHz,73,478671208819,6058270264,254693.66 msec,5.375,2125 C,189307513607,1670908596,0.88%,0,192250450781,2028437,2028437,0,3663419084,1847853652,50.441,359284094652,2659344347,0.74%,219492777,114101683,51.98%,124927883,358374119511,13519106,0.00%,29659046,38779592,130.75%,0,153
2,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.59,1.46,0.01,2.51,1.04,66996176008 ns,786855310755,1.967 GHz,1147297692904,1.46,400002.91 msec,5.971,787220839634,1.968 GHz,56,754748945290,9553532640,400005.40 msec,5.971,1218 C,190212298452,1637072862,0.86%,0,192213355626,2028325,2028325,0,3910442008,1881042366,48.103,359888492582,2610367020,0.73%,229025186,104509900,45.63%,149333105,359547817019,11706950,0.00%,16878154,13760420,81.53%,0,207
3,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,2.47,1.02,68487034121 ns,789690664973,1.930 GHz,1146185807545,1.45,409222.26 msec,5.975,789971388096,1.930 GHz,45,772448448639,9774756478,409224.65 msec,5.975,1770 C,190026516788,1640325441,0.86%,0,192201668636,2028481,2028481,0,3925490075,1899352831,48.385,359866493789,2618378674,0.73%,227983951,104361547,45.78%,151044385,359694678239,11781926,0.00%,17716187,10272915,57.99%,0,176
4,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.57,1.45,0.01,2.56,1.02,68592045904 ns,788616922923,1.932 GHz,1147542513202,1.45,408223.20 msec,5.951,788941132094,1.933 GHz,58,769945960424,9748365063,408225.60 msec,5.952,1720 C,190361357394,1636013677,0.86%,0,192073211929,2024310,2024310,0,3983702219,1858963906,46.664,359555212884,2746047756,0.76%,237003994,105082560,44.34%,148760209,360120740112,13189550,0.00%,19233853,15542932,80.81%,0,172
5,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.59,1.45,0.01,2.47,1.02,67970188970 ns,785103453775,1.932 GHz,1142542530291,1.45,406326.50 msec,5.978,784705066287,1.931 GHz,51,766300367302,9702139519,406328.65 msec,5.978,1831 C,188335928839,1598288240,0.85%,0,191924734807,2025296,2025296,0,3872559437,1864438609,48.145,360409466900,2606640044,0.72%,225163959,103005799,45.75%,135877585,360019818704,11281263,0.00%,5388437,5089589,94.45%,0,187
6,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.04,0.47,3.57,1.45,0.01,2.56,1.03,68505946056 ns,792888516912,1.934 GHz,1147814691628,1.45,409877.45 msec,5.983,792815094188,1.934 GHz,47,773367144033,9791490569,409879.97 msec,5.983,1849 C,190163602448,1649848673,0.87%,0,192007016151,2024311,2024311,0,3893668019,1866764170,47.944,360108891763,2718642809,0.75%,223052166,102471243,45.94%,178691786,359622588964,12477471,0.00%,23239347,35475367,152.65%,0,183
7,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.04,0.47,3.59,1.45,0.01,2.53,1.02,68570066736 ns,790082536879,1.925 GHz,1145169407496,1.45,410325.37 msec,5.984,789893112967,1.925 GHz,57,773774075133,9794263926,410327.83 msec,5.984,1721 C,189510471103,1644296276,0.87%,0,191865793910,2028486,2028486,0,3988676082,1843502640,46.218,359699821561,2698289041,0.75%,233730459,100327230,42.92%,148117151,359720844175,10804172,0.00%,15283387,9732303,63.68%,0,211
8,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.04,0.47,3.59,1.45,0.01,2.54,1.02,68413323875 ns,790569832909,1.931 GHz,1147701897530,1.45,409435.27 msec,5.985,790462588485,1.931 GHz,52,772650995807,9782390523,409437.79 msec,5.985,1795 C,190058819755,1635000759,0.86%,0,191991163477,2028502,2028502,0,3971618603,1879734110,47.329,359961935826,2677452959,0.74%,226303256,98198793,43.39%,143026986,359444081605,11764975,0.00%,9617286,12021332,125.00%,0,188
9,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.60,1.46,0.01,2.50,1.02,68194044791 ns,786942789836,1.932 GHz,1146777248658,1.46,407252.98 msec,5.972,787169341039,1.933 GHz,91,768759951910,9730571135,407255.26 msec,5.972,1747 C,190305157275,1638661151,0.86%,0,191914743863,2028448,2028448,0,3873904008,1862877467,48.088,359709248354,2635817833,0.73%,220725232,102331683,46.36%,163845862,359884399635,11803474,0.00%,21887398,11577932,52.90%,0,184
10,Python 3.11.3,binarytrees.py 21,1.00,0.69,0.37,0.13,0.03,0.47,3.58,1.46,0.01,2.49,1.03,67590842102 ns,786434341395,1.938 GHz,1145097681379,1.46,405842.24 msec,6.004,786532099154,1.938 GHz,51,765903071590,9694794331,405844.77 msec,6.004,1826 C,189465287567,1640486629,0.87%,0,192059337351,2028364,2028364,0,4020219409,1874979569,46.639,360001570598,2629201957,0.73%,236775226,104128141,43.98%,155165369,359964660769,11411513,0.00%,32304475,17962813,55.60%,0,207
