test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.11.3,binarytrees.py 21,62.108895,1223,1693185456.190345,-,-,1605,73.29,2190,1896,1.44,108556,0,128,1625,1866,881,1125,3,2544,5,2964,0.00,0.03,0.05,0.03,0.09,0.00,1.33,0.00,24.94,5.34,0.02,0.08,21.27,71,72,99.20,300,300,312.93,99.68,0.74,0.74,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,969.86,831.70,0.33,39.01,0.00,0.00
2,Python 3.11.3,binarytrees.py 21,68.015828,1188,1693185524.237680,-,-,1458,75.05,1943,1896,1.45,115627,0,67,1774,1676,1129,1386,3,2868,22,3525,0.00,0.03,0.05,0.04,0.10,0.00,1.43,0.00,23.11,4.98,0.03,0.08,19.85,71,72,99.10,300,300,318.81,99.78,0.84,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,812.55,661.61,0.37,40.75,0.00,0.00
3,Python 3.11.3,binarytrees.py 21,68.998104,1199,1693185593.266412,-,-,1453,75.29,1930,1896,1.43,116599,0,33,1556,1533,1004,1275,0,2852,12,3724,0.00,0.02,0.04,0.03,0.08,0.00,1.33,0.00,23.02,4.84,0.03,0.07,19.77,78,78,99.19,300,300,319.25,99.78,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,824.32,671.05,0.34,40.60,0.00,0.00
4,Python 3.11.3,binarytrees.py 21,68.536824,1222,1693185661.838364,-,-,1452,74.50,1949,1896,1.44,114404,0,36,3838,1670,298,548,1,2600,13,3540,0.00,0.05,0.04,0.01,0.06,0.00,1.37,0.00,23.79,5.08,0.01,0.07,20.35,78,78,99.24,300,300,317.07,99.78,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,818.52,665.87,0.33,40.62,0.00,0.00
5,Python 3.11.3,binarytrees.py 21,71.500284,1201,1693185733.384781,-,-,1492,76.35,1954,1896,1.44,140187,0,922,22855,12063,5167,8803,41,7053,33,5067,0.00,0.38,0.27,0.19,0.58,0.00,2.95,0.01,19.09,7.23,0.15,0.30,15.97,74,75,99.29,300,300,331.19,99.77,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,853.46,689.70,0.32,47.80,0.00,0.00
6,Python 3.11.3,binarytrees.py 21,68.624119,1144,1693185802.064727,-,-,1453,74.83,1941,1896,1.44,115823,0,54,2703,1587,915,1043,1,2852,21,3742,0.00,0.03,0.05,0.03,0.09,0.00,1.48,0.02,23.30,5.09,0.02,0.08,19.99,74,76,99.29,300,300,318.42,99.78,0.64,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820.32,667.17,0.32,40.59,0.00,0.00
7,Python 3.11.3,binarytrees.py 21,67.795635,1225,1693185869.896482,-,-,1462,74.83,1954,1896,1.45,114054,0,16,3426,1752,262,558,3,2859,19,3576,0.00,0.04,0.02,0.02,0.06,0.00,1.54,0.01,23.31,4.92,0.02,0.07,20.16,74,74,99.29,300,300,317.87,99.78,0.67,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809.67,658.38,0.31,40.24,0.00,0.00
8,Python 3.11.3,binarytrees.py 21,67.940605,1232,1693185937.873233,-,-,1463,74.60,1961,1896,1.45,116266,0,123,3445,1829,302,565,6,2839,11,3309,0.00,0.05,0.04,0.01,0.06,0.00,1.42,0.01,23.63,4.96,0.01,0.07,20.36,73,73,99.30,300,300,317.00,99.78,0.66,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811.69,659.58,0.31,40.79,0.00,0.00
9,Python 3.11.3,binarytrees.py 21,68.002373,1217,1693186005.906941,-,-,1459,74.81,1950,1896,1.45,114416,0,36,1431,1779,1155,1523,3,2976,15,3273,0.00,0.04,0.04,0.04,0.11,0.00,1.45,0.00,23.33,5.00,0.03,0.10,20.06,74,74,99.27,300,300,317.88,99.78,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,812.13,660.76,0.32,40.26,0.00,0.00
10,Python 3.11.3,binarytrees.py 21,67.341339,1213,1693186073.290342,-,-,1472,75.08,1960,1896,1.45,113438,0,116,2551,1964,632,784,2,2656,19,3393,0.00,0.04,0.04,0.02,0.07,0.00,1.35,0.01,23.21,4.91,0.02,0.07,19.92,71,72,99.29,300,300,318.77,99.78,0.65,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,804.25,654.10,0.30,40.10,0.00,0.00
