test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.12.0b1,binarytrees_compatible_all.py 21,141.219982,1257,1693174273.182726,-,-,445,12.63,3522,1896,2.46,62898,0,205,1935,2672,1408,2520,28,9251,301,21426,0.00,0.03,0.03,0.02,0.11,0.00,2.26,0.12,84.76,12.86,0.02,0.15,74.34,79,79,99.63,300,300,100.79,99.75,0.27,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1858.35,1558.21,0.23,53.18,0.00,0.00
2,Python 3.12.0b1,binarytrees_compatible_all.py 21,145.320207,1197,1693174418.573579,-,-,428,12.64,3387,1896,2.48,60768,0,292,4067,2612,651,1842,25,8972,110,20940,0.00,0.03,0.03,0.01,0.09,0.00,2.10,0.03,85.04,12.95,0.01,0.16,74.24,79,81,99.64,300,300,101.19,99.79,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1735.96,1425.70,0.20,54.37,0.00,0.00
3,Python 3.12.0b1,binarytrees_compatible_all.py 21,144.897721,1266,1693174563.508949,-,-,429,12.65,3393,1896,2.48,62787,0,642,4771,2619,717,1703,39,9742,127,22185,0.00,0.04,0.03,0.01,0.09,0.00,2.35,0.03,84.76,12.96,0.01,0.16,74.22,77,77,99.60,300,300,101.23,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1731.17,1421.88,0.23,54.18,0.00,0.00
4,Python 3.12.0b1,binarytrees_compatible_all.py 21,144.808365,1237,1693174708.355168,-,-,429,12.65,3388,1896,2.48,62143,0,316,5235,2316,716,1677,35,9924,97,20685,0.00,0.05,0.03,0.01,0.08,0.00,2.29,0.03,84.83,13.00,0.02,0.14,74.20,80,80,99.62,300,300,101.25,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1729.79,1421.34,0.22,54.22,0.00,0.00
5,Python 3.12.0b1,binarytrees_compatible_all.py 21,145.009892,1130,1693174853.426166,-,-,429,12.64,3391,1896,2.48,60594,0,648,4897,2743,722,1518,33,8935,100,20526,0.00,0.07,0.03,0.01,0.08,0.00,2.12,0.02,85.01,13.01,0.01,0.13,74.20,77,77,99.63,300,300,101.21,99.79,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1732.36,1423.56,0.21,54.36,0.00,0.00
6,Python 3.12.0b1,binarytrees_compatible_all.py 21,149.180633,1231,1693175002.643445,-,-,465,14.47,3211,1896,2.37,88246,0,1805,33030,19196,6566,11623,84,15258,111,22388,0.00,0.28,0.19,0.10,0.41,0.00,3.29,0.03,81.20,14.54,0.06,0.29,70.63,78,78,99.69,300,300,113.40,99.78,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1782.19,1460.23,0.22,60.83,0.00,0.00
7,Python 3.12.0b1,binarytrees_compatible_all.py 21,146.124584,1245,1693175148.808460,-,-,429,12.71,3375,1896,2.46,66250,0,2175,7085,3058,784,2287,23,10510,65,19993,0.00,0.12,0.05,0.01,0.12,0.00,2.49,0.02,84.46,13.14,0.02,0.15,73.98,79,80,99.63,300,300,101.59,99.79,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.63,1434.04,0.21,54.81,0.00,0.00
8,Python 3.12.0b1,binarytrees_compatible_all.py 21,145.503630,1232,1693175294.372870,-,-,428,12.63,3390,1896,2.48,62746,0,168,4148,2424,724,1996,24,9786,52,21309,0.00,0.04,0.03,0.01,0.10,0.00,2.32,0.02,84.83,12.86,0.02,0.17,74.33,79,79,99.60,300,300,100.85,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1738.27,1427.61,0.22,54.51,0.00,0.00
9,Python 3.12.0b1,binarytrees_compatible_all.py 21,146.043119,1215,1693175440.449874,-,-,428,12.63,3385,1896,2.47,63098,0,260,2644,2795,1691,2782,17,9099,73,21281,0.00,0.04,0.05,0.02,0.12,0.00,2.17,0.03,84.92,12.91,0.03,0.16,74.27,79,79,99.60,300,300,100.87,99.79,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1744.88,1433.06,0.21,54.47,0.00,0.00
10,Python 3.12.0b1,binarytrees_compatible_all.py 21,145.079280,1241,1693175585.566638,-,-,428,12.65,3381,1896,2.49,61733,0,339,2084,2705,1560,2556,23,9875,107,20499,0.00,0.04,0.04,0.02,0.11,0.00,2.26,0.04,84.81,13.00,0.02,0.15,74.19,79,80,99.63,300,300,101.23,99.79,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1733.27,1423.90,0.21,54.40,0.00,0.00
