test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 2.7.18,binarytrees_compatible_all.py 21,171.055509,1284,1694598575.859136,-,-,469,12.60,3722,1896,2.57,246283,0,93,4370,2501,2214,6020,13,29881,18562,137369,0.00,0.02,0.03,0.02,0.31,0.00,4.52,5.49,76.91,13.51,0.02,0.53,73.35,73,75,99.61,450,300,100.95,99.09,0.22,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2752.08,2312.80,0.28,124.80,0.00,0.00
2,Python 2.7.18,binarytrees_compatible_all.py 21,190.539968,1184,1694598766.435194,-,-,418,12.62,3314,1896,2.59,90776,0,42,1023,2303,1658,2957,1,13083,144,37005,0.00,0.01,0.02,0.02,0.09,0.00,2.37,0.05,84.79,12.85,0.02,0.14,74.38,78,78,99.35,433,433,100.83,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2276.64,1789.85,0.24,136.18,0.00,0.00
3,Python 2.7.18,binarytrees_compatible_all.py 21,193.462027,1306,1694598959.964112,-,-,446,14.00,3187,1896,2.50,112993,0,1628,27546,13918,5774,10981,72,18305,360,42070,0.00,0.18,0.13,0.07,0.30,0.00,2.93,0.13,82.23,14.09,0.05,0.28,71.57,77,78,99.36,450,300,110.38,99.79,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2311.46,1814.68,0.23,142.51,0.00,0.00
4,Python 2.7.18,binarytrees_compatible_all.py 21,191.527211,1278,1694599151.525901,-,-,419,12.64,3316,1896,2.57,86817,0,53,3809,2228,792,2222,4,12098,193,35887,0.00,0.03,0.02,0.01,0.09,0.00,2.07,0.06,85.06,12.94,0.01,0.13,74.28,75,76,99.34,450,300,101.20,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2288.31,1799.32,0.23,136.90,0.00,0.00
5,Python 2.7.18,binarytrees_compatible_all.py 21,190.846099,1281,1694599342.435726,-,-,418,12.65,3305,1896,2.58,89853,0,814,1326,2340,1462,3406,4,12309,231,38408,0.00,0.02,0.03,0.02,0.11,0.00,2.12,0.11,84.91,12.96,0.02,0.14,74.23,78,79,99.35,450,300,101.28,99.79,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2280.31,1794.36,0.22,136.51,0.00,0.00
6,Python 2.7.18,binarytrees_compatible_all.py 21,190.447709,1286,1694599532.917870,-,-,418,12.64,3305,1896,2.59,88871,0,93,3825,2327,645,2132,11,11794,260,37933,0.00,0.02,0.02,0.01,0.08,0.00,2.07,0.09,85.05,12.92,0.01,0.13,74.30,78,78,99.35,450,450,101.18,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2275.42,1791.18,0.23,136.34,0.00,0.00
7,Python 2.7.18,binarytrees_compatible_all.py 21,193.096431,1254,1694599726.071816,-,-,419,12.65,3312,1896,2.55,87888,0,39,1036,2166,1585,2941,1,11873,354,41307,0.00,0.01,0.02,0.02,0.09,0.00,2.14,0.14,84.90,12.86,0.01,0.09,74.38,75,76,99.34,450,300,100.97,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2307.10,1816.37,0.23,138.11,0.00,0.00
8,Python 2.7.18,binarytrees_compatible_all.py 21,190.444261,1218,1694599916.550556,-,-,419,12.64,3312,1896,2.58,87039,0,34,3425,2250,754,2240,5,11448,257,38305,0.00,0.03,0.02,0.01,0.09,0.00,2.00,0.12,85.07,12.98,0.01,0.14,74.23,74,76,99.34,450,300,101.30,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2275.38,1792.43,0.24,136.35,0.00,0.00
9,Python 2.7.18,binarytrees_compatible_all.py 21,192.232314,2118,1694600108.849060,-,-,420,12.64,3322,1896,2.55,87077,0,58,5298,2705,790,2030,6,11534,233,35354,0.00,0.08,0.02,0.01,0.08,0.00,2.03,0.10,85.02,13.04,0.01,0.13,74.17,75,75,99.42,450,300,101.25,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2296.73,1807.66,0.23,137.35,0.00,0.00
10,Python 2.7.18,binarytrees_compatible_all.py 21,190.303177,1239,1694600299.185978,-,-,419,12.64,3313,1896,2.58,87719,0,58,4396,2379,706,2009,7,12513,385,39802,0.00,0.03,0.02,0.01,0.08,0.00,2.19,0.17,84.82,13.00,0.01,0.14,74.21,75,76,99.33,450,300,101.28,99.79,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2273.69,1788.81,0.24,136.37,0.00,0.00
