test,release_date,path,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC_perf,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed_sec,cycles,freq_cycles_GHz,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete,TotalSlots_Giga,FetchBubbles_Giga,SlotsRetired_Giga,SlotsIssued+RecoveryBubbles_Giga,SlotsBackend_Giga
8,2015-06-26,nbody_50000000_compatible,g++-4.9,nbody_2.c 50000000,1.0,0.44,0.63,0.13,0.04,0.19,6.45,2.26,0.0,0.0,1.92,86.493362804,313869952124,3.629,708189331946,2.26,86487.03,1.0,313863052291,3.629,11,163749833088,2072884669,86487.11,1.0,19.0,87207869506,250421334,0.29%,0,169813990251,136,136,0,4960029,307323,6.196,259490581646,3507418,0.00%,324130,14518,4.48%,10813423,259400578847,46961,0.00%,3663857,88463,2.41%,0,0,14.516,1.88708,9.14508,0.58064,2.75804
9,2015-06-26,nbody_50000000_compatible,g++-4.9,nbody_2.c 50000000,1.0,0.44,0.64,0.13,0.04,0.19,6.47,2.27,0.0,0.0,1.87,88.482477293,312643528309,3.534,708161934894,2.26,88475.65,1.0,312640923815,3.534,5,167560132062,2121105122,88475.75,1.0,20.0,87213731087,250324746,0.29%,0,169795039395,140,140,0,3723406,295795,7.944,259513617548,3436039,0.00%,199914,16086,8.05%,9464355,259433885211,43496,0.00%,3618826,94050,2.60%,0,0,14.136,1.83768,9.047039999999999,0.5654399999999999,2.68584
10,2015-06-26,nbody_50000000_compatible,g++-4.9,nbody_2.c 50000000,1.0,0.44,0.63,0.13,0.04,0.19,6.45,2.26,0.0,0.0,1.88,87.900011261,313699577692,3.569,708110287565,2.26,87892.94,1.0,313684372309,3.569,4,166428216603,2106878490,87893.03,1.0,8.0,87205192822,250261565,0.29%,0,169785312553,137,137,0,4666946,363747,7.794,259484736820,3736206,0.00%,284959,16651,5.84%,9781893,259544076499,50204,0.00%,3508083,92402,2.63%,0,0,14.276,1.85588,8.99388,0.57104,2.71244
1,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.66,0.11,0.04,0.2,6.63,2.34,0.0,0.0,2.16,74.151217484,301708694812,4.069,705249175582,2.34,74145.44,1.0,301680342567,4.069,8,139885944700,1770717145,74145.49,1.0,3.0,91263685682,253850739,0.28%,0,169810766352,139,139,0,3262729,319501,9.792,258816211225,3066781,0.00%,219746,15538,7.07%,8024791,258825778153,473940,0.00%,3290977,75944,2.31%,0,0,16.276,1.79036,10.74216,0.65104,3.2552000000000003
2,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,0.99,0.43,0.66,0.11,0.04,0.2,6.63,2.34,0.0,0.0,2.13,75.409056756,301885659249,4.004,705285522463,2.34,75401.97,1.0,301878477658,4.004,0,141425201506,1790268439,75402.07,1.0,2.0,91256978516,253932343,0.28%,0,169840198521,140,140,0,4391490,292250,6.655,258949284583,3551622,0.00%,279517,14658,5.24%,9054802,258867517837,469418,0.00%,3851043,120509,3.13%,0,0,16.016,1.7617599999999998,10.570559999999999,0.64064,3.2032
3,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.65,0.12,0.04,0.19,6.55,2.32,0.0,0.0,1.88,85.672469924,304459075294,3.554,704976119935,2.31,85665.31,1.0,304463527286,3.554,9,162183425770,2053067290,85665.41,1.0,17.0,91258806131,253681432,0.28%,0,169826411800,139,139,0,3784849,333241,8.805,258895322943,3693369,0.00%,239039,15877,6.64%,9039735,258860898880,446039,0.00%,4030592,87423,2.17%,0,0,14.216,1.7059199999999999,9.2404,0.56864,2.70104
4,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.56,2.32,0.0,0.0,1.85,86.734494458,304306024730,3.509,705136705094,2.32,86727.2,1.0,304284500878,3.509,3,164251087672,2079239825,86727.28,1.0,20.0,91256387799,257984223,0.28%,0,169766685031,138,138,0,3331654,347166,10.42,258844733216,3515579,0.00%,177067,15650,8.84%,9492084,258878368948,437556,0.00%,2971662,79428,2.67%,0,0,14.036,1.54396,9.1234,0.56144,2.66684
5,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.2,6.62,2.33,0.0,0.0,1.89,84.305228609,302244852725,3.585,705322811626,2.33,84299.1,1.0,302238019164,3.585,4,159636102710,2020840019,84299.18,1.0,17.0,91279414553,253369490,0.28%,0,169748004071,139,139,0,5002580,354609,7.089,259091939040,3575804,0.00%,298291,16582,5.56%,10189255,258848725135,473773,0.00%,3011909,82645,2.74%,0,0,14.34,1.5774,9.321,0.5736,2.8680000000000003
6,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.66,0.11,0.04,0.2,6.62,2.34,0.0,0.0,1.93,82.794050939,301784700361,3.645,705056014010,2.34,82786.03,1.0,301775949181,3.645,21,156473211486,1980823154,82786.12,1.0,2.0,91262246692,254463098,0.28%,0,169774895716,137,137,0,7608202,722413,9.495,258890529039,4069441,0.00%,518807,31676,6.11%,11581989,259068786044,485001,0.00%,3241636,102988,3.18%,0,0,14.58,1.6038000000000001,9.6228,0.5832,2.9160000000000004
7,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.66,0.11,0.04,0.2,6.63,2.34,0.0,0.0,1.89,84.451893892,301810361370,3.574,705189991889,2.34,84441.3,1.0,301771455760,3.574,12,159721756711,2021940320,84441.42,1.0,15.0,91252586644,256644941,0.28%,0,169780815842,138,138,0,7628574,555747,7.285,258844924094,4594329,0.00%,466891,26189,5.61%,11657132,258873225594,348929,0.00%,3105542,135023,4.35%,0,0,14.296,1.57256,9.43536,0.57184,2.8592
8,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.66,0.11,0.04,0.2,6.63,2.34,0.0,0.0,1.88,84.556741063,301592666083,3.567,705177828745,2.34,84549.64,1.0,301592806566,3.567,2,160105863844,2026746493,84549.73,1.0,8.0,91273029094,253119567,0.28%,0,169796874279,137,137,0,3370085,314147,9.322,258921042449,3152343,0.00%,215823,12134,5.62%,8944133,258901096389,459775,0.00%,2987162,85553,2.86%,0,0,14.268,1.56948,9.41688,0.57072,2.8536
9,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.2,6.62,2.34,0.0,0.0,1.88,84.666375351,301935976981,3.567,705131497598,2.34,84656.51,1.0,301905469811,3.566,16,160171306307,2027605871,84656.62,1.0,15.0,91254914646,255448404,0.28%,0,169751316429,139,139,0,7661816,554766,7.241,258809891085,4471884,0.00%,517991,35027,6.76%,12405383,258913137173,419195,0.00%,3078547,127728,4.15%,0,0,14.268,1.56948,9.2742,0.57072,2.8536
10,2017-10-10,nbody_50000000_compatible,g++-5,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.05,0.2,6.62,2.32,0.0,0.0,1.94,82.76587269,303750289644,3.67,705224972868,2.32,82759.48,1.0,303748222503,3.67,3,156674619631,1983260704,82759.55,1.0,17.0,91238096031,287038902,0.31%,0,169842994206,138,138,0,4817882,424314,8.807,258880721487,3578795,0.00%,307898,20520,6.66%,9587803,258792995080,483113,0.00%,2995768,88542,2.96%,0,0,14.68,1.6148,9.542,0.734,2.936
1,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,0.99,0.43,0.65,0.11,0.04,0.19,6.62,2.33,0.0,0.0,2.11,75.701670134,300134685195,3.965,700160710826,2.33,75691.39,1.0,300086362465,3.965,40,142156490236,1799591814,75691.51,1.0,2.0,90365694857,252411158,0.28%,0,167131960483,136,136,0,7360323,547055,7.432,256879833937,4366905,0.00%,496237,24424,4.92%,10893603,256821203878,5711918,0.00%,7942049,141413,1.78%,0,0,15.86,1.7446,10.309,0.6344,3.0134
2,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.62,2.33,0.0,0.0,2.15,74.079544521,300960852523,4.063,700769933524,2.33,74074.32,1.0,300996676570,4.063,11,139857504105,1770500372,74074.36,1.0,2.0,90430014007,252311180,0.28%,0,167161318341,136,136,0,4871819,317349,6.514,256879629434,3337024,0.00%,372950,17628,4.73%,8515900,256535283936,5699444,0.00%,7457691,79207,1.06%,0,0,16.252,1.78772,10.5638,0.65008,3.0878799999999997
3,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,0.99,0.43,0.65,0.11,0.04,0.2,6.61,2.33,0.0,0.0,2.0,80.180010701,301102337939,3.756,700194385033,2.33,80170.59,1.0,301061486308,3.755,56,150765377649,1908476019,80170.69,1.0,13.0,90396667247,252386120,0.28%,0,167146404813,137,137,0,8560040,666570,7.787,256844785930,4660239,0.00%,567571,24978,4.40%,11321917,256777737759,5566282,0.00%,8788696,139585,1.59%,0,0,15.024,1.6526399999999999,9.7656,0.6009599999999999,3.0048
4,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.57,2.29,0.01,0.0,1.85,87.20683714,305872148978,3.508,700084796023,2.29,87200.39,1.0,305856702107,3.508,4,165142439734,2090534193,87200.48,1.0,19.0,90354741809,252359763,0.28%,0,167146338823,137,137,0,5711249,335605,5.876,256958059859,4049714,0.00%,381437,12203,3.20%,11831964,256723768157,5348301,0.00%,6871097,95901,1.40%,0,0,14.032,1.54352,8.98048,0.56128,2.94672
5,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.12,0.04,0.2,6.58,2.32,0.0,0.0,1.86,85.653487303,302070336379,3.527,700267011971,2.32,85647.39,1.0,302099177614,3.527,14,162202453617,2053312292,85647.46,1.0,19.0,90401309109,252751501,0.28%,0,167167747150,136,136,0,4529176,335578,7.409,256940268687,3731630,0.00%,346283,27612,7.97%,9423759,256833251735,5396540,0.00%,7817925,88601,1.13%,0,0,14.108,1.69296,9.170200000000001,0.56432,2.8216
6,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.62,2.34,0.0,0.0,1.98,79.812036826,299727676740,3.756,700092684212,2.34,79806.05,1.0,299760275928,3.756,7,150981457679,1911201496,79806.15,1.0,18.0,90370666965,252428836,0.28%,0,167104159965,139,139,0,3155839,431376,13.669,256853491721,3084342,0.00%,226052,15251,6.75%,8214900,256814813310,5721407,0.00%,7237314,70533,0.97%,0,0,15.024,1.6526399999999999,9.7656,0.6009599999999999,2.8545599999999998
7,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.62,2.33,0.0,0.0,1.85,85.627043139,299967390491,3.503,700183237863,2.33,85620.38,1.0,299982995013,3.504,4,162152034746,2052676585,85620.47,1.0,19.0,90380977476,251825742,0.28%,0,167112393729,137,137,0,3146788,322238,10.24,256813276057,3586453,0.00%,217983,20390,9.35%,9417818,256782933666,5705145,0.00%,7170314,80941,1.13%,0,0,14.012,1.54132,9.107800000000001,0.56048,2.66228
8,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.12,0.04,0.19,6.54,2.31,0.0,0.0,1.92,83.36232226,303222279696,3.638,699972205721,2.31,83355.52,1.0,303238495746,3.638,11,157832804713,1997981041,83355.6,1.0,18.0,90368505474,250354809,0.28%,0,167091222807,137,137,0,3542397,332531,9.387,256842235567,3602955,0.00%,222763,13319,5.98%,8617763,256839534252,5699949,0.00%,7196211,83904,1.17%,0,0,14.552,1.7462399999999998,9.4588,0.58208,2.76488
9,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.61,2.33,0.0,0.0,1.88,84.337068741,300008932732,3.558,700103647480,2.33,84329.94,1.0,300015354695,3.558,2,159681603709,2021419384,84330.05,1.0,20.0,90364168867,252384803,0.28%,0,167175066109,140,140,0,3891707,333121,8.56,256914969467,3549042,0.00%,296658,20339,6.86%,10098180,256771830300,5700668,0.00%,7176936,83864,1.17%,0,0,14.232,1.56552,9.2508,0.56928,2.70408
10,2018-10-26,nbody_50000000_compatible,g++-6,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.19,6.62,2.33,0.0,0.0,1.89,83.811939776,300265835808,3.583,700172422234,2.33,83805.69,1.0,300244789614,3.583,5,158700529638,2008995904,83805.78,1.0,17.0,90369559246,252050689,0.28%,0,167037247790,140,140,0,4611229,412370,8.943,256811797519,3406681,0.00%,294293,19116,6.50%,9327945,256843416347,5700157,0.00%,7218639,93301,1.29%,0,0,14.332,1.5765200000000001,9.315800000000001,0.57328,2.7230800000000004
1,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,0.99,0.44,0.64,0.12,0.05,0.2,6.55,2.27,0.0,0.0,2.11,77.622575296,308519769202,3.975,699847627407,2.27,77612.45,1.0,308448076934,3.974,21,145803877065,1845598907,77612.53,1.0,2.0,90379450493,251914974,0.28%,0,169648846500,137,137,0,7854001,540100,6.877,259325003742,4420046,0.00%,505118,27578,5.46%,11173836,259256104592,13407,0.00%,1187997,186663,15.71%,0,0,15.9,1.908,10.176,0.795,3.18
2,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,0.99,0.44,0.64,0.11,0.05,0.2,6.63,2.3,0.0,0.0,2.14,75.675028109,304742075089,4.027,699840432785,2.3,75669.09,1.0,304644628933,4.026,11,142209847812,1800336874,75669.19,1.0,1.0,90346098164,253683238,0.28%,0,169606499960,136,136,0,3804271,293929,7.726,259392919691,3345250,0.00%,265900,15320,5.76%,8442109,259307226493,8583,0.00%,1113540,110620,9.93%,0,0,16.108,1.7718800000000001,10.30912,0.8054000000000001,3.2216000000000005
3,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,0.99,0.44,0.64,0.11,0.05,0.2,6.62,2.3,0.0,0.0,1.98,81.945499884,304900924455,3.721,699680214881,2.3,81936.68,1.0,304902731408,3.721,66,154267959619,1952913397,81936.79,1.0,14.0,90384576018,255228602,0.28%,0,169616872109,139,139,0,7101483,430257,6.059,259406757116,4431306,0.00%,528840,26886,5.08%,11300378,259216440637,16798,0.00%,1121291,181398,16.18%,0,0,14.884,1.63724,9.52576,0.7442000000000001,2.9768000000000003
4,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.05,0.2,6.62,2.3,0.0,0.0,1.85,87.06829494,304736531180,3.5,699334239234,2.29,87055.69,1.0,304729418117,3.5,8,164870189515,2087078807,87055.83,1.0,13.0,90340838415,255700003,0.28%,0,169612303117,138,138,0,7551076,598403,7.925,259357033700,4452567,0.00%,512965,30425,5.93%,12084295,259344783097,9123,0.00%,569876,170763,29.96%,0,0,14.0,1.54,8.96,0.7000000000000001,2.8000000000000003
5,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.05,0.2,6.62,2.29,0.0,0.0,1.85,87.041623437,305232863508,3.507,699785515637,2.29,87035.72,1.0,305225474477,3.507,6,164834069458,2086624875,87035.78,1.0,19.0,90397667580,255459464,0.28%,0,169679913822,138,138,0,4563886,425464,9.322,259629029248,3622526,0.00%,310705,20853,6.71%,9709041,259276890360,6610,0.00%,486760,125050,25.69%,0,0,14.028,1.54308,8.977920000000001,0.7014,2.8056
6,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.12,0.05,0.2,6.54,2.27,0.0,0.0,1.92,85.061316692,308566592511,3.628,699477980355,2.27,85055.41,1.0,308556200656,3.628,3,161052793167,2038715630,85055.48,1.0,18.0,90365260336,256133935,0.28%,0,169569782832,136,136,0,3103626,330440,10.647,259270301894,3239937,0.00%,218448,16297,7.46%,8592358,259299305919,5882,0.00%,358462,104307,29.10%,0,0,14.512,1.74144,9.28768,0.7256,2.9024
7,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.12,0.05,0.2,6.55,2.27,0.0,0.0,1.9,85.57344612,308061721888,3.6,699432337018,2.27,85566.62,1.0,308018466315,3.6,3,161998882378,2050734122,85566.7,1.0,20.0,90326339813,251842788,0.28%,0,169529467117,137,137,0,2778240,381799,13.742,259290576686,3534991,0.00%,178966,19013,10.62%,8442952,259358735760,8185,0.00%,625672,99408,15.89%,0,0,14.4,1.728,9.216000000000001,0.7200000000000001,2.8800000000000003
8,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.05,0.2,6.6,2.29,0.0,0.0,1.87,86.482999638,305656582039,3.535,699449597029,2.29,86477.44,1.0,305664636519,3.535,4,163765367973,2073103425,86477.5,1.0,19.0,90380491374,254789848,0.28%,0,169562259321,140,140,0,5222777,373613,7.154,259470643817,3641540,0.00%,316176,15804,5.00%,10782737,259235475836,9274,0.00%,666139,106435,15.98%,0,0,14.14,1.5554000000000001,9.0496,0.7070000000000001,2.8280000000000003
9,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.05,0.2,6.62,2.29,0.0,0.0,1.96,82.242664059,305119368090,3.71,699213106133,2.29,82235.91,1.0,305094069375,3.71,2,155653759680,1970458426,82236.01,1.0,18.0,90361529377,253491248,0.28%,0,169609528723,137,137,0,3147022,287374,9.132,259340852760,3421387,0.00%,206488,12986,6.29%,8771630,259354394233,6473,0.00%,725277,104655,14.43%,0,0,14.84,1.6324,9.4976,0.742,2.968
10,2019-11-14,nbody_50000000_compatible,g++-7,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.05,0.2,6.63,2.3,0.0,0.0,1.85,86.937994484,304542627724,3.503,699546349881,2.3,86931.69,1.0,304531840507,3.503,4,164636404083,2084125757,86931.77,1.0,19.0,90365726314,255326041,0.28%,0,169603867132,136,136,0,3553382,298793,8.409,259384872107,3388277,0.00%,245100,14897,6.08%,9171109,259260041417,5309,0.00%,437873,103238,23.58%,0,0,14.012,1.54132,8.96768,0.7006000000000001,2.8024000000000004
1,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.63,0.11,0.04,0.21,6.55,2.26,0.0,0.0,2.16,75.375346108,307281786329,4.077,694916488973,2.26,75369.46,1.0,307281107537,4.077,6,142436459898,1803060466,75369.56,1.0,3.0,90061245286,252036000,0.28%,0,169197283941,136,136,0,3862432,280423,7.26,258279589700,3030505,0.00%,225133,10204,4.53%,7931114,258184622847,118320,0.00%,9327402,87683,0.94%,0,0,16.308,1.79388,10.27404,0.65232,3.42468
2,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,0.99,0.44,0.64,0.11,0.04,0.21,6.59,2.28,0.0,0.0,2.15,75.425526267,305397410718,4.049,695581660028,2.28,75419.95,1.0,305422155438,4.05,9,142112039854,1799261774,75420.01,1.0,8.0,90127655939,252149402,0.28%,0,169280086945,139,139,0,5069545,346888,6.843,258275444766,3658104,0.00%,406281,31021,7.64%,9636769,257980889988,117690,0.00%,9518407,103828,1.09%,0,0,16.196,1.7815600000000003,10.365440000000001,0.6478400000000001,3.4011600000000004
3,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.45,0.63,0.12,0.04,0.21,6.51,2.24,0.0,0.0,1.94,84.689716261,310087127617,3.662,695099367101,2.24,84679.38,1.0,310117049247,3.662,32,160007234616,2025353857,84679.5,1.0,15.0,90081911913,252521968,0.28%,0,169211015155,136,136,0,8248483,548503,6.65,258227596179,4582688,0.00%,510873,25031,4.90%,10873049,258213670549,90362,0.00%,9301418,145819,1.57%,0,0,14.648,1.75776,9.22824,0.58592,3.0760799999999997
4,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.58,2.28,0.0,0.0,1.85,86.834905052,304785146695,3.51,694918410297,2.28,86828.45,1.0,304776669223,3.51,7,164433679069,2081561868,86828.53,1.0,19.0,90061625763,251783946,0.28%,0,169202150870,137,137,0,5465279,280320,5.129,258262662982,3814543,0.00%,375210,8838,2.36%,9179836,258272900100,102984,0.00%,9074196,98417,1.08%,0,0,14.04,1.5444,8.9856,0.5616,2.9484
5,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.12,0.04,0.21,6.59,2.27,0.01,0.0,1.86,86.801672503,306410662452,3.53,695307402286,2.27,86795.86,1.0,306414598886,3.53,3,164374400522,2080799528,86795.93,1.0,19.0,90045339679,251899652,0.28%,0,169219518340,140,140,0,6566576,327985,4.995,258285925642,4103813,0.00%,440328,13485,3.06%,9519255,258081103603,104706,0.00%,9044987,100791,1.11%,0,0,14.12,1.6944,9.0368,0.5648,2.9652
6,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.6,2.27,0.01,0.0,1.96,82.546476614,305806846914,3.705,695048352270,2.27,82540.45,1.0,305821226951,3.705,1,156262097933,1978074400,82540.52,1.0,17.0,90045610930,251880132,0.28%,0,169126856311,140,140,0,4377117,513065,11.722,258148481219,3562889,0.00%,284044,19487,6.86%,8185034,258183191687,95154,0.00%,9054723,102595,1.13%,0,0,14.82,1.6302,9.4848,0.5928,3.1122
7,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.6,2.28,0.0,0.0,1.86,86.365392357,304332534416,3.524,695082079387,2.28,86359.13,1.0,304322969426,3.524,7,163531640256,2070128417,86359.2,1.0,20.0,90056910458,251903394,0.28%,0,169177371377,137,137,0,3204378,358250,11.18,258198930764,3361819,0.00%,186666,16177,8.67%,8290327,258199538653,97153,0.00%,9049768,92980,1.03%,0,0,14.096,1.55056,9.02144,0.56384,2.96016
8,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.6,2.28,0.0,0.0,1.91,84.177221876,304447153021,3.617,695002292955,2.28,84171.03,1.0,304421889511,3.617,7,159370623469,2017492394,84171.1,1.0,17.0,90053371996,251905774,0.28%,0,169177615382,137,137,0,4129741,262207,6.349,258222074541,3247454,0.00%,289760,11885,4.10%,8421093,258261111705,98409,0.00%,9075372,84067,0.93%,0,0,14.468,1.59148,9.25952,0.57872,3.03828
9,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.11,0.04,0.21,6.59,2.27,0.01,0.0,1.9,84.968900211,306107207320,3.603,695318497662,2.27,84962.8,1.0,306100603088,3.603,1,160880777018,2036580255,84962.87,1.0,17.0,90108794217,252138949,0.28%,0,169144328377,137,137,0,6528672,363044,5.561,258313272218,3793985,0.00%,494633,12395,2.51%,9505060,258040959375,100261,0.00%,8939894,116678,1.31%,0,0,14.412,1.58532,9.22368,0.57648,3.02652
10,2021-05-14,nbody_50000000_compatible,g++-8,nbody_2.c 50000000,1.0,0.44,0.64,0.12,0.04,0.21,6.56,2.26,0.0,0.0,1.88,86.09316836,306686732766,3.563,695347313199,2.27,86087.12,1.0,306696908084,3.563,3,163028481799,2063782028,86087.18,1.0,17.0,90060544595,251715514,0.28%,0,169220131864,139,139,0,4737804,345883,7.3,258417523978,3643833,0.00%,349254,13932,3.99%,8652646,258136217280,130410,0.00%,9038261,97690,1.08%,0,0,14.252,1.71024,9.12128,0.57008,2.9929200000000002
1,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.2,6.42,2.3,0.0,0.0,2.16,82.914474363,337417512209,4.07,776995247994,2.3,82907.67,1.0,337459050106,4.07,19,156503807343,1981033951,82907.76,1.0,2.0,98201005608,252905183,0.26%,0,182504360792,138,138,0,4248050,453005,10.664,273064453766,3599630,0.00%,293625,13979,4.76%,9778821,273080627775,762075,0.00%,6342947,83341,1.31%,0,0,16.28,1.7908000000000002,10.582,0.6512000000000001,3.2560000000000002
2,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,0.99,0.43,0.65,0.1,0.04,0.21,6.46,2.31,0.0,0.0,2.05,87.242788077,336145347633,3.853,777141358086,2.31,87231.35,1.0,336131282683,3.853,41,164237218098,2079160424,87231.52,1.0,2.0,98188618663,252720826,0.26%,0,182493411721,138,138,0,9062843,549119,6.059,273173330256,4750063,0.00%,579346,25603,4.42%,12488486,273080774110,905387,0.00%,4929562,143073,2.90%,0,0,15.412,1.5412000000000001,10.017800000000001,0.61648,3.23652
3,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.11,0.04,0.2,6.47,2.33,0.0,0.0,1.94,90.814544672,333123109103,3.668,776687535201,2.33,90807.59,1.0,333095482486,3.668,20,171429223344,2170105394,90807.67,1.0,19.0,98149427769,252981649,0.26%,0,182470497257,140,140,0,3869672,374980,9.69,273086186239,3791356,0.00%,219133,15740,7.18%,10242386,273093757668,1011225,0.00%,5239203,85782,1.64%,0,0,14.672,1.61392,9.536800000000001,0.5868800000000001,2.9344
4,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.2,6.46,2.32,0.0,0.0,1.85,95.339936407,334310268447,3.507,776787248124,2.32,95332.27,1.0,334288677014,3.507,13,180542799079,2285487179,95332.37,1.0,19.0,98156706197,252438367,0.26%,0,182492775218,136,136,0,5353438,295983,5.529,273063206340,3768594,0.00%,334911,11855,3.54%,12205705,273041228742,922053,0.00%,5773727,107881,1.87%,0,0,14.028,1.4028,9.1182,0.5611200000000001,2.8056
5,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.65,0.1,0.04,0.2,6.43,2.32,0.0,0.0,1.79,98.99835866,335434361720,3.389,776651134082,2.31,98987.93,1.0,335398502389,3.388,6,187414575446,2372478110,98988.05,1.0,15.0,98150338053,253001346,0.26%,0,182421873766,136,136,0,12736728,2830422,22.223,273059671330,5789437,0.00%,939755,271095,28.85%,20013226,273043715892,943990,0.00%,5533188,131625,2.38%,0,0,13.556,1.3556,8.811399999999999,0.5422399999999999,2.7112
6,2022-05-27,nbody_50000000_compatible,g++-9,nbody_2.c 50000000,1.0,0.43,0.66,0.1,0.04,0.2,6.49,2.34,0.0,0.0,1.91,91.838247653,332524174476,3.621,777033134131,2.34,91825.56,1.0,332541234711,3.621,14,173630463303,2197928079,91825.7,1.0,14.0,98189857911,252736141,0.26%,0,182473787137,138,138,0,9125316,756586,8.291,273119777763,4866179,0.00%,556398,36075,6.48%,12802283,273057240300,948340,0.00%,5229858,159013,3.04%,0,0,14.484,1.4484000000000001,9.55944,0.57936,2.8968000000000003
