version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1.8.0_362,binarytrees.java 21,2.9868,2464.5,1690643576.956127,0.00,0.00,2843.50,79.22,3590.60,1896.00,0.79,41637.60,0.00,10.90,527.80,651.40,802.30,1937.60,0.40,1624.50,0.00,0.00,0.00,0.39,0.41,0.81,3.49,0.00,15.30,0.00,0.00,8.98,0.68,2.05,9.08,76.30,77.40,98.35,450.00,300.00,345.72,99.21,1.55,1.54,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.66,87.45,0.06,6.17,0.00,0.00
9.0.4,binarytrees.java 21,2.16935,1980.8,1690643966.683310,0.00,0.00,2420.80,68.33,3543.50,1895.90,1.16,11911.50,0.00,55.60,537.30,592.50,633.80,2135.90,1.00,1720.80,0.00,0.00,0.01,0.45,0.51,0.95,5.45,0.01,23.88,0.00,0.00,12.29,1.01,3.59,14.79,78.40,79.10,97.89,450.00,300.00,312.79,98.86,1.99,1.98,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.35,68.00,0.05,5.63,0.00,0.00
10.0.2,binarytrees.java 21,2.15802,2237.5,1690644354.415421,0.00,0.00,2440.90,68.91,3542.70,1896.00,1.17,11718.20,0.00,39.70,440.90,571.10,659.50,2168.10,0.30,1646.40,0.00,0.00,0.00,0.41,0.54,0.96,5.62,0.00,23.08,0.00,0.00,11.45,1.10,3.72,14.82,76.90,78.40,97.83,450.00,300.00,311.68,98.75,2.03,2.00,0.03,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.02,68.71,0.05,5.65,0.00,0.00
11.0.19,binarytrees.java 21,1.94755,2317.9,1690644739.901860,0.00,0.00,2425.50,68.03,3565.40,1896.10,1.01,9831.10,0.00,92.40,450.40,440.70,530.90,1786.70,0.80,1499.00,0.00,0.00,0.00,0.65,0.59,0.91,5.07,0.01,24.43,0.00,0.00,14.13,0.80,3.16,13.88,74.20,74.70,97.83,450.00,300.00,319.19,98.83,2.14,2.09,0.06,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.19,57.44,0.05,5.46,0.00,0.00
12.0.2,binarytrees.java 21,1.94511,2195.5,1690645125.192534,0.00,0.00,2443.30,68.62,3560.10,1896.20,1.00,9829.40,0.00,27.30,547.20,487.00,548.00,1743.90,0.60,1475.20,0.00,0.00,0.00,0.67,0.58,0.92,4.97,0.01,23.90,0.00,0.00,14.10,0.83,3.08,13.37,74.40,74.70,97.76,450.00,300.00,321.52,98.91,2.20,2.17,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.11,57.33,0.05,5.46,0.00,0.00
13.0.2,binarytrees.java 21,1.92095,2137,1690645510.168300,0.00,0.00,2429.90,68.57,3544.50,1896.10,1.01,9557.00,0.00,30.70,316.30,454.70,526.20,1661.40,0.50,1474.60,0.00,0.00,0.00,0.39,0.55,0.89,4.70,0.00,24.56,0.00,0.00,13.65,0.78,2.92,14.09,73.60,74.30,97.73,450.00,300.00,320.87,99.06,2.20,2.18,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.50,56.80,0.05,5.44,0.00,0.00
14.0.2,binarytrees.java 21,1.90324,2089.5,1690645894.986641,0.00,0.00,2468.00,69.18,3567.50,1896.10,1.02,9676.30,0.00,50.80,677.00,559.80,461.90,1509.50,0.70,1412.80,0.00,0.00,0.00,0.90,0.68,0.80,4.20,0.00,23.92,0.00,0.00,14.17,0.68,2.64,13.33,73.40,74.40,97.82,450.00,300.00,323.36,99.20,2.16,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.25,56.60,0.05,5.44,0.00,0.00
15.0.2,binarytrees.java 21,2.08551,2240.5,1690646281.690978,0.00,0.00,2585.90,74.59,3464.70,1896.90,0.99,11506.20,0.00,97.20,1644.60,966.40,659.70,1699.50,2.50,1219.00,0.00,0.00,0.01,1.42,0.78,0.96,4.18,0.01,17.73,0.00,0.00,14.15,0.51,2.05,8.71,78.70,79.10,97.95,450.00,300.00,345.83,99.41,2.08,2.06,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.72,62.22,0.05,6.05,0.00,0.00
16.0.2,binarytrees.java 21,1.86268,2540.7,1690646666.158050,0.00,0.00,2462.60,69.13,3562.50,1895.50,0.97,9140.10,0.00,29.00,921.70,477.20,383.80,1378.00,0.80,1405.50,0.00,0.00,0.00,1.17,0.50,0.67,3.97,0.00,24.24,0.00,0.00,14.38,0.54,2.43,13.51,71.60,72.20,97.79,450.00,300.00,324.34,98.34,2.18,2.02,0.28,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.33,54.77,0.04,5.44,0.00,0.00
17.0.7,binarytrees.java 21,1.85411,2302.9,1690647050.401857,0.00,0.00,2482.50,69.74,3560.50,1895.80,0.98,9190.90,0.00,15.20,768.90,567.90,383.50,1322.50,0.60,1362.40,0.00,0.00,0.00,1.04,0.65,0.70,3.96,0.01,23.57,0.00,0.00,14.64,0.53,2.39,12.70,70.70,71.30,97.74,450.00,300.00,327.74,99.17,2.22,2.20,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.62,55.07,0.05,5.44,0.00,0.00
