test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,16.0.2,binarytrees.java 21,1.892844,2353,1690646649.059475,-,-,2441,68.90,3543,1896,0.97,8667,0,5,962,478,394,1384,0,1411,0,0,0.00,1.04,0.55,0.68,4.03,0.00,24.51,0.00,0.00,14.27,0.56,2.71,13.56,60,59,98.05,450,300,323.56,98.15,1.91,1.88,0.52,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.48,52.89,0.04,5.48,0.00,0.00
2,16.0.2,binarytrees.java 21,1.848414,2808,1690646650.955377,-,-,2526,69.86,3616,1896,0.96,8581,0,17,890,444,382,1390,1,1301,0,0,0.00,1.12,0.50,0.57,4.30,0.00,23.32,0.00,0.00,13.41,0.45,2.84,13.45,63,64,97.92,450,300,322.77,98.12,2.10,1.95,0.31,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.34,55.85,0.04,5.43,0.00,0.00
3,16.0.2,binarytrees.java 21,1.843030,2682,1690646652.833932,-,-,2532,69.59,3640,1895,0.95,8586,0,16,900,468,360,1375,0,1349,0,0,0.00,1.23,0.65,0.65,3.83,0.00,23.74,0.00,0.00,12.61,0.54,2.38,14.87,67,68,97.72,450,300,317.86,98.39,2.31,2.20,0.23,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.20,55.77,0.05,5.44,0.00,0.00
4,16.0.2,binarytrees.java 21,1.825464,2097,1690646654.698620,-,-,2430,68.90,3527,1895,0.98,8521,0,29,868,489,333,1354,1,1377,0,0,0.00,1.05,0.59,0.61,3.75,0.00,24.77,0.00,0.00,15.16,0.45,2.21,13.28,70,69,97.67,450,300,326.76,98.36,2.32,2.19,0.28,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.18,51.76,0.04,5.40,0.00,0.00
5,16.0.2,binarytrees.java 21,1.877542,2314,1690646656.614962,-,-,2468,69.05,3576,1896,0.98,8674,0,40,811,528,369,1419,3,1417,0,0,0.01,1.21,0.48,0.66,3.99,0.00,24.26,0.00,0.00,15.31,0.48,2.33,12.83,75,76,97.95,450,300,327.76,98.47,2.06,2.05,0.18,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.72,56.12,0.04,5.42,0.00,0.00
6,16.0.2,binarytrees.java 21,1.874750,2357,1690646658.527329,-,-,2424,68.62,3533,1895,0.98,8625,0,18,1007,452,298,1312,0,1365,0,0,0.00,1.61,0.29,0.49,3.78,0.00,24.89,0.00,0.00,14.95,0.37,2.35,13.71,72,74,97.72,450,300,324.42,98.41,2.22,1.94,0.17,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.33,53.76,0.05,5.46,0.00,0.00
7,16.0.2,binarytrees.java 21,1.849764,2316,1690646660.418472,-,-,2459,68.86,3571,1895,0.98,8791,0,13,945,426,349,1405,0,1418,0,0,0.00,1.07,0.38,0.61,4.08,0.00,24.68,0.00,0.00,14.76,0.55,2.15,13.68,77,77,97.85,450,300,325.92,98.30,2.14,1.93,0.45,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.61,56.09,0.04,5.41,0.00,0.00
8,16.0.2,binarytrees.java 21,1.877421,2917,1690646662.335788,-,-,2460,68.74,3579,1896,0.98,9612,0,24,980,483,449,1412,2,1462,0,0,0.00,1.04,0.53,0.77,4.20,0.01,24.41,0.00,0.00,14.12,0.61,2.75,13.78,74,76,97.53,450,300,321.63,98.22,2.43,2.12,0.33,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.24,56.50,0.05,5.46,0.00,0.00
9,16.0.2,binarytrees.java 21,1.897241,2845,1690646664.279522,-,-,2471,70.05,3528,1896,0.97,10928,0,90,1043,513,439,1395,1,1411,0,0,0.01,1.27,0.66,0.74,3.86,0.00,23.12,0.00,0.00,14.30,0.67,2.23,12.76,79,78,97.98,450,300,326.82,98.38,1.97,1.82,0.10,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.18,55.45,0.04,5.47,0.00,0.00
10,16.0.2,binarytrees.java 21,1.840330,2718,1690646666.158050,-,-,2415,68.77,3512,1895,0.98,10416,0,38,811,491,465,1334,0,1544,0,0,0.00,1.02,0.40,0.87,3.91,0.00,24.71,0.00,0.00,14.87,0.76,2.38,13.21,79,81,97.54,450,300,325.94,98.58,2.32,2.14,0.25,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.06,53.47,0.05,5.40,0.00,0.00
