test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.25,0.01,0.00,2.16,74818968018 ns,305327152120,4.081 GHz,687930358205,2.25,74813.87 msec,1.000,305350603802,4.081 GHz,8,141549378570,1791843107,74813.96 msec,1.000,3 C,86059258910,255289160,0.30%,0,167302583521,136,136,0,4015739,302830,7.541,256890185348,3132684,0.00%,261812,14896,5.69%,8778525,257018413332,25252518,0.01%,17473163,89452,0.51%,0,0
2,g++-4.8 4.8.5,nbody_2.c 50000000,0.99,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,2.15,75287765577 ns,304476625616,4.044 GHz,687771085779,2.26,75281.67 msec,1.000,304459428132,4.044 GHz,28,141605462162,1792628712,75281.78 msec,1.000,3 C,86031653439,254281278,0.30%,0,167217271283,137,137,0,5011221,321321,6.412,257204852837,3515564,0.00%,314040,21806,6.94%,9028189,257037783306,25399777,0.01%,18137597,90938,0.50%,0,0
3,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.91,84503569842 ns,304346876353,3.602 GHz,687562603956,2.26,84492.89 msec,1.000,304297942617,3.601 GHz,26,159692299378,2021495169,84493.01 msec,1.000,14 C,86014218944,254796080,0.30%,0,167220503727,137,137,0,9143288,602690,6.592,257118305393,4904044,0.00%,557903,30044,5.39%,11899651,257136173673,25067787,0.01%,17621386,153728,0.87%,0,0
4,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.87,86000080185 ns,304113096629,3.537 GHz,687465456989,2.26,85989.77 msec,1.000,304103989924,3.537 GHz,11,162851102864,2061518677,85989.89 msec,1.000,14 C,86008859677,254709226,0.30%,0,167224161972,136,136,0,8116369,527873,6.504,257117227799,4227768,0.00%,473220,24284,5.13%,11513512,257161675478,25349489,0.01%,17463111,121701,0.70%,0,0
5,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.87,85892851253 ns,304132992023,3.541 GHz,687569688404,2.26,85885.83 msec,1.000,304141134669,3.541 GHz,1,162656572843,2059049949,85885.93 msec,1.000,18 C,86016049003,255154694,0.30%,0,167233635392,137,137,0,4282546,469040,10.952,257111172707,3441870,0.00%,322890,17415,5.39%,9635022,257084560090,25353444,0.01%,17383295,90485,0.52%,0,0
6,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.87,85845000608 ns,304203502402,3.544 GHz,687665461996,2.26,85837.67 msec,1.000,304212376970,3.544 GHz,3,162565230987,2057898556,85837.78 msec,1.000,18 C,86044119321,255195398,0.30%,0,167261430803,138,138,0,4177029,360962,8.642,257085094281,3461996,0.00%,292300,16607,5.68%,9309987,257055600649,25182757,0.01%,17386595,82503,0.47%,0,0
7,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.88,85285600138 ns,304253562986,3.568 GHz,687181946398,2.26,85278.39 msec,1.000,304250308207,3.568 GHz,1,161499257650,2044425580,85278.48 msec,1.000,18 C,85995059727,254936592,0.30%,0,167213921591,139,139,0,4329880,330007,7.622,257090779888,3451978,0.00%,251083,26154,10.42%,9516248,257164005205,24766008,0.01%,13843763,92454,0.67%,0,0
8,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.91,84105299906 ns,304342035251,3.619 GHz,687684457147,2.26,84094.27 msec,1.000,304341353905,3.619 GHz,19,159028586718,2013207756,84094.40 msec,1.000,4 C,86042169015,254692925,0.30%,0,167194813859,139,139,0,8393707,694306,8.272,257069468646,4548835,0.00%,526373,28562,5.43%,12581909,257139460841,25284638,0.01%,17605433,130103,0.74%,0,0
9,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.56,2.26,0.00,0.00,1.89,85150956912 ns,304458509606,3.576 GHz,687551417248,2.26,85144.55 msec,1.000,304416904917,3.575 GHz,2,161237404335,2041122792,85144.63 msec,1.000,18 C,86003748043,254883965,0.30%,0,167222777270,136,136,0,4180808,482104,11.531,257086275671,3666707,0.00%,247458,13677,5.53%,9614099,257036455704,25352473,0.01%,17489512,83987,0.48%,0,0
10,g++-4.8 4.8.5,nbody_2.c 50000000,1.00,0.44,0.63,0.11,0.05,0.21,6.57,2.26,0.00,0.00,1.87,85926908579 ns,304195968844,3.541 GHz,687599881295,2.26,85916.86 msec,1.000,304197731985,3.541 GHz,11,162713993106,2059786224,85916.96 msec,1.000,15 C,86023050885,256042356,0.30%,0,167237661292,136,136,0,7194706,526349,7.316,257164457325,4554852,0.00%,457753,27882,6.09%,11779944,257121425825,2777005,0.00%,16600324,133735,0.81%,0,0
