test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,15.0.2,nbody.java 50000000,4.084468,1819,1693297139.003294,-,-,519,12.68,4095,1896,2.29,2834,0,5,137,107,35,199,0,500,2,887,0.00,0.17,0.12,0.03,0.30,0.00,3.86,0.03,82.72,13.58,0.07,0.40,73.27,66,66,98.96,450,300,101.54,99.08,1.15,0.94,0.09,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.51,49.22,0.05,2.49,0.00,0.00
2,15.0.2,nbody.java 50000000,4.125247,1574,1693297143.162569,-,-,521,12.72,4095,1896,2.27,3139,0,4,164,138,39,178,0,687,4,1024,0.00,0.18,0.14,0.03,0.38,0.00,5.41,0.04,81.02,13.66,0.06,0.48,73.09,76,75,98.73,450,300,101.78,99.11,1.10,0.96,0.09,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.33,51.03,0.05,2.52,0.00,0.00
3,15.0.2,nbody.java 50000000,4.079927,2219,1693297147.275463,-,-,521,12.73,4095,1896,2.28,3312,0,69,269,133,55,198,0,629,2,812,0.00,0.34,0.07,0.04,0.34,0.00,4.90,0.02,81.48,13.74,0.06,0.56,72.91,74,74,98.78,450,300,101.89,99.04,1.16,1.04,0.05,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.89,50.69,0.05,2.49,0.00,0.00
4,15.0.2,nbody.java 50000000,4.088158,1112,1693297151.389932,-,-,528,12.91,4090,1896,2.26,3300,0,25,382,407,217,293,0,663,0,836,0.00,0.19,0.18,0.13,0.44,0.00,4.92,0.00,81.15,13.76,0.10,0.52,72.72,75,75,98.63,450,300,102.86,99.14,1.29,1.12,0.08,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.21,51.85,0.05,2.52,0.00,0.00
5,15.0.2,nbody.java 50000000,4.087411,1169,1693297155.505654,-,-,521,12.72,4095,1896,2.28,2988,0,70,171,154,64,205,7,539,2,672,0.00,0.19,0.07,0.05,0.41,0.02,4.57,0.00,81.91,13.52,0.05,0.59,73.12,70,70,98.55,450,300,101.85,99.15,1.29,1.13,0.12,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.85,51.70,0.05,2.51,0.00,0.00
6,15.0.2,nbody.java 50000000,4.078488,1087,1693297159.616598,-,-,522,12.75,4095,1896,2.28,2996,0,1,248,148,66,160,0,576,17,878,0.00,0.13,0.10,0.05,0.35,0.00,4.36,0.41,81.79,13.45,0.05,0.53,73.22,81,81,98.64,450,300,101.93,99.19,1.12,0.98,0.18,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.30,52.14,0.05,2.49,0.00,0.00
7,15.0.2,nbody.java 50000000,4.085898,1071,1693297163.737697,-,-,523,12.76,4096,1896,2.28,3026,0,0,242,126,47,185,0,520,6,867,0.00,0.18,0.07,0.06,0.40,0.00,3.99,0.04,82.43,13.42,0.10,0.55,73.16,77,77,98.80,450,300,101.81,99.12,1.08,0.95,0.08,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.53,52.23,0.04,2.50,0.00,0.00
8,15.0.2,nbody.java 50000000,4.114265,1156,1693297167.880634,-,-,517,12.63,4095,1896,2.28,2991,0,20,93,135,80,176,5,608,4,918,0.00,0.08,0.21,0.06,0.36,0.01,4.63,0.04,81.92,13.43,0.09,0.48,73.37,75,75,98.85,450,300,100.89,99.14,0.99,0.90,0.15,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.30,52.96,0.04,2.51,0.00,0.00
9,15.0.2,nbody.java 50000000,4.086791,2146,1693297172.002368,-,-,520,12.70,4094,1896,2.29,2847,0,1,161,115,54,197,0,533,4,895,0.00,0.11,0.08,0.06,0.38,0.00,3.90,0.05,82.64,13.38,0.11,0.57,73.24,79,79,98.66,450,300,101.62,99.05,1.18,1.03,0.22,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.29,52.97,0.05,2.50,0.00,0.00
10,15.0.2,nbody.java 50000000,4.088082,2051,1693297176.122062,-,-,522,12.76,4096,1896,2.28,3039,0,10,122,162,65,219,0,771,9,991,0.00,0.15,0.20,0.06,0.42,0.00,5.54,0.11,80.68,13.66,0.11,0.44,73.04,83,83,98.48,450,300,101.56,99.15,1.16,1.02,0.16,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.15,53.67,0.05,2.50,0.00,0.00
