test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.42,0.66,0.09,0.04,0.20,6.67,2.37,0.00,0.00,2.16,75429685380 ns,306535460470,4.064 GHz,725953536504,2.37,75423.87 msec,1.000,306559635322,4.064 GHz,9,142210161237,1800076489,75423.97 msec,1.000,2 C,84474649994,250496624,0.30%,0,173952952751,135,135,0,3842953,314426,8.182,263894539583,3141558,0.00%,246246,15430,6.27%,7821070,263866193147,490512,0.00%,1387359,68194,4.92%,0,0
2,g++-4.6 4.6.4,nbody_2.c 50000000,0.99,0.42,0.66,0.09,0.05,0.20,6.74,2.39,0.00,0.00,2.00,80672937360 ns,303179561133,3.759 GHz,725752529396,2.39,80663.14 msec,1.000,303224250377,3.759 GHz,59,151351070246,1916084593,80663.27 msec,1.000,12 C,84499848012,250826908,0.30%,0,174030435067,140,140,0,9598856,456115,4.752,263947548497,4884158,0.00%,640331,26839,4.19%,11589280,263944187241,1000300,0.00%,4597661,132496,2.88%,0,0
3,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.74,2.40,0.00,0.00,1.82,87799707824 ns,302815381914,3.449 GHz,725968587153,2.40,87793.43 msec,1.000,302815874060,3.449 GHz,9,166262028673,2104715538,87793.51 msec,1.000,19 C,84482889597,250459431,0.30%,0,174016974411,137,137,0,4583685,306872,6.695,263937790769,3696597,0.00%,306529,12439,4.06%,9265326,263906975335,1281184,0.00%,2925850,75630,2.58%,0,0
4,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.73,2.39,0.00,0.00,1.82,87918297086 ns,303480262134,3.452 GHz,725558158124,2.39,87910.94 msec,1.000,303461770283,3.452 GHz,0,166482126424,2107508346,87911.05 msec,1.000,19 C,84433703235,250415177,0.30%,0,174012284676,137,137,0,5696532,298876,5.247,263938144185,3651553,0.00%,368242,12020,3.26%,9922648,263944099980,1327679,0.00%,2879471,75106,2.61%,0,0
5,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.74,2.40,0.00,0.00,1.82,87688800001 ns,302750789542,3.453 GHz,725681108759,2.40,87678.83 msec,1.000,302712886185,3.453 GHz,11,166045545403,2101953631,87678.95 msec,1.000,15 C,84448645596,250477974,0.30%,0,174012797301,137,137,0,7547979,517643,6.858,263953226702,4310705,0.00%,507298,24604,4.85%,10771272,263962332058,1277164,0.00%,2943646,109673,3.73%,0,0
6,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.73,2.39,0.00,0.00,1.82,87821028738 ns,303494666659,3.456 GHz,725617536915,2.39,87815.18 msec,1.000,303506711474,3.456 GHz,5,166305199036,2105249089,87815.25 msec,1.000,18 C,84500054910,250603925,0.30%,0,173954177382,137,137,0,6498849,411914,6.338,263755194131,4475760,0.00%,394657,20171,5.11%,11557024,263773465877,1301707,0.00%,2922340,110088,3.77%,0,0
7,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.43,0.64,0.12,0.04,0.19,6.61,2.32,0.00,0.00,1.82,90719866654 ns,313355004633,3.454 GHz,725644175023,2.32,90713.19 msec,1.000,313345894637,3.454 GHz,6,171797802710,2174773898,90713.27 msec,1.000,20 C,84455960838,252315246,0.30%,0,174015877951,138,138,0,4365553,434350,9.949,263996847853,4071811,0.00%,275144,18522,6.73%,9730277,263930589331,1312001,0.00%,2226460,11539391,518.28%,0,0
8,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.04,0.20,6.70,2.38,0.00,0.00,1.82,88237011440 ns,304715224383,3.454 GHz,725728872551,2.38,88229.46 msec,1.000,304720860147,3.454 GHz,2,167093907874,2115229407,88229.57 msec,1.000,21 C,84467864752,250401521,0.30%,0,174029168899,136,136,0,3868926,451497,11.670,263967269097,3570902,0.00%,235747,19770,8.39%,9200838,263911587872,1467726,0.00%,2919997,73197,2.51%,0,0
9,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.74,2.39,0.01,0.00,1.83,87960908301 ns,304217509632,3.459 GHz,726025612040,2.39,87954.32 msec,1.000,304213423688,3.459 GHz,0,166569215931,2108593258,87954.41 msec,1.000,20 C,84450206849,250480327,0.30%,0,174035351720,137,137,0,6639642,350966,5.286,264212993151,4029545,0.00%,418416,13832,3.31%,10185382,263928747490,1270710,0.00%,2931353,92984,3.17%,0,0
10,g++-4.6 4.6.4,nbody_2.c 50000000,1.00,0.42,0.66,0.09,0.05,0.20,6.74,2.40,0.00,0.00,1.82,87684461670 ns,302759155802,3.453 GHz,725715556544,2.40,87677.57 msec,1.000,302773401462,3.453 GHz,3,166045840490,2101967726,87677.67 msec,1.000,21 C,84457406003,250336756,0.30%,0,174006936074,137,137,0,4146234,312194,7.530,263907705222,3998253,0.00%,286150,17456,6.10%,8888739,263931815071,1282106,0.00%,2879151,86397,3.00%,0,0
