test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.45,0.62,0.13,0.04,0.21,6.24,2.21,0.00,0.00,2.16,88077067434 ns,358822938278,4.074 GHz,793950331313,2.21,88070.47 msec,1.000,358788099711,4.074 GHz,17,166333829320,2105555752,88070.57 msec,1.000,2 C,98314238054,251159687,0.26%,0,185256594974,136,136,0,4440345,316509,7.128,279758342770,3696509,0.00%,300537,10652,3.54%,11101962,279737305038,22475770,0.01%,13082122,87549,0.67%,0,0
2,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.14,0.04,0.21,6.23,2.19,0.00,0.00,2.10,91350441814 ns,362718274435,3.971 GHz,794499029589,2.19,91343.67 msec,1.000,362728055557,3.971 GHz,10,172484330947,2183379627,91343.75 msec,1.000,5 C,98408406898,301209311,0.31%,0,185349535737,137,137,0,8406922,556346,6.618,279780041824,4572908,0.00%,641463,20308,3.17%,12430388,279591330652,22770692,0.01%,13222621,125317,0.95%,0,0
3,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.45,0.62,0.14,0.04,0.21,6.19,2.20,0.00,0.00,1.85,102758830030 ns,360839476855,3.512 GHz,793817101621,2.20,102747.74 msec,1.000,360860497780,3.512 GHz,3,194566677282,2463026514,102747.86 msec,1.000,15 C,98320208153,251011108,0.26%,0,185248872046,138,138,0,8216974,630069,7.668,279805913811,5125348,0.00%,540419,21462,3.97%,14168975,279792237927,22317662,0.01%,12815026,145401,1.13%,0,0
4,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.45,0.62,0.13,0.04,0.21,6.23,2.20,0.00,0.00,1.87,101657733283 ns,360324003359,3.545 GHz,794402880983,2.20,101650.68 msec,1.000,360331014368,3.545 GHz,3,192508191012,2436935572,101650.77 msec,1.000,18 C,98369475877,258088682,0.26%,0,185168368319,137,137,0,6659835,435453,6.538,279897003717,4592665,0.00%,402305,26587,6.61%,13620185,279618491448,22522646,0.01%,12843721,113901,0.89%,0,0
5,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.13,0.04,0.21,6.20,2.20,0.00,0.00,1.92,99404180482 ns,361438768849,3.636 GHz,793889273574,2.20,99394.47 msec,1.000,361446342910,3.636 GHz,19,188040168835,2380347180,99394.59 msec,1.000,15 C,98316146206,250575006,0.25%,0,185232671776,136,136,0,7386456,644682,8.728,279721568792,4911017,0.00%,483326,26029,5.39%,13884147,279783169437,21439009,0.01%,12861899,147004,1.14%,0,0
6,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.13,0.04,0.21,6.22,2.19,0.00,0.00,1.89,101518179522 ns,362446066329,3.571 GHz,793741230119,2.19,101511.05 msec,1.000,362438915779,3.570 GHz,5,192238689872,2433548513,101511.15 msec,1.000,16 C,98328548285,301469596,0.31%,0,185253613506,139,139,0,7335915,487990,6.652,279777943160,4584441,0.00%,458951,19717,4.30%,13965463,279755505143,24009668,0.01%,13670654,117069,0.86%,0,0
7,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.13,0.04,0.21,6.23,2.20,0.00,0.00,1.90,100417144097 ns,361189688594,3.597 GHz,793715361948,2.20,100409.20 msec,1.000,361132841997,3.597 GHz,12,190127023092,2406842149,100409.31 msec,1.000,19 C,98287136853,300850633,0.31%,0,185156292278,137,137,0,5066379,517912,10.223,279722839727,4283106,0.00%,312880,35833,11.45%,11904203,279834830721,22849995,0.01%,12789771,102814,0.80%,0,0
8,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.13,0.04,0.21,6.22,2.20,0.00,0.00,1.93,99315114963 ns,361428426973,3.640 GHz,794062429878,2.20,99304.39 msec,1.000,361439636522,3.640 GHz,12,187570014631,2374522310,99304.51 msec,1.000,2 C,98323257801,301187545,0.31%,0,185242795655,136,136,0,7490895,515454,6.881,279802621560,4584041,0.00%,514338,25928,5.04%,13484463,279768500330,22751265,0.01%,13727006,159149,1.16%,0,0
9,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.45,0.62,0.13,0.04,0.21,6.23,2.20,0.00,0.00,1.88,101231519736 ns,360363015301,3.560 GHz,794223304207,2.20,101224.09 msec,1.000,360337814457,3.560 GHz,3,191688096847,2426563644,101224.19 msec,1.000,19 C,98324993519,251293565,0.26%,0,185327422210,140,140,0,6676793,382321,5.726,279815994237,4502419,0.00%,453191,14825,3.27%,12875724,279657439477,22397742,0.01%,12984977,117113,0.90%,0,0
10,g++-12 12.3.0,nbody_2.c 50000000,1.00,0.46,0.61,0.14,0.04,0.21,6.17,2.17,0.00,0.00,1.90,101408691584 ns,365693906990,3.606 GHz,794388581526,2.17,101401.39 msec,1.000,365662303629,3.606 GHz,3,192012365696,2430706913,101401.49 msec,1.000,16 C,98314523944,300273629,0.31%,0,185160082136,138,138,0,5710989,387667,6.788,279825635720,4444399,0.00%,328524,28263,8.60%,12823604,279767999937,23026652,0.01%,13214515,111160,0.84%,0,0
