test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,19.0.2,binarytrees.java 21,0.99,0.40,0.66,0.08,0.03,0.29,6.27,2.27,0.09,6.90,2.10,3379958382 ns,15331120788,3.516 GHz,35356933189,2.32,4360.32 msec,1.290,15166890795,3.478 GHz,216,6660051648,85433501,4360.98 msec,1.290,992 C,6107668498,8001319,0.13%,0,7778570019,430293,430284,8,709046360,418469540,59.019,8725078111,378618324,4.34%,15083254,5919881,39.25%,7758583,9537086700,8772282,0.09%,24148,1077147,4460.61%,0,0
2,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.12,0.04,0.27,5.85,2.19,0.09,6.52,2.10,3503219319 ns,16391280348,3.655 GHz,37498488907,2.35,4484.76 msec,1.280,16684535453,3.720 GHz,234,7576223814,89378519,4485.46 msec,1.280,914 C,5974903573,7870357,0.13%,0,7926528601,430117,430108,8,738667677,449621751,60.869,8946644249,404285089,4.52%,13939555,5720125,41.04%,4581248,9124625450,7925185,0.09%,17360,758369,4368.49%,0,0
3,19.0.2,binarytrees.java 21,0.99,0.41,0.61,0.13,0.03,0.29,6.21,2.24,0.11,7.14,2.10,3408127211 ns,16340354272,3.712 GHz,37451157607,2.34,4401.40 msec,1.291,16564413358,3.763 GHz,227,7903311954,92092840,4402.21 msec,1.292,802 C,6506705143,9400530,0.14%,0,8257627493,430515,430502,12,705537873,425967068,60.375,8641067349,384718023,4.45%,16600894,7522317,45.31%,7254972,9324020384,8443140,0.09%,14403,737737,5122.11%,0,0
4,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.10,0.03,0.29,6.34,2.26,0.08,7.20,2.10,3424262091 ns,16233878466,3.654 GHz,37187480604,2.32,4442.50 msec,1.297,16445617951,3.702 GHz,214,7452011920,90328382,4443.31 msec,1.298,768 C,6061856259,8303638,0.14%,0,7971285247,426835,426826,8,725024394,439140331,60.569,8914872557,388548282,4.36%,13744998,6262801,45.56%,5424839,9375022445,8411066,0.09%,20991,601220,2864.18%,0,0
5,19.0.2,binarytrees.java 21,0.99,0.41,0.62,0.11,0.02,0.30,6.07,2.19,0.10,6.46,2.08,3576149289 ns,15837191574,3.456 GHz,36107574495,2.27,4581.59 msec,1.281,16056369552,3.504 GHz,233,7730928014,97934492,4582.37 msec,1.281,626 C,6518556464,7970325,0.12%,0,8338128253,426875,426862,12,735364450,444266323,60.414,8897696267,411303276,4.62%,14936056,5527849,37.01%,7232541,9365749094,8335702,0.09%,49756,575875,1157.40%,0,0
6,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.29,6.24,2.28,0.11,6.55,2.08,3559535077 ns,16158056498,3.534 GHz,36977319615,2.31,4571.69 msec,1.284,16479542306,3.604 GHz,200,7952186287,98413117,4572.33 msec,1.285,588 C,6589615366,9013555,0.14%,0,8375898248,430394,430385,8,754213134,448007012,59.401,8815031258,393287354,4.46%,14377046,4972379,34.59%,5342778,9225767452,8281374,0.09%,46029,738845,1605.17%,0,0
7,19.0.2,binarytrees.java 21,0.98,0.42,0.62,0.11,0.03,0.26,6.18,2.28,0.11,6.50,2.06,3606101809 ns,15165066484,3.298 GHz,35237899734,2.21,4597.79 msec,1.275,15424988965,3.355 GHz,227,7514432458,92921069,4598.63 msec,1.275,561 C,6176595232,9255198,0.15%,0,7956991794,430026,430017,8,742598259,449030561,60.467,8926617941,399179071,4.47%,13149942,5911988,44.96%,8999799,9430557348,8818612,0.09%,75173,131160,174.48%,0,0
8,19.0.2,binarytrees.java 21,0.99,0.41,0.63,0.11,0.03,0.29,6.17,2.26,0.09,6.75,2.06,3511579896 ns,15798057907,3.513 GHz,35731534465,2.28,4496.45 msec,1.280,15608890152,3.471 GHz,224,7610199060,93364813,4497.15 msec,1.281,552 C,6411490843,8227401,0.13%,0,7805311650,430130,430121,8,721816717,439711115,60.917,8777838732,397158609,4.52%,15809327,7257523,45.91%,5451121,9339969045,8591229,0.09%,36106,607080,1681.38%,0,0
9,19.0.2,binarytrees.java 21,0.99,0.41,0.64,0.10,0.03,0.32,6.03,2.18,0.11,6.50,2.05,3647315155 ns,16371856327,3.515 GHz,36505819567,2.28,4657.16 msec,1.277,16230786244,3.485 GHz,209,7747819011,94063032,4657.92 msec,1.277,651 C,6226599511,7903174,0.13%,0,8062491036,426932,426916,15,735227917,438398091,59.628,8928354409,385772293,4.32%,16680378,5525633,33.13%,10953094,9482116555,8608857,0.09%,71138,1089666,1531.76%,0,0
10,19.0.2,binarytrees.java 21,0.98,0.41,0.62,0.11,0.03,0.28,6.24,2.22,0.12,6.43,2.06,3641893262 ns,15695116665,3.381 GHz,35635236643,2.23,4642.43 msec,1.275,15475089620,3.333 GHz,254,7380987851,91189460,4643.20 msec,1.275,568 C,6216669272,7329837,0.12%,0,7720463592,430578,430569,8,718616944,433127039,60.272,8702033971,380469386,4.37%,14646727,5204069,35.53%,8498662,9486902962,8798400,0.09%,62558,1085734,1735.56%,0,4
