test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.10,0.03,0.28,6.41,2.20,0.12,6.42,2.11,3504841341 ns,15957408554,3.566 GHz,36611529666,2.32,4474.03 msec,1.277,15825410821,3.537 GHz,171,7331005329,91405742,4474.65 msec,1.277,923 C,5444690616,6777178,0.12%,0,8699865242,433933,433924,8,764062807,484246476,63.378,10781003489,425116630,3.94%,21418539,8795292,41.06%,19301248,11182245223,8535230,0.08%,74185,751573,1013.11%,0,0
2,13.0.2,binarytrees.java 21,0.99,0.40,0.65,0.12,0.03,0.26,6.46,2.24,0.11,6.60,2.11,3573042605 ns,16034482613,3.544 GHz,37686961222,2.31,4524.56 msec,1.266,16339017780,3.611 GHz,182,7337501635,93745923,4525.22 msec,1.266,821 C,5456167194,7009309,0.13%,0,8598031715,432937,432928,8,734297161,460308043,62.687,10393828410,406797130,3.91%,18888252,7659027,40.55%,20153184,10864117882,8221863,0.08%,182661,244137,133.66%,0,0
3,13.0.2,binarytrees.java 21,0.99,0.39,0.66,0.12,0.03,0.27,6.45,2.27,0.09,6.73,2.11,3558714475 ns,16438606430,3.631 GHz,35871835440,2.22,4526.88 msec,1.272,15872812611,3.506 GHz,179,7533439965,92820089,4527.55 msec,1.272,707 C,5465397400,6404675,0.12%,0,8554420470,433477,433468,8,685813517,436995109,63.719,10274831270,406846937,3.96%,20150361,8058997,39.99%,18699871,10860239146,8434329,0.08%,139307,162091,116.36%,0,0
4,13.0.2,binarytrees.java 21,0.99,0.40,0.63,0.14,0.03,0.25,6.52,2.32,0.09,6.29,2.09,3619147280 ns,15590117023,3.430 GHz,36456704567,2.27,4544.56 msec,1.256,15488956345,3.408 GHz,171,7293665001,90180264,4545.28 msec,1.256,674 C,5525778095,5621052,0.10%,0,8345450750,433575,433566,8,712114872,457628749,64.263,10312371970,409215494,3.97%,21137802,8890419,42.06%,19016598,10924535888,7873429,0.07%,275809,380786,138.06%,0,0
5,13.0.2,binarytrees.java 21,0.99,0.39,0.66,0.11,0.03,0.27,6.20,2.21,0.10,6.81,2.10,3586919899 ns,16933737779,3.718 GHz,38558327916,2.37,4553.87 msec,1.270,16803364208,3.690 GHz,180,8030612470,98834464,4554.57 msec,1.270,627 C,5757956419,7112993,0.12%,0,9069758391,433406,433397,8,732379122,449166591,61.330,10436625650,403067446,3.86%,18768343,6777286,36.11%,9737135,11132900562,8759520,0.08%,60111,1191793,1982.65%,0,4
6,13.0.2,binarytrees.java 21,0.99,0.38,0.66,0.12,0.02,0.26,6.44,2.23,0.11,6.37,2.09,3602081606 ns,16489268691,3.606 GHz,38642382887,2.42,4572.17 msec,1.269,16785046977,3.671 GHz,168,7859963351,98177669,4572.84 msec,1.269,577 C,5668403740,7391121,0.13%,0,9033384691,433935,433926,8,754488113,472718321,62.654,10610366527,429958926,4.05%,23131723,8485521,36.68%,16794817,11250814957,8948414,0.08%,83640,952083,1138.31%,0,0
7,13.0.2,binarytrees.java 21,0.99,0.40,0.64,0.15,0.02,0.25,6.32,2.23,0.10,6.42,2.06,3793075338 ns,17221379045,3.613 GHz,39391876658,2.33,4765.60 msec,1.256,17439332886,3.659 GHz,167,8467022088,104870451,4766.20 msec,1.257,522 C,5939216197,6569616,0.11%,0,9217608704,433588,433579,8,727364564,458158926,62.989,10273333981,400595860,3.90%,20064612,7289845,36.33%,17591745,10666859723,8846948,0.08%,105132,800911,761.81%,0,0
8,13.0.2,binarytrees.java 21,0.99,0.39,0.65,0.13,0.03,0.28,6.38,2.27,0.10,6.65,2.04,3717979911 ns,16399750032,3.503 GHz,38995997599,2.43,4680.67 msec,1.259,16628112884,3.552 GHz,194,8148346316,96873815,4681.44 msec,1.259,527 C,5616969319,5982735,0.11%,0,9168081891,433079,433066,12,782594254,496304641,63.418,10792551762,428461451,3.97%,24606459,8452102,34.35%,24862856,10937182219,9291366,0.08%,184440,432319,234.40%,0,0
9,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.09,0.03,0.27,6.44,2.22,0.12,6.43,2.02,3691652333 ns,16543482737,3.532 GHz,38333792310,2.41,4682.99 msec,1.269,16754291730,3.577 GHz,182,8337848527,103949758,4683.59 msec,1.269,506 C,5783292608,8000884,0.14%,0,8806585607,433389,433380,8,745164420,473373724,63.526,10457862855,398163461,3.81%,18975936,6545749,34.49%,18440371,10915072194,8504274,0.08%,76238,561025,735.89%,0,0
10,13.0.2,binarytrees.java 21,0.99,0.38,0.67,0.10,0.03,0.27,6.73,2.28,0.12,6.16,2.04,3650940919 ns,16080246072,3.497 GHz,38180049974,2.40,4598.58 msec,1.260,16337606180,3.552 GHz,203,7809920945,93752257,4599.31 msec,1.260,513 C,5491537688,7671816,0.14%,0,8482233080,432430,432421,8,711940014,447019616,62.789,10274808183,397778407,3.87%,18874931,7673452,40.65%,12430310,11349312495,8372115,0.07%,89622,1192839,1330.97%,0,0
