test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,13.0.2,binarytrees.java 21,1.879356,2335,1693302201.542683,-,-,2674,70.25,3806,1896,1.14,4493,0,44,294,338,139,367,1,740,3,593,0.00,0.44,0.74,0.12,1.29,0.02,8.91,0.04,17.92,14.02,0.13,1.12,14.48,80,83,97.91,450,300,328.78,98.35,2.11,1.79,0.07,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.97,66.14,0.05,5.45,0.00,0.00
2,13.0.2,binarytrees.java 21,1.839644,1837,1693302203.418491,-,-,2694,70.85,3803,1895,1.14,4373,0,39,236,406,173,443,0,654,3,520,0.00,0.38,0.71,0.22,1.25,0.00,7.56,0.11,18.60,13.94,0.33,1.16,13.72,85,85,97.57,450,300,331.39,99.14,2.40,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.43,66.80,0.05,5.40,0.00,0.00
3,13.0.2,binarytrees.java 21,1.915147,2145,1693302205.364981,-,-,2663,70.00,3804,1896,1.14,4628,0,58,271,338,120,435,1,930,4,509,0.00,0.57,0.67,0.25,1.38,0.02,9.69,0.08,16.99,13.32,0.25,1.40,15.03,82,89,97.49,450,300,323.86,99.03,2.46,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.44,68.51,0.06,5.48,0.00,0.00
4,13.0.2,binarytrees.java 21,1.875079,1698,1693302207.268120,-,-,2633,69.34,3798,1896,1.15,5390,0,32,207,354,124,567,0,934,24,616,0.00,0.44,0.68,0.20,1.66,0.00,10.73,0.82,15.78,14.58,0.24,1.34,14.50,94,94,97.38,450,300,328.24,99.03,2.54,2.50,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.65,67.81,0.06,5.44,0.00,0.00
5,13.0.2,binarytrees.java 21,1.894050,1054,1693302209.193268,-,-,2636,70.38,3745,1896,1.13,7068,0,51,276,369,151,482,0,997,60,683,0.00,0.55,0.49,0.21,1.40,0.00,10.09,1.61,14.86,13.32,0.30,1.17,14.84,94,96,97.30,450,300,326.39,98.99,2.59,2.51,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.66,67.78,0.06,5.45,0.00,0.00
6,13.0.2,binarytrees.java 21,1.878692,2212,1693302211.105837,-,-,2541,69.89,3637,1896,1.17,7686,0,51,367,355,135,556,3,1179,97,715,0.00,0.51,0.50,0.26,1.95,0.05,10.49,2.32,13.56,12.20,0.30,1.95,15.65,96,96,97.20,450,300,320.08,98.96,2.56,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.44,61.45,0.06,5.42,0.00,0.00
7,13.0.2,binarytrees.java 21,1.898600,2291,1693302213.037001,-,-,2439,70.49,3461,1896,1.22,6928,0,36,257,359,146,485,0,1088,73,732,0.00,0.47,0.61,0.20,1.66,0.00,10.64,1.77,13.65,13.59,0.22,1.48,14.21,94,96,97.12,450,300,327.81,98.93,2.53,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.69,56.79,0.06,5.45,0.00,0.00
8,13.0.2,binarytrees.java 21,1.962371,1598,1693302215.034939,-,-,2400,69.30,3464,1896,1.19,8465,0,43,269,277,137,577,0,1181,99,841,0.00,0.26,0.24,0.24,1.71,0.00,11.13,2.29,14.35,10.10,0.26,1.82,18.51,95,95,97.28,450,300,310.52,98.78,2.47,2.40,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.10,56.93,0.06,5.50,0.00,0.00
9,13.0.2,binarytrees.java 21,1.945853,2146,1693302217.010637,-,-,2392,69.94,3420,1896,1.21,7799,0,56,569,503,217,696,2,1094,101,715,0.00,0.54,0.48,0.28,2.29,0.04,10.59,2.40,12.93,12.95,0.19,2.03,14.89,96,96,97.80,450,300,323.26,98.92,1.92,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.34,56.19,0.05,5.48,0.00,0.00
10,13.0.2,binarytrees.java 21,2.009688,1569,1693302219.053470,-,-,2341,70.38,3327,1896,1.23,8452,0,41,238,334,150,660,0,1146,91,676,0.00,0.40,0.45,0.28,1.96,0.00,11.07,2.01,12.94,10.49,0.29,1.47,17.36,95,95,97.13,450,300,315.56,99.03,2.61,2.56,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.07,53.81,0.07,5.57,0.00,0.00
