test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v18.17.1,binaryTrees_7.js 21,22.139780,999,1692967924.935367,-,-,678,18.50,3667,1896,1.73,417420,0,280,215614,13417,625,1341,3,4673,48,6742,0.00,3.64,0.85,0.14,0.46,0.00,6.88,0.19,69.30,22.74,0.17,0.58,58.01,84,84,98.40,300,300,141.16,99.39,1.37,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,442.53,382.16,0.29,25.82,0.00,0.00
2,v18.17.1,binaryTrees_7.js 21,22.715163,1026,1692967947.743096,-,-,658,18.86,3488,1896,1.74,425964,0,285,213109,13588,673,1497,6,5278,457,10111,0.00,3.37,0.68,0.13,0.46,0.00,7.17,1.58,67.69,23.53,0.18,0.58,56.84,88,91,98.37,300,300,145.57,99.31,1.34,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,459.64,396.58,0.31,26.27,0.00,0.00
3,v18.17.1,binaryTrees_7.js 21,26.571967,1201,1692967974.405127,-,-,543,17.24,3148,1896,1.81,362608,0,186,176232,33168,1470,2786,5,6822,110,8295,0.00,2.60,1.19,0.14,0.41,0.00,6.67,0.32,71.46,22.02,0.25,0.52,59.96,77,77,98.49,300,300,134.06,99.73,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.39,256.99,0.28,28.80,0.00,0.00
4,v18.17.1,binaryTrees_7.js 21,26.735482,1275,1692968001.179651,-,-,544,17.41,3127,1896,1.78,394452,0,172,186129,36778,888,1810,1,6075,60,8086,0.00,2.80,1.33,0.12,0.40,0.00,6.85,0.11,71.04,21.05,0.17,0.52,60.85,76,76,98.44,300,300,133.00,99.76,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,318.62,245.51,0.28,28.94,0.00,0.00
5,v18.17.1,binaryTrees_7.js 21,27.055859,1237,1692968028.272108,-,-,536,17.01,3150,1896,1.79,363288,0,233,181543,27670,1332,1890,4,6314,51,8138,0.00,2.71,1.00,0.14,0.43,0.00,6.50,0.14,72.12,20.69,0.19,0.58,61.54,77,77,98.46,300,300,130.09,99.77,1.19,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.90,249.18,0.28,29.10,0.00,0.00
6,v18.17.1,binaryTrees_7.js 21,26.988437,1289,1692968055.294953,-,-,536,17.04,3145,1896,1.80,378343,0,318,180725,35892,1056,2179,22,6402,73,8271,0.00,2.58,1.33,0.18,0.44,0.01,6.76,0.28,71.44,20.84,0.27,0.52,61.33,72,72,98.44,300,300,130.75,99.76,1.22,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.24,248.48,0.28,29.10,0.00,0.00
7,v18.17.1,binaryTrees_7.js 21,26.934002,1301,1692968082.265928,-,-,542,17.37,3122,1896,1.79,385958,0,297,185597,30276,1165,2136,6,6517,61,8098,0.00,2.75,1.14,0.16,0.44,0.00,6.89,0.22,71.08,21.46,0.20,0.52,60.45,72,72,98.43,300,300,133.28,99.77,1.24,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,321.36,247.72,0.28,29.11,0.00,0.00
8,v18.17.1,binaryTrees_7.js 21,26.533370,1171,1692968108.836813,-,-,547,17.53,3121,1896,1.78,380523,0,358,185358,34221,1034,2001,0,6815,34,7548,0.00,2.91,1.27,0.11,0.35,0.00,8.11,0.07,69.70,21.41,0.17,0.45,60.44,75,75,98.48,300,300,134.06,99.77,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.73,244.21,0.27,28.82,0.00,0.00
9,v18.17.1,binaryTrees_7.js 21,26.744928,1265,1692968135.618324,-,-,537,17.21,3122,1896,1.81,377249,0,425,174331,41997,1273,2569,7,6687,50,7705,0.00,2.67,1.50,0.12,0.40,0.00,6.70,0.10,71.35,22.30,0.20,0.50,59.79,74,75,98.49,300,300,134.25,99.75,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.41,246.42,0.27,28.94,0.00,0.00
10,v18.17.1,binaryTrees_7.js 21,26.827187,1234,1692968162.483517,-,-,539,17.23,3131,1896,1.79,365933,0,351,175224,38731,1343,2424,3,5951,69,7633,0.00,2.55,1.41,0.13,0.40,0.00,6.16,0.17,72.01,21.14,0.22,0.48,60.93,73,73,98.52,300,300,132.52,99.75,1.15,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.94,246.79,0.27,28.96,0.00,0.00
