test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,g++-6 6.5.0,nbody_2.c 50000000,7.597418,1052,1690885584.734543,-,-,515,12.56,4098,1896,3.32,4137,0,0,67,42,34,95,2,714,7,1389,0.00,0.08,0.08,0.01,0.10,0.01,3.43,0.07,83.62,13.09,0.01,0.17,74.18,93,93,98.95,300,300,100.59,99.64,0.77,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.20,129.32,0.04,4.55,0.00,0.00
2,g++-6 6.5.0,nbody_2.c 50000000,7.554706,1008,1690885592.401823,-,-,518,12.65,4096,1896,3.32,8367,0,0,72,70,86,259,0,1260,385,4337,0.00,0.08,0.05,0.03,0.26,0.00,5.02,2.17,79.65,13.35,0.05,0.40,73.55,96,96,98.84,300,300,101.30,99.41,0.80,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.95,131.89,0.04,4.52,0.00,0.00
3,g++-6 6.5.0,nbody_2.c 50000000,7.937488,1071,1690885600.429320,-,-,496,12.59,3941,1896,3.30,19005,0,2,241,168,264,541,0,2477,1469,10560,0.00,0.12,0.07,0.06,0.59,0.00,7.74,9.51,69.12,14.26,0.07,0.91,72.17,95,99,99.20,300,300,101.07,98.44,0.79,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.82,124.69,0.05,4.76,0.00,0.00
4,g++-6 6.5.0,nbody_2.c 50000000,7.986581,1134,1690885608.506458,-,-,503,12.61,3988,1896,3.24,10026,0,51,105,140,149,303,0,1529,315,5178,0.00,0.07,0.03,0.04,0.37,0.00,5.30,3.76,77.71,13.43,0.04,0.54,73.38,98,98,98.74,300,300,101.00,99.20,0.81,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.70,128.22,0.05,4.79,0.00,0.00
5,g++-6 6.5.0,nbody_2.c 50000000,8.073590,1128,1690885616.676831,-,-,486,12.59,3864,1896,3.31,23000,0,9,144,333,92,430,0,2683,1808,13647,0.00,0.05,0.05,0.02,0.52,0.00,8.02,8.99,69.61,14.29,0.02,0.84,72.26,97,97,99.18,300,300,101.06,98.62,0.71,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.48,121.02,0.05,4.83,0.00,0.00
6,g++-6 6.5.0,nbody_2.c 50000000,8.075543,1152,1690885624.849767,-,-,487,12.60,3864,1896,3.31,23819,0,66,158,107,89,523,2,3129,1852,13660,0.00,0.10,0.02,0.02,0.62,0.00,9.08,9.01,68.39,14.33,0.02,0.96,72.09,95,95,98.98,300,300,101.11,98.56,0.90,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.74,121.13,0.06,4.85,0.00,0.00
7,g++-6 6.5.0,nbody_2.c 50000000,7.974352,1124,1690885632.862672,-,-,499,12.84,3885,1896,3.27,14208,0,4,325,509,220,493,0,1996,1325,7479,0.00,0.09,0.11,0.07,0.50,0.00,6.86,13.10,66.29,13.85,0.06,0.58,72.68,98,98,99.21,300,300,101.84,98.82,0.38,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.13,126.78,0.03,4.79,0.00,0.00
8,g++-6 6.5.0,nbody_2.c 50000000,8.134157,1211,1690885641.090486,-,-,484,12.62,3834,1896,3.30,23752,0,23,158,112,80,548,0,3204,1908,13582,0.00,0.17,0.03,0.02,0.67,0.00,9.09,9.48,67.76,14.49,0.02,1.06,71.81,93,97,99.08,300,300,101.27,98.65,0.78,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.91,120.26,0.05,4.88,0.00,0.00
9,g++-6 6.5.0,nbody_2.c 50000000,8.001720,1042,1690885649.200090,-,-,489,12.57,3891,1896,3.32,8687,0,0,58,38,92,214,0,1244,294,4482,0.00,0.04,0.01,0.04,0.28,0.00,4.75,3.50,78.72,13.24,0.03,0.43,73.73,96,96,98.87,300,300,100.58,99.38,0.86,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.18,121.75,0.05,4.80,0.00,0.00
10,g++-6 6.5.0,nbody_2.c 50000000,7.917882,1192,1690885657.209443,-,-,493,12.61,3909,1896,3.33,7247,0,68,136,74,52,264,6,1031,198,3771,0.00,0.10,0.03,0.02,0.27,0.00,3.83,2.61,80.46,13.32,0.01,0.38,73.67,97,97,98.75,300,300,101.02,99.38,0.78,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.53,123.30,0.05,4.75,0.00,0.00
