test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.6.15,fibonacci.py 20578,0.082470,1191,1686763081.802182,-,-,556,15.85,3500,1901,1.16,523,0,3,217,247,127,248,0,152,0,3,0.01,3.44,4.88,4.44,22.70,0.00,48.14,0.00,0.88,27.97,7.78,25.03,23.36,67,67,84.88,300,300,126.46,92.88,15.54,15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.96,0.01,0.08,0.00,0.00
2,Python 3.6.15,fibonacci.py 20578,0.069945,1046,1686763081.911131,-,-,462,13.36,3453,1899,1.31,327,0,0,21,29,76,184,0,131,0,0,0.00,1.14,0.80,4.46,16.69,0.00,63.73,0.00,0.00,20.95,12.50,21.15,32.04,70,71,90.07,300,300,108.36,98.40,10.81,10.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.68,0.01,0.05,0.00,0.00
3,Python 3.6.15,fibonacci.py 20578,0.069745,1057,1686763082.015831,-,-,485,13.87,3493,1899,1.28,315,0,0,18,28,70,196,0,149,0,0,0.00,0.82,0.81,4.03,18.98,0.00,61.65,0.00,0.00,20.98,14.17,20.64,30.33,72,72,91.76,300,300,112.08,98.10,8.95,8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.72,0.01,0.05,0.00,0.00
4,Python 3.6.15,fibonacci.py 20578,0.215975,1107,1686763082.415314,-,-,194,18.94,1014,1919,1.11,618,0,1,22,54,46,258,0,462,4,75,0.01,0.48,0.72,0.84,9.60,0.00,56.15,0.06,14.44,20.57,0.83,11.93,47.73,63,64,98.62,300,300,144.83,100.16,2.44,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.40,0.00,0.10,0.00,0.00
5,Python 3.6.15,fibonacci.py 20578,0.101940,1155,1686763082.630836,-,-,1020,41.40,2431,1922,0.80,829,0,22,3035,1445,317,174,0,65,0,0,0.05,18.03,14.93,3.68,6.92,0.00,16.24,0.00,0.00,40.66,1.08,5.26,11.59,70,71,98.10,300,300,240.78,99.69,3.19,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,1.20,0.00,0.13,0.00,0.00
6,Python 3.6.15,fibonacci.py 20578,0.070692,1069,1686763082.738712,-,-,527,15.07,3489,1900,1.19,334,0,0,46,76,143,259,0,123,0,0,0.00,2.85,2.47,6.29,20.00,0.00,53.53,0.00,0.00,24.80,11.71,19.14,29.28,72,72,89.12,300,300,115.68,98.50,9.55,9.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.75,0.01,0.06,0.00,0.00
7,Python 3.6.15,fibonacci.py 20578,0.068857,2996,1686763082.844065,-,-,542,14.21,3853,1878,1.23,320,0,0,19,48,81,187,0,181,0,0,0.00,1.48,1.29,4.04,18.20,0.00,59.20,0.00,0.00,24.13,11.79,22.19,27.68,67,73,78.42,300,300,110.43,93.34,17.06,16.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.89,0.01,0.05,0.00,0.00
8,Python 3.6.15,fibonacci.py 20578,0.220244,1086,1686763083.311840,-,-,171,16.65,1014,1916,1.19,603,0,1,9,26,17,195,0,513,0,31,0.00,0.75,0.35,0.39,7.85,0.00,68.40,0.00,6.70,19.21,0.39,12.21,51.54,63,63,101.25,300,300,130.14,100.25,0.24,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.35,0.00,0.08,0.00,0.00
9,Python 3.6.15,fibonacci.py 20578,0.119666,1139,1686763083.604456,-,-,845,38.73,2142,1931,0.79,900,0,118,2804,1184,295,267,0,145,0,0,0.20,13.81,9.17,4.39,9.45,0.00,26.08,0.00,0.00,34.76,1.80,6.20,18.52,68,70,101.95,300,300,229.65,100.23,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.47,1.14,0.00,0.12,0.00,0.00
10,Python 3.6.15,fibonacci.py 20578,0.073533,1110,1686763083.718817,-,-,935,26.28,3554,1897,0.92,467,0,2,1195,573,167,183,0,97,0,0,0.01,12.77,8.31,5.34,14.82,0.00,32.38,0.00,0.00,36.14,7.30,10.65,19.63,72,72,92.48,300,300,168.92,97.97,7.81,7.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,1.15,0.01,0.08,0.00,0.00
