test,python_version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,Python 3.7.16,fibonacci.py 20578,0.075643,1167,1686763083.902642,-,-,516,14.32,3599,1897,1.20,773,0,10,448,84,76,294,0,135,0,13,0.04,6.53,2.84,3.91,26.37,0.00,41.59,0.00,4.61,28.90,11.08,27.51,18.18,68,68,88.57,300,300,113.39,91.61,10.23,10.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.85,0.01,0.06,0.00,0.00
2,Python 3.7.16,fibonacci.py 20578,0.083074,1093,1686763084.045467,-,-,624,23.21,2673,1907,1.76,1092,0,7,517,92,77,210,0,155,0,19,0.03,7.26,1.59,2.92,14.80,0.00,44.61,0.00,6.04,40.75,6.13,13.98,15.94,72,73,95.10,300,300,183.44,99.23,5.52,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.80,0.00,0.05,0.00,0.00
3,Python 3.7.16,fibonacci.py 20578,0.065473,1170,1686763084.144737,-,-,569,15.69,3619,1898,1.13,858,0,1,363,78,91,205,0,146,0,4,0.00,5.30,2.24,4.89,22.19,0.00,46.82,0.00,3.03,32.80,11.76,18.92,20.82,70,72,80.95,300,300,125.26,98.53,17.89,17.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.80,0.01,0.05,0.00,0.00
4,Python 3.7.16,fibonacci.py 20578,0.105849,1278,1686763084.319453,-,-,448,19.99,2233,1902,1.15,667,0,2,236,39,50,267,0,261,0,3,0.01,3.80,0.76,1.81,18.52,0.00,54.81,0.00,0.67,25.61,3.37,22.18,28.84,61,63,99.20,300,300,139.66,99.56,1.34,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.48,0.00,0.07,0.00,0.00
5,Python 3.7.16,fibonacci.py 20578,0.105962,1208,1686763084.510776,-,-,374,17.61,2111,1905,1.12,1327,0,3,586,88,70,262,0,268,0,11,0.01,6.99,1.23,1.88,18.12,0.00,52.15,0.00,2.60,34.05,6.31,18.46,23.57,61,62,99.09,300,300,137.65,99.67,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.40,0.00,0.06,0.00,0.00
6,Python 3.7.16,fibonacci.py 20578,0.084405,1212,1686763084.689353,-,-,1433,44.16,3243,1897,0.74,1634,0,30,3746,1277,144,53,1,57,0,0,0.08,25.28,9.09,2.28,4.25,0.08,15.35,0.00,0.00,38.05,0.51,4.47,12.82,69,69,85.30,300,300,251.63,99.36,13.92,13.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,1.44,0.01,0.14,0.00,0.00
7,Python 3.7.16,fibonacci.py 20578,0.127381,1056,1686763084.937961,-,-,360,22.62,1549,1945,1.07,1310,0,0,235,154,128,403,0,266,0,18,0.00,2.37,2.57,4.58,19.77,0.00,45.29,0.00,5.02,26.13,4.39,19.58,27.27,65,65,104.41,300,300,168.10,101.18,0.15,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.45,0.00,0.07,0.00,0.00
8,Python 3.7.16,fibonacci.py 20578,0.067749,1088,1686763085.041340,-,-,523,14.81,3523,1898,1.16,880,0,1,414,71,92,199,0,136,0,4,0.00,7.53,2.50,5.50,16.27,0.00,52.67,0.00,0.82,25.52,16.13,10.24,33.30,73,73,84.13,300,300,115.05,98.39,14.12,13.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.72,0.01,0.05,0.00,0.00
9,Python 3.7.16,fibonacci.py 20578,0.065492,1094,1686763085.141197,-,-,541,15.33,3525,1898,1.24,364,0,0,58,49,80,202,0,137,0,0,0.00,0.86,1.38,5.60,20.80,0.00,56.15,0.00,0.00,21.72,13.63,17.40,31.91,69,71,87.03,300,300,121.53,98.53,12.37,12.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.73,0.01,0.05,0.00,0.00
10,Python 3.7.16,fibonacci.py 20578,0.072241,1089,1686763085.366071,-,-,666,19.56,3367,1917,1.11,405,0,0,16,85,73,280,0,159,0,4,0.00,0.84,4.03,4.42,27.87,0.00,42.54,0.00,1.46,30.43,9.11,22.68,18.22,73,73,73.37,300,300,154.18,102.74,29.51,29.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.89,0.02,0.10,0.00,0.00
