version,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,
g++-4.7 4.7.4,binaryTrees_2.c 21,0,1690817517,201709,binaryTrees_2_g,0:00.16,227828,224516,2940,100.0,1.4,351,2,277,71,1,9.4,5.5,0.0,85.2,0.0,0.0,0.0,0.0,15795.0 MiB,5176.1 MiB,3672.6 MiB,6946.3 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11440.2 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,1,1690817518,201709,binaryTrees_2_g,0:01.32,268484,265172,2940,93.8,1.6,351,2,277,71,1,12.6,0.8,0.0,86.6,0.0,0.0,0.0,0.0,15795.0 MiB,5130.0 MiB,3718.4 MiB,6946.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11394.2 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,2,1690817519,201709,binaryTrees_2_g,0:02.49,268484,265172,2940,100.0,1.6,351,2,277,71,1,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5129.8 MiB,3718.6 MiB,6946.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.9 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,3,1690817521,201709,binaryTrees_2_g,0:03.66,268484,265172,2940,100.0,1.6,351,2,277,71,1,12.7,0.8,0.0,86.5,0.0,0.0,0.0,0.0,15795.0 MiB,5129.8 MiB,3718.6 MiB,6946.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.9 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,4,1690817522,201709,binaryTrees_2_g,0:04.82,268484,265172,2940,93.8,1.6,351,2,277,71,1,13.3,0.8,0.0,85.9,0.0,0.0,0.0,0.0,15795.0 MiB,5129.3 MiB,3719.1 MiB,6946.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.5 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,5,1690817523,201709,binaryTrees_2_g,0:05.99,268484,265172,2940,100.0,1.6,351,2,277,71,1,12.6,0.0,0.0,87.4,0.0,0.0,0.0,0.0,15795.0 MiB,5129.6 MiB,3718.9 MiB,6946.5 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.7 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,6,1690817524,201709,binaryTrees_2_g,0:07.16,268484,265172,2940,100.0,1.6,351,2,277,71,1,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5129.1 MiB,3719.4 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.2 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,7,1690817525,201709,binaryTrees_2_g,0:08.32,268484,265172,2940,93.8,1.6,351,2,277,71,1,13.3,0.0,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5129.8 MiB,3718.6 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11394.0 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,8,1690817526,201709,binaryTrees_2_g,0:09.49,268484,265172,2940,100.0,1.6,351,2,277,71,1,13.2,0.8,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,5129.1 MiB,3719.4 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.2 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,9,1690817528,201709,binaryTrees_2_g,0:10.66,268484,265172,2940,100.0,1.6,351,2,277,71,1,12.5,0.8,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,5129.3 MiB,3719.1 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.5 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,10,1690817529,201709,binaryTrees_2_g,0:11.82,268484,265172,2940,93.8,1.6,351,2,277,71,1,13.2,1.6,0.0,85.3,0.0,0.0,0.0,0.0,15795.0 MiB,5129.3 MiB,3719.1 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11393.5 MiB
g++-4.7 4.7.4,binaryTrees_2.c 21,11,1690817530,201709,,,,,,,,350,1,277,71,1,9.2,2.3,0.0,88.5,0.0,0.0,0.0,0.0,15795.0 MiB,5387.8 MiB,3460.6 MiB,6946.6 MiB,4096.0 MiB,4096.0 MiB,0.0 MiB,11651.9 MiB
