test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-7 7.5.0,nbody_2.c 50000000,1.00,0.31,0.79,0.11,0.00,0.10,7.22,3.23,0.00,0.00,2.16,8101709876 ns,33018780566,4.076 GHz,106711724910,3.23,8100.75 msec,1.000,33018759852,4.076 GHz,1,15307719867,193817093,8100.76 msec,1.000,9 C,16362947204,104048,0.00%,0,15708582684,137,137,0,479981,43498,9.062,31391444494,324183,0.00%,28058,2064,7.36%,827538,31420103864,1409,0.00%,20930,6753,32.26%,0,0
2,g++-7 7.5.0,nbody_2.c 50000000,1.00,0.31,0.78,0.11,0.00,0.10,7.21,3.22,0.00,0.00,2.16,8166852875 ns,33293561718,4.077 GHz,106624886975,3.20,8166.02 msec,1.000,33303224575,4.078 GHz,3,15442855809,195486886,8166.02 msec,1.000,5 C,16324152535,72328,0.00%,0,15691675914,137,137,0,772312,66012,8.547,31268831160,409318,0.00%,54718,2312,4.23%,1082970,31460984214,2502,0.00%,19113,16434,85.98%,0,0
3,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.20,3.23,0.00,0.00,2.14,8252896323 ns,33046132366,4.005 GHz,106663384170,3.23,8251.98 msec,1.000,33073864166,4.008 GHz,7,15458576691,195673271,8251.98 msec,1.000,1 C,16360109842,83710,0.00%,0,15737902072,140,140,0,670731,69145,10.309,31422393720,401749,0.00%,39684,2789,7.03%,945770,31407749126,109,0.00%,99372,11542,11.61%,0,0
4,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.21,3.22,0.00,0.00,1.96,8971511167 ns,33111906863,3.691 GHz,106762489151,3.23,8970.15 msec,1.000,33110654855,3.691 GHz,7,16865488455,213470363,8970.16 msec,1.000,1 C,16365264760,107866,0.00%,0,15713585948,137,137,0,1150264,84725,7.366,31397372025,531175,0.00%,80030,3223,4.03%,1130528,31411675882,218,0.00%,109613,12981,11.84%,0,0
5,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.11,7.21,3.21,0.00,0.00,1.96,9000051631 ns,33187459066,3.688 GHz,106744941362,3.22,8998.67 msec,1.000,33199032674,3.689 GHz,8,16930451905,214281546,8998.69 msec,1.000,2 C,16352153905,112100,0.00%,0,15701434562,136,136,0,1312888,250466,19.077,31409554462,553430,0.00%,83530,4249,5.09%,1255043,31396217200,429,0.00%,101378,16866,16.64%,0,0
6,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.20,3.23,0.00,0.00,2.11,8333816822 ns,33029545128,3.964 GHz,106745358162,3.23,8332.84 msec,1.000,33049877649,3.966 GHz,6,15694797163,198676656,8332.84 msec,1.000,2 C,16373045455,65720,0.00%,0,15708939574,137,137,0,483541,50110,10.363,31439089738,345340,0.00%,35735,2666,7.46%,786051,31386959307,295,0.00%,58677,6584,11.22%,0,0
7,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.78,0.11,0.00,0.10,7.25,3.22,0.00,0.00,2.10,8370327753 ns,33224631917,3.970 GHz,106952521724,3.22,8369.35 msec,1.000,33227334218,3.970 GHz,5,15779286419,199769425,8369.38 msec,1.000,2 C,16368765419,65432,0.00%,0,15772616444,137,137,0,664001,47158,7.102,31480768154,455674,0.00%,80741,3708,4.59%,1040751,31313734726,624,0.00%,48220,11671,24.20%,0,0
8,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.21,3.23,0.00,0.00,1.94,9058978527 ns,33083232461,3.653 GHz,106703202276,3.22,9057.58 msec,1.000,33081045185,3.652 GHz,9,17076604829,216161881,9057.60 msec,1.000,2 C,16356336297,97874,0.00%,0,15705960667,137,137,0,1045413,67169,6.425,31408757216,532091,0.00%,71451,4009,5.61%,1212274,31430482695,1225,0.00%,88667,17389,19.61%,0,0
9,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.21,3.22,0.00,0.00,1.94,9048603587 ns,33113067299,3.660 GHz,106794444428,3.23,9047.04 msec,1.000,33095135654,3.658 GHz,12,17064435629,216000898,9047.06 msec,1.000,2 C,16353746710,102031,0.00%,0,15690036672,138,138,0,1250010,105504,8.440,31396715942,553026,0.00%,83935,7127,8.49%,1305730,31408714032,1518,0.00%,76880,24603,32.00%,0,0
10,g++-7 7.5.0,nbody_2.c 50000000,0.99,0.31,0.79,0.11,0.00,0.10,7.22,3.23,0.00,0.00,2.09,8416021451 ns,33042217123,3.927 GHz,106690719379,3.23,8414.94 msec,1.000,33055285137,3.928 GHz,14,15792254786,199926311,8414.95 msec,1.000,1 C,16349548453,80426,0.00%,0,15701344741,139,139,0,649792,75859,11.674,31409650589,399738,0.00%,50185,2869,5.72%,936372,31422973201,3060,0.00%,79196,9563,12.08%,0,0
