test,version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
1,v13.14.0,binaryTrees_7_original.js 21,16.255089,1248,1692883283.360724,-,-,875,23.29,3758,1896,1.62,555105,0,22060,113223,8716,234,573,5,2921,97,6574,0.06,1.39,0.45,0.06,0.31,0.00,6.16,0.30,67.98,19.72,0.05,0.27,56.67,69,69,98.82,300,300,162.30,99.46,1.12,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.96,285.36,0.18,16.69,0.00,0.00
2,v13.14.0,binaryTrees_7_original.js 21,16.539691,1579,1692883299.939547,-,-,872,23.37,3731,1896,1.64,565234,0,15210,143477,403,136,722,3,3830,515,7773,0.04,1.92,0.08,0.05,0.39,0.00,7.60,1.77,64.77,20.59,0.05,0.44,55.55,74,75,98.74,300,300,164.16,99.33,1.07,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342.58,297.51,0.18,16.99,0.00,0.00
3,v13.14.0,binaryTrees_7_original.js 21,16.775903,1219,1692883316.751814,-,-,862,23.33,3696,1896,1.63,563153,0,13628,138444,561,257,804,2,4208,740,9659,0.04,1.88,0.12,0.07,0.45,0.00,7.64,2.96,63.47,20.27,0.06,0.58,55.75,78,79,98.64,300,300,163.11,99.18,1.15,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341.79,295.76,0.20,17.14,0.00,0.00
4,v13.14.0,binaryTrees_7_original.js 21,17.247403,1299,1692883334.035676,-,-,842,23.08,3649,1896,1.62,570254,0,16254,129965,411,246,934,4,5114,1068,11466,0.04,1.59,0.07,0.06,0.44,0.00,8.55,3.60,62.50,19.81,0.09,0.54,56.47,81,81,98.70,300,300,161.39,99.09,1.12,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.66,290.57,0.20,17.44,0.00,0.00
5,v13.14.0,binaryTrees_7_original.js 21,20.154807,1250,1692883354.225817,-,-,694,23.13,3001,1896,1.67,549444,0,4742,140945,590,184,519,2,3815,63,5326,0.01,1.89,0.13,0.05,0.25,0.00,6.79,0.20,67.58,20.16,0.05,0.25,56.41,74,75,98.66,300,300,162.94,99.71,1.06,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257.03,202.76,0.19,19.12,0.00,0.00
6,v13.14.0,binaryTrees_7_original.js 21,20.742368,1335,1692883375.001479,-,-,674,22.91,2941,1896,1.67,552818,0,1366,148670,744,291,505,2,3449,54,5327,0.01,1.73,0.10,0.05,0.25,0.00,6.27,0.15,68.57,20.07,0.05,0.23,56.74,71,71,98.75,300,300,162.48,99.74,1.01,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.56,191.97,0.18,19.44,0.00,0.00
7,v13.14.0,binaryTrees_7_original.js 21,20.909471,1357,1692883395.942299,-,-,672,22.80,2945,1896,1.69,537378,0,459,169416,961,382,705,0,3673,47,5309,0.00,2.04,0.10,0.07,0.26,0.00,6.45,0.16,68.16,19.79,0.08,0.27,57.05,77,77,98.71,300,300,161.47,99.74,1.04,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.46,193.32,0.19,19.61,0.00,0.00
8,v13.14.0,binaryTrees_7_original.js 21,20.813738,1492,1692883416.792708,-,-,675,22.92,2948,1896,1.69,557289,0,1375,168759,644,108,388,2,3411,60,5165,0.00,2.02,0.08,0.03,0.17,0.00,6.23,0.20,68.39,20.14,0.04,0.19,56.71,69,69,98.79,300,300,162.67,99.74,1.01,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.15,193.24,0.18,19.51,0.00,0.00
9,v13.14.0,binaryTrees_7_original.js 21,20.593549,1345,1692883437.429480,-,-,674,22.92,2940,1896,1.67,546809,0,1409,151060,638,141,463,0,3549,61,5341,0.01,1.80,0.08,0.04,0.22,0.00,6.23,0.22,68.52,20.00,0.06,0.28,56.74,70,70,98.75,300,300,161.67,99.74,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.71,189.34,0.19,19.36,0.00,0.00
10,v13.14.0,binaryTrees_7_original.js 21,19.988340,1264,1692883457.452801,-,-,681,23.24,2930,1896,1.71,552863,0,1335,152105,734,228,582,0,3624,74,5393,0.01,2.03,0.13,0.04,0.27,0.00,6.52,0.37,67.43,20.65,0.05,0.26,55.81,76,76,98.70,300,300,164.10,99.74,1.09,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.53,184.59,0.19,19.03,0.00,0.00
