test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.71,1.75,0.02,1.20,2.15,27184522250 ns,110548328023,4.067 GHz,192782139144,1.74,27181.44 msec,1.000,110615776653,4.070 GHz,1,51368127512,650286981,27181.45 msec,1.000,16 C,38420820307,30705073,0.08%,0,53827633549,621745,621745,0,781356434,253886404,32.493,76023472680,512577325,0.67%,11621827,4486609,38.61%,15565880,76006411103,2246088,0.00%,67694,1900906,2808.09%,0,0
2,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.71,1.75,0.02,1.20,2.15,27232281832 ns,110762908900,4.068 GHz,193265737346,1.75,27229.79 msec,1.000,110803947040,4.069 GHz,18,51433542102,651150257,27229.78 msec,1.000,10 C,38444902447,31547190,0.08%,0,53920812259,621746,621746,0,749554679,230640984,30.770,75898069097,509770200,0.67%,11642523,3892701,33.44%,17216359,75905730156,2188725,0.00%,73642,2003583,2720.71%,0,0
3,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.72,1.75,0.03,1.16,2.15,27202783375 ns,110583157759,4.065 GHz,192793276790,1.74,27200.40 msec,1.000,110651314408,4.068 GHz,5,51388182851,650508883,27200.38 msec,1.000,10 C,38390399313,31537278,0.08%,0,53869886723,621746,621746,0,735470733,245039991,33.317,75947073532,513176445,0.68%,11552363,4308961,37.30%,16386052,76042685488,1853531,0.00%,69302,1920426,2771.10%,0,0
4,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.71,1.75,0.03,1.21,2.15,27183487099 ns,110552987346,4.067 GHz,192784737177,1.74,27181.36 msec,1.000,110603271455,4.069 GHz,5,51354493733,649980816,27181.37 msec,1.000,9 C,38410776289,31391574,0.08%,0,53879145571,621745,621745,0,772870670,260267982,33.675,76113558320,514911600,0.68%,11656355,4158471,35.68%,15727951,76016135957,2223991,0.00%,66236,1813598,2738.09%,0,0
5,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.71,1.75,0.02,1.19,2.15,27193802894 ns,110523166183,4.065 GHz,192759240715,1.74,27191.42 msec,1.000,110566837261,4.066 GHz,7,51371004169,650320629,27191.44 msec,1.000,10 C,38411057380,31274788,0.08%,0,53896846432,621742,621742,0,767179107,241330686,31.457,76033859286,515181662,0.68%,12425596,4362796,35.11%,15742393,76034458521,2185787,0.00%,68763,1921443,2794.30%,0,0
6,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.73,1.74,0.03,1.17,2.15,27190182472 ns,110699544780,4.072 GHz,193044557566,1.74,27188.04 msec,1.000,110781620102,4.075 GHz,5,51407894948,650732747,27188.05 msec,1.000,12 C,38435340706,31303883,0.08%,0,53940147596,621746,621746,0,773211683,259977879,33.623,76009040312,520917927,0.69%,11985975,4211603,35.14%,16189620,75966491350,2252753,0.00%,68333,1912343,2798.56%,0,0
7,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.70,1.74,0.03,1.22,2.15,27188430124 ns,110591698840,4.068 GHz,193087117111,1.75,27185.96 msec,1.000,110668806655,4.071 GHz,13,51354519959,650045238,27185.97 msec,1.000,9 C,38408159055,31643393,0.08%,0,53894230934,621741,621741,0,770563597,261900476,33.988,76034847920,513750656,0.68%,11764407,4138014,35.17%,16277321,76011945111,2259972,0.00%,72611,2049288,2822.28%,0,0
8,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.72,1.74,0.03,1.20,2.16,27159548961 ns,110697934431,4.076 GHz,193368541137,1.75,27157.04 msec,1.000,110731256972,4.077 GHz,1,51344844855,649850811,27157.02 msec,1.000,10 C,38492264475,31442642,0.08%,0,53875128419,621747,621747,0,788890283,248167192,31.458,75956851501,506383464,0.67%,11506667,3810810,33.12%,16204157,75912456982,2102989,0.00%,67378,1759769,2611.79%,0,0
9,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.72,1.74,0.03,1.19,2.15,27219156482 ns,110661428466,4.066 GHz,193304088016,1.75,27216.87 msec,1.000,110736749024,4.069 GHz,13,51372147193,650353696,27216.87 msec,1.000,8 C,38414071308,31794314,0.08%,0,53968220489,621744,621744,0,765459836,247189019,32.293,75937978112,508702075,0.67%,10866892,3790732,34.88%,16953644,75890848493,2273112,0.00%,95247,1972014,2070.42%,0,0
10,g++-7 7.5.0,binaryTrees_6.c 21,1.00,0.57,0.52,0.17,0.01,0.30,5.73,1.74,0.03,1.17,2.15,27156975240 ns,110631755835,4.074 GHz,193342610364,1.75,27154.57 msec,1.000,110691026768,4.076 GHz,1,51321674383,649705335,27154.58 msec,1.000,9 C,38466894433,31370999,0.08%,0,53900643536,621742,621742,0,771813780,253835054,32.888,75968966171,511214027,0.67%,10761459,3964196,36.84%,16599658,75933936357,2142817,0.00%,57235,1907004,3331.88%,0,0
