test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,14.0.2,binarytrees.java 21,0.99,0.87,0.30,0.06,0.01,0.62,3.89,1.12,0.08,14.82,2.01,1885250719 ns,36504797300,3.488 GHz,43341371914,1.19,10465.57 msec,5.551,36921804475,3.528 GHz,167,18141496323,228686879,10466.27 msec,5.552,1062 C,6265592865,10196486,0.16%,0,9230377719,559263,559204,8,736696093,545616006,74.063,10797481474,432283261,4.00%,28993053,13706999,47.28%,24778816,11063270163,9573136,0.09%,732712,829279,113.18%,0,2
2,14.0.2,binarytrees.java 21,0.99,0.87,0.29,0.06,0.01,0.62,3.96,1.12,0.07,14.04,2.00,1884619357 ns,35199006907,3.342 GHz,39927910925,1.12,10533.14 msec,5.589,35856146438,3.404 GHz,146,18050225215,227826164,10533.90 msec,5.589,951 C,6015826279,11709160,0.19%,0,8870714789,560939,560879,8,772174025,578079264,74.864,11345246044,459239438,4.05%,31813769,16597879,52.17%,39885849,11180472481,11139399,0.10%,382248,418217,109.41%,0,0
3,14.0.2,binarytrees.java 21,0.99,0.88,0.29,0.06,0.01,0.63,4.01,1.16,0.07,14.26,2.00,1885809634 ns,35787631759,3.386 GHz,42465771001,1.17,10569.70 msec,5.605,36296304168,3.434 GHz,136,18276074533,233001671,10570.44 msec,5.605,775 C,6391218966,10495954,0.16%,0,9641289973,554632,554576,9,802157815,580646359,72.386,11557960742,445170843,3.85%,28571601,14190158,49.67%,18668834,11595005469,10790104,0.09%,472798,923830,195.40%,0,0
4,14.0.2,binarytrees.java 21,0.99,0.89,0.29,0.06,0.01,0.63,3.80,1.11,0.08,13.13,2.00,1943441681 ns,37054385065,3.485 GHz,42856727423,1.17,10632.74 msec,5.471,37500792174,3.527 GHz,165,18841274116,232904243,10633.42 msec,5.471,683 C,6227761759,11714696,0.19%,0,9390183187,583723,583661,8,821224871,600449105,73.116,11490200092,482402177,4.20%,29138594,14381792,49.36%,17126131,11515032928,11449424,0.10%,409990,928551,226.48%,0,0
5,14.0.2,binarytrees.java 21,0.99,0.86,0.30,0.08,0.01,0.60,4.01,1.19,0.08,14.54,1.98,1891233045 ns,36669352025,3.461 GHz,43056993979,1.19,10594.88 msec,5.602,36708088671,3.465 GHz,143,18401812339,231266534,10595.56 msec,5.602,536 C,6149611155,10772023,0.18%,0,9311805751,552632,552572,8,766925854,585436727,76.336,11295929702,459170391,4.06%,30256138,16048792,53.04%,29655219,10885429527,11262751,0.10%,151520,530812,350.32%,0,0
6,14.0.2,binarytrees.java 21,0.99,0.82,0.32,0.07,0.02,0.61,3.96,1.20,0.08,13.96,1.89,1934998185 ns,35245275589,3.264 GHz,43509692957,1.25,10797.64 msec,5.580,35827536030,3.318 GHz,151,18803018521,239789651,10798.36 msec,5.581,509 C,6282203508,11008272,0.18%,0,9241658577,555355,555290,8,791694996,586878302,74.129,11454094615,450941970,3.94%,27164316,13564788,49.94%,20918947,11052079980,10484007,0.09%,400806,855406,213.42%,0,4
7,14.0.2,binarytrees.java 21,0.99,0.81,0.32,0.08,0.02,0.57,3.85,1.19,0.12,14.27,1.83,1968346938 ns,35472995804,3.179 GHz,42865132838,1.20,11158.04 msec,5.669,35442564685,3.176 GHz,154,19559868182,238969403,11158.75 msec,5.669,480 C,6172137785,10669715,0.17%,0,9095136269,590047,589985,8,761697547,575544012,75.561,11720964315,448792357,3.83%,26211774,15365299,58.62%,16651208,11730809442,9096919,0.08%,685166,588268,85.86%,0,0
8,14.0.2,binarytrees.java 21,0.99,0.80,0.32,0.08,0.02,0.58,3.81,1.22,0.12,13.67,1.82,1938425736 ns,33480355654,3.099 GHz,40390274498,1.18,10802.30 msec,5.573,33280043041,3.081 GHz,152,18386454144,228898276,10803.05 msec,5.573,455 C,5875002019,9467742,0.16%,0,8852270908,569565,569501,12,740876193,574189992,77.501,11023378648,451023792,4.09%,30476117,15667838,51.41%,42462779,11147926984,11163316,0.10%,565443,392937,69.49%,0,11
9,14.0.2,binarytrees.java 21,0.99,0.82,0.31,0.07,0.02,0.59,3.87,1.20,0.11,13.94,1.80,1978520116 ns,33686863935,3.065 GHz,41319313217,1.22,10990.31 msec,5.555,33668245466,3.063 GHz,196,18938965776,241339480,10991.08 msec,5.555,489 C,6229380665,9822656,0.16%,0,9428976168,578185,578118,8,785932019,581957096,74.047,11748725184,460137040,3.92%,27126923,13180009,48.59%,26096407,11589807847,11616274,0.10%,867777,539831,62.21%,0,0
10,14.0.2,binarytrees.java 21,0.99,0.81,0.32,0.07,0.02,0.57,3.96,1.26,0.10,14.46,1.81,1953195104 ns,34351050740,3.138 GHz,43163403376,1.26,10946.90 msec,5.605,34710601922,3.171 GHz,161,19307976956,241184054,10947.59 msec,5.605,415 C,6255919656,10902464,0.17%,0,9202212935,548429,548367,8,731052498,565070522,77.295,11332370846,440566863,3.89%,25482369,15044154,59.04%,20762619,11309756045,10544641,0.09%,912923,585878,64.18%,0,0
