version,appplication,time_elapsed,usec,Time_Of_Day_Seconds,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,GFXMHz,GFXAMHz,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,Pkg%pc9,Pk%pc10,CPU%LPI,SYS%LPI,Pkg_J,Cor_J,GFX_J,RAM_J,PKG_%,RAM_%
g++-4.4 4.4.7,nbody_2_original.c 50000000,0.0018252,1134.3,1692619860.888637,0.00,0.00,924.10,23.57,3836.00,1951.60,0.77,25.90,0.00,2.80,12.60,8.30,8.10,15.40,0.00,3.20,0.00,0.00,0.31,17.26,7.44,14.70,29.81,0.00,8.82,0.00,0.00,51.69,9.63,14.52,0.60,58.00,57.80,4.72,300.00,300.00,173.99,95.08,95.65,91.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00
g++-4.6 4.6.4,nbody_2_original.c 50000000,0.0018611,1098,1692620221.584878,0.00,0.00,944.90,19.07,3849.50,2608.70,0.69,31.40,0.00,0.50,9.30,7.20,6.70,22.20,0.00,4.10,0.00,0.00,0.08,22.75,9.59,13.90,51.04,0.00,14.38,0.00,0.00,53.76,6.87,17.40,2.89,54.00,54.10,63.06,300.00,300.00,174.90,108.98,83.16,77.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00
g++-4.7 4.7.4,nbody_2_original.c 50000000,0.0017069,1080.9,1692620582.298000,0.00,0.00,1118.50,28.75,3807.80,1937.80,0.69,30.10,0.00,1.20,30.40,32.30,14.40,7.70,0.00,1.90,0.00,0.00,0.18,22.75,24.71,12.49,10.23,0.00,2.63,0.00,0.00,62.70,5.38,3.16,0.01,57.10,57.50,11.92,300.00,300.00,199.11,99.16,88.99,87.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
g++-4.8 4.8.5,nbody_2_original.c 50000000,0.0017158,1050.6,1692620942.992522,0.00,0.00,813.80,20.50,3839.70,1963.00,0.83,27.70,0.00,0.60,8.60,9.90,9.80,14.20,0.00,2.00,0.00,0.00,0.08,18.73,13.88,18.26,25.75,0.00,4.75,0.00,0.00,59.95,8.14,10.54,0.88,52.20,52.30,22.81,300.00,300.00,162.50,96.63,89.60,85.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00
g++-4.9 4.9.3,nbody_2_original.c 50000000,0.0017201,1073.1,1692621303.783631,0.00,0.00,892.60,21.91,3842.10,2077.80,0.77,23.40,0.00,0.90,11.40,14.90,8.50,12.30,0.00,2.80,0.00,0.00,0.13,18.46,15.90,12.48,27.70,0.00,11.20,0.00,0.00,57.11,7.11,13.87,0.00,52.50,52.50,24.46,300.00,300.00,179.31,102.49,95.18,91.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00
g++-5 5.5.0,nbody_2_original.c 50000000,0.0022158,1495.6,1692621664.639012,0.00,0.00,946.90,23.83,3839.60,1961.90,0.71,26.30,0.00,1.00,14.00,14.80,8.10,21.40,0.00,2.00,0.00,0.00,0.13,16.44,10.85,12.15,33.44,0.00,5.07,0.00,0.00,54.12,5.51,16.54,0.00,53.20,53.10,9.95,300.00,300.00,179.66,95.67,90.58,85.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00
g++-6 6.5.0,nbody_2_original.c 50000000,3.53333,1099,1692622061.124012,0.00,0.00,516.50,12.61,4096.40,1896.00,3.46,1919.80,0.00,8.80,84.00,77.60,51.60,84.20,0.50,402.90,3.90,712.20,0.00,0.17,0.07,0.05,0.19,0.00,4.39,0.07,82.40,13.15,0.04,0.17,74.03,80.90,81.70,98.87,300.00,300.00,100.72,99.62,1.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.34,49.53,0.03,1.92,0.00,0.00
g++-7 7.5.0,nbody_2_original.c 50000000,2.52757,1108.9,1692622455.741086,0.00,0.00,518.90,12.67,4094.50,1896.00,3.14,1470.50,0.00,16.70,154.80,119.90,60.90,88.10,0.60,328.10,1.90,490.10,0.00,0.17,0.12,0.07,0.28,0.00,5.10,0.05,81.46,13.29,0.07,0.25,73.72,81.00,81.60,98.75,300.00,300.00,101.13,99.60,1.09,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.32,37.00,0.02,1.38,0.00,0.00
g++-8 ,nbody_2_original.c 50000000,2.83906,1112.2,1692622851.455501,0.00,0.00,519.60,12.69,4093.60,1896.20,2.96,1658.00,0.00,23.60,229.30,150.40,93.00,106.20,0.30,368.00,2.70,539.60,0.00,0.19,0.13,0.09,0.33,0.00,4.93,0.05,81.54,13.34,0.08,0.30,73.59,81.50,82.40,98.82,300.00,300.00,101.18,99.61,1.04,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.27,42.18,0.03,1.54,0.00,0.00
g++-9 9.5.0,nbody_2_original.c 50000000,2.78051,1105.1,1692623246.736859,0.00,0.00,516.90,12.62,4095.90,1896.00,2.95,1543.30,0.00,10.80,103.70,100.50,45.10,59.20,0.10,361.70,3.70,558.80,0.00,0.16,0.10,0.05,0.21,0.00,4.99,0.12,81.69,13.21,0.05,0.22,73.90,79.90,81.10,98.88,300.00,300.00,100.81,99.60,1.03,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.62,38.66,0.02,1.51,0.00,0.00
