test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-4.7 4.7.4,nbody_2.c 50000000,0.99,0.42,0.66,0.11,0.05,0.19,6.69,2.37,0.00,0.00,2.11,77378753923 ns,307080235467,3.969 GHz,728829633043,2.37,77369.60 msec,1.000,307085041522,3.969 GHz,24,145264295408,1838770247,77369.70 msec,1.000,1 C,86045280238,250490203,0.29%,0,175713287071,139,139,0,7833501,496838,6.342,265603428421,4327693,0.00%,527897,23715,4.49%,10852735,265629885778,585646,0.00%,867713,122242,14.09%,0,0
2,g++-4.7 4.7.4,nbody_2.c 50000000,0.99,0.42,0.66,0.10,0.04,0.19,6.71,2.39,0.00,0.00,2.06,78951796949 ns,305342287390,3.868 GHz,728552253260,2.39,78942.76 msec,1.000,305321883849,3.868 GHz,54,148570520707,1880863675,78942.88 msec,1.000,2 C,86032350525,252032109,0.29%,0,175736391190,139,139,0,7903588,560927,7.097,265596221295,4627467,0.00%,537641,34105,6.34%,11089908,265608276589,595601,0.00%,689087,127753,18.54%,0,0
3,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.11,0.05,0.19,6.70,2.38,0.00,0.00,1.94,83562785168 ns,305991731401,3.662 GHz,728394499794,2.38,83556.46 msec,1.000,305967070258,3.662 GHz,33,157920663260,1999090676,83556.53 msec,1.000,17 C,86006182062,253772646,0.30%,0,175764277656,139,139,0,3993371,295550,7.401,265594755270,3640931,0.00%,251538,12444,4.95%,9241708,265604852718,609319,0.00%,287889,79386,27.58%,0,0
4,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.65,0.11,0.05,0.19,6.70,2.35,0.00,0.00,1.85,88165784580 ns,309235922563,3.508 GHz,728486546700,2.36,88159.41 msec,1.000,309231734204,3.508 GHz,2,166961011816,2113546713,88159.50 msec,1.000,18 C,86046037053,320035711,0.37%,0,175813454390,137,137,0,7157521,353181,4.934,265800983538,4221219,0.00%,524015,17460,3.33%,11492846,265639595220,562886,0.00%,115164,104868,91.06%,0,0
5,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.11,0.05,0.19,6.71,2.37,0.01,0.00,1.85,87514787409 ns,307016590690,3.508 GHz,728463844254,2.37,87507.01 msec,1.000,307022908404,3.509 GHz,0,165720742037,2097859190,87507.09 msec,1.000,19 C,86078517227,258724287,0.30%,0,175799155382,137,137,0,6671031,371793,5.573,265617760453,4062338,0.00%,439192,22848,5.20%,11068481,265589773401,503609,0.00%,140171,95149,67.88%,0,0
6,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.10,0.05,0.19,6.69,2.37,0.00,0.00,1.85,87501199213 ns,306828792062,3.507 GHz,728480416217,2.37,87490.85 msec,1.000,306771766111,3.506 GHz,16,165686224852,2097414431,87490.97 msec,1.000,15 C,85999274790,252489003,0.29%,0,175732345697,137,137,0,9016893,614972,6.820,265667437533,4576410,0.00%,549400,20548,3.74%,12555134,265623607276,627670,0.00%,165957,115520,69.61%,0,0
7,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.10,0.05,0.19,6.71,2.39,0.00,0.00,1.85,86878663847 ns,305040718750,3.511 GHz,728215376020,2.39,86872.05 msec,1.000,305019770702,3.511 GHz,3,164523898452,2082693915,86872.13 msec,1.000,19 C,85991948002,252030207,0.29%,0,175742285901,140,140,0,4399697,465675,10.584,265647763932,3679135,0.00%,286038,15296,5.35%,9434704,265645508557,508271,0.00%,88359,71829,81.29%,0,0
8,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.10,0.05,0.19,6.71,2.39,0.00,0.00,1.85,87039835054 ns,305216275294,3.507 GHz,728248590882,2.39,87025.96 msec,1.000,305239376793,3.507 GHz,2,164811398245,2086350278,87026.11 msec,1.000,16 C,86017568913,252396183,0.29%,0,175740615678,138,138,0,9432193,698413,7.405,265655174139,4866307,0.00%,524032,33034,6.30%,12959485,265613118966,504954,0.00%,104943,163518,155.82%,0,0
9,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.66,0.10,0.05,0.19,6.70,2.38,0.00,0.00,1.85,87285068854 ns,306022638380,3.506 GHz,728412599424,2.38,87278.81 msec,1.000,306040401200,3.506 GHz,2,165294788891,2092458516,87278.88 msec,1.000,20 C,86030506128,252232178,0.29%,0,175757506777,136,136,0,4624816,345341,7.467,265644399414,3654098,0.00%,345984,16675,4.82%,9389857,265589859343,553645,0.00%,83960,78049,92.96%,0,0
10,g++-4.7 4.7.4,nbody_2.c 50000000,1.00,0.42,0.65,0.11,0.05,0.19,6.66,2.36,0.00,0.00,1.86,87579282181 ns,308663035572,3.525 GHz,728507150122,2.36,87572.14 msec,1.000,308662441509,3.525 GHz,3,165847147984,2099458569,87572.24 msec,1.000,17 C,86030198394,250705118,0.29%,0,175737716802,137,137,0,4889507,331282,6.775,265581532608,4070386,0.00%,283049,17002,6.01%,10283862,265506836384,1072736,0.00%,108535,85594,78.86%,0,0
