test,version,appplication,CPU_Utilization,CPI,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,ILP,IPC,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,time_elapsed,cycles,freq_cycles,instructions,insn_per_cycle,cpu_clock,no_cpus,cpu_cycles,freq_cpu_cycles,cpu_migrations,ref_cycles,bus_cycles,task_clock,no_cpus_task_clock,cpu_thermal_margin,branches,branch_misses,percent_branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,percent_L1_dcache_load_misses,LLC_loads,LLC_load_misses,percent_LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,percent_dTLB_load_misses,iTLB_loads,iTLB_load_misses,percent_iTLB_load_misses,block_rq_issue,block_rq_complete
1,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.66,0.11,0.04,0.20,6.63,2.34,0.00,0.00,2.16,74151217484 ns,301708694812,4.069 GHz,705249175582,2.34,74145.44 msec,1.000,301680342567,4.069 GHz,8,139885944700,1770717145,74145.49 msec,1.000,3 C,91263685682,253850739,0.28%,0,169810766352,139,139,0,3262729,319501,9.792,258816211225,3066781,0.00%,219746,15538,7.07%,8024791,258825778153,473940,0.00%,3290977,75944,2.31%,0,0
2,g++-5 5.5.0,nbody_2.c 50000000,0.99,0.43,0.66,0.11,0.04,0.20,6.63,2.34,0.00,0.00,2.13,75409056756 ns,301885659249,4.004 GHz,705285522463,2.34,75401.97 msec,1.000,301878477658,4.004 GHz,0,141425201506,1790268439,75402.07 msec,1.000,2 C,91256978516,253932343,0.28%,0,169840198521,140,140,0,4391490,292250,6.655,258949284583,3551622,0.00%,279517,14658,5.24%,9054802,258867517837,469418,0.00%,3851043,120509,3.13%,0,0
3,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.65,0.12,0.04,0.19,6.55,2.32,0.00,0.00,1.88,85672469924 ns,304459075294,3.554 GHz,704976119935,2.31,85665.31 msec,1.000,304463527286,3.554 GHz,9,162183425770,2053067290,85665.41 msec,1.000,17 C,91258806131,253681432,0.28%,0,169826411800,139,139,0,3784849,333241,8.805,258895322943,3693369,0.00%,239039,15877,6.64%,9039735,258860898880,446039,0.00%,4030592,87423,2.17%,0,0
4,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.65,0.11,0.04,0.19,6.56,2.32,0.00,0.00,1.85,86734494458 ns,304306024730,3.509 GHz,705136705094,2.32,86727.20 msec,1.000,304284500878,3.509 GHz,3,164251087672,2079239825,86727.28 msec,1.000,20 C,91256387799,257984223,0.28%,0,169766685031,138,138,0,3331654,347166,10.420,258844733216,3515579,0.00%,177067,15650,8.84%,9492084,258878368948,437556,0.00%,2971662,79428,2.67%,0,0
5,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.65,0.11,0.04,0.20,6.62,2.33,0.00,0.00,1.89,84305228609 ns,302244852725,3.585 GHz,705322811626,2.33,84299.10 msec,1.000,302238019164,3.585 GHz,4,159636102710,2020840019,84299.18 msec,1.000,17 C,91279414553,253369490,0.28%,0,169748004071,139,139,0,5002580,354609,7.089,259091939040,3575804,0.00%,298291,16582,5.56%,10189255,258848725135,473773,0.00%,3011909,82645,2.74%,0,0
6,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.66,0.11,0.04,0.20,6.62,2.34,0.00,0.00,1.93,82794050939 ns,301784700361,3.645 GHz,705056014010,2.34,82786.03 msec,1.000,301775949181,3.645 GHz,21,156473211486,1980823154,82786.12 msec,1.000,2 C,91262246692,254463098,0.28%,0,169774895716,137,137,0,7608202,722413,9.495,258890529039,4069441,0.00%,518807,31676,6.11%,11581989,259068786044,485001,0.00%,3241636,102988,3.18%,0,0
7,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.66,0.11,0.04,0.20,6.63,2.34,0.00,0.00,1.89,84451893892 ns,301810361370,3.574 GHz,705189991889,2.34,84441.30 msec,1.000,301771455760,3.574 GHz,12,159721756711,2021940320,84441.42 msec,1.000,15 C,91252586644,256644941,0.28%,0,169780815842,138,138,0,7628574,555747,7.285,258844924094,4594329,0.00%,466891,26189,5.61%,11657132,258873225594,348929,0.00%,3105542,135023,4.35%,0,0
8,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.66,0.11,0.04,0.20,6.63,2.34,0.00,0.00,1.88,84556741063 ns,301592666083,3.567 GHz,705177828745,2.34,84549.64 msec,1.000,301592806566,3.567 GHz,2,160105863844,2026746493,84549.73 msec,1.000,8 C,91273029094,253119567,0.28%,0,169796874279,137,137,0,3370085,314147,9.322,258921042449,3152343,0.00%,215823,12134,5.62%,8944133,258901096389,459775,0.00%,2987162,85553,2.86%,0,0
9,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.65,0.11,0.04,0.20,6.62,2.34,0.00,0.00,1.88,84666375351 ns,301935976981,3.567 GHz,705131497598,2.34,84656.51 msec,1.000,301905469811,3.566 GHz,16,160171306307,2027605871,84656.62 msec,1.000,15 C,91254914646,255448404,0.28%,0,169751316429,139,139,0,7661816,554766,7.241,258809891085,4471884,0.00%,517991,35027,6.76%,12405383,258913137173,419195,0.00%,3078547,127728,4.15%,0,0
10,g++-5 5.5.0,nbody_2.c 50000000,1.00,0.43,0.65,0.11,0.05,0.20,6.62,2.32,0.00,0.00,1.94,82765872690 ns,303750289644,3.670 GHz,705224972868,2.32,82759.48 msec,1.000,303748222503,3.670 GHz,3,156674619631,1983260704,82759.55 msec,1.000,17 C,91238096031,287038902,0.31%,0,169842994206,138,138,0,4817882,424314,8.807,258880721487,3578795,0.00%,307898,20520,6.66%,9587803,258792995080,483113,0.00%,2995768,88542,2.96%,0,0
